,aba,agepr,aise,amr,ancons,cataeu,chaufp,cs42cj,cs42pr,decile,decuc,dip14cj,dip14pr,htl,ident_men,mchof,mchof_d,mfac_eau1_d,mfac_eg1_d,mloy_d,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_4511,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,typmen,zeat,part_energies_revtot
7096,2,58.0,2,0.0,5,112,2,85,72,7,8.0,41,20,1,5514,,,135.0,,,0.0,2.0,6.0,0.0,1.5,2479.9157216525773,876.0,0.0,0.0,683.0,39240.0,6,5,150.0,6,0.0,3,9,0.03972986748216106
7097,1,44.0,3,376.0,3,111,1,85,21,5,2.0,60,71,2,5516,,,,,3.0,1.0,0.0,3.0,4.0,2.7,3081.5234337880884,588.0,1014.0,270.0,0.0,30532.0,6,1,90.0,10,8.0,4,1,0.028101663828114763
7098,2,38.0,3,0.0,1,112,2,46,21,8,6.0,50,50,1,5517,,,,,,2.0,0.0,6.0,3.0,2.4,1686.2529982025765,2000.0,0.0,0.0,0.0,48740.0,1,1,180.0,10,4.0,4,1,0.04103405826836274
7099,2,61.0,3,0.0,7,111,4,75,34,10,10.0,20,10,2,5518,,,,,1076.0,1.0,2.0,4.0,0.0,1.5,1915.8744048585086,690.0,1811.0,0.0,0.0,103142.0,5,1,130.0,8,7.0,3,7,0.006689806286478835
7100,2,47.0,2,0.0,4,120,2,54,22,10,9.0,50,71,1,5519,,,320.0,,,2.0,2.0,4.0,1.0,2.0,2962.4619407103546,980.0,0.0,0.0,2000.0,69822.0,1,1,160.0,0,1.0,4,2,0.04267995760648506
7101,2,47.0,3,0.0,7,112,2,52,62,7,4.0,71,50,1,5520,,,,,,3.0,0.0,5.0,2.0,2.5,2429.0428730961457,800.0,0.0,0.0,1200.0,38264.0,1,1,160.0,6,0.0,4,7,0.05226845076311938
7102,2,48.0,4,0.0,1,111,2,63,46,7,5.0,71,50,1,5521,,,560.0,,596.0,2.0,3.0,7.0,1.0,2.0,2025.0557901222408,600.0,0.0,1660.0,0.0,36475.0,1,1,140.0,9,7.0,4,3,0.06196024674434544
7103,2,45.0,5,0.0,2,111,2,52,48,7,5.0,50,44,2,5522,,,270.0,1105.0,,2.0,2.0,4.0,2.0,2.3,3396.92395965185,0.0,1105.0,0.0,0.0,38640.0,1,1,70.0,8,6.0,4,8,0.0
7104,2,44.0,2,0.0,7,112,2,22,21,9,8.0,43,50,1,5523,,,,,,2.0,0.0,4.0,2.0,2.3,2757.4233448408586,1100.0,0.0,1100.0,0.0,62662.0,1,1,140.0,7,0.0,4,7,0.03510899747853564
7105,1,24.0,3,90.0,8,111,2,67,63,5,6.0,20,42,2,5524,,,180.0,,433.0,2.0,0.0,3.0,0.0,1.5,2139.3289827837707,270.0,0.0,420.0,0.0,29060.0,1,1,58.0,7,5.0,3,2,0.023743977976600137
7106,2,29.0,1,0.0,2,111,7,55,62,8,8.0,41,50,1,5525,,,,,530.0,2.0,0.0,5.0,1.0,1.8,2217.813133703107,650.0,0.0,0.0,0.0,45413.0,1,1,108.0,8,7.0,4,3,0.014313082157091582
7107,2,57.0,3,0.0,6,111,2,45,47,9,9.0,50,50,1,5526,,,127.0,,,2.0,3.0,5.0,0.0,1.5,1381.3236174472347,576.0,1035.0,1146.0,0.0,54716.0,1,1,100.0,6,4.0,3,9,0.03147159880108195
7108,1,25.0,3,59.0,5,111,1,85,47,6,5.0,41,31,2,5527,,,,,501.0,1.0,0.0,3.0,1.0,1.8,6296.548774139847,290.0,0.0,0.0,0.0,32998.0,6,1,50.0,10,8.0,4,1,0.00878841141887387
7109,2,67.0,3,0.0,9,112,5,77,71,3,3.0,70,50,1,5528,,,272.0,,,0.0,4.0,6.0,0.0,1.5,1929.8926404357792,625.0,0.0,0.0,895.0,18815.0,5,5,120.0,5,0.0,3,2,0.08078660643103906
7110,2,73.0,4,0.0,5,111,2,77,78,2,2.0,12,41,2,5529,,,,,,0.0,4.0,4.0,0.0,1.5,2051.5332890059653,320.0,0.0,668.0,0.0,17095.0,5,5,112.0,8,6.0,3,9,0.05779467680608365
7111,2,85.0,3,0.0,2,111,5,0,78,1,3.0,0,71,1,553,,,154.0,,,0.0,3.0,3.0,0.0,1.0,4011.8165110645095,130.0,0.0,0.0,0.0,12720.0,0,5,40.0,8,7.0,1,3,0.010220125786163521
7112,2,75.0,2,0.0,9,300,4,71,71,3,3.0,71,71,1,5531,,,170.0,,,0.0,4.0,4.0,0.0,1.5,3582.8691219467464,1710.0,0.0,0.0,0.0,21559.0,5,5,88.0,0,0.0,3,2,0.07931722250568209
7113,2,65.0,3,0.0,4,111,4,0,74,3,5.0,0,70,2,5535,,,,,,0.0,2.0,3.0,0.0,1.0,2874.7189456032906,1062.0,0.0,0.0,0.0,18584.0,0,5,67.0,7,5.0,1,9,0.057145931984502796
7114,2,40.0,5,0.0,8,112,6,52,47,8,6.0,50,31,1,5536,,,369.0,,,2.0,0.0,5.0,3.0,2.4,1667.2173385270871,1820.0,0.0,0.0,0.0,47169.0,1,1,115.0,9,1.0,4,8,0.038584663656214886
7115,2,76.0,3,0.0,1,112,5,72,72,4,4.0,50,50,1,5538,,,,,,0.0,0.0,4.0,0.0,1.5,1262.5559381542141,474.0,0.0,0.0,0.0,22920.0,5,5,90.0,6,1.0,3,5,0.020680628272251308
7116,2,79.0,2,0.0,1,112,4,77,72,4,4.0,71,70,1,5539,,,340.0,,,0.0,2.0,3.0,0.0,1.5,3846.5819939363246,1000.0,0.0,0.0,0.0,24981.0,5,5,74.0,10,2.0,3,2,0.040030423121572394
7117,2,46.0,3,0.0,99,111,2,56,65,8,5.0,50,71,1,554,,,,,,2.0,0.0,5.0,3.0,2.4,2034.137657322269,530.0,0.0,0.0,812.0,43490.0,1,1,80.0,8,7.0,4,3,0.03085766842952403
7118,2,46.0,3,0.0,5,111,2,47,54,7,6.0,50,50,2,5542,,,,,545.0,2.0,2.0,4.0,1.0,1.8,2342.107978706927,1200.0,0.0,760.0,0.0,36861.0,1,1,100.0,9,7.0,4,8,0.05317272998562166
7119,2,37.0,1,0.0,4,111,2,52,23,10,9.0,33,31,1,5543,,,147.0,,,2.0,0.0,7.0,4.0,2.7,2968.554088252411,1820.0,0.0,0.0,2400.0,78910.0,1,1,230.0,9,7.0,4,7,0.053478646559371436
7120,1,63.0,4,200.0,2,111,1,0,78,1,2.0,0,50,2,5544,,,300.0,,100.0,0.0,2.0,3.0,0.0,1.0,4980.4608355657465,500.0,0.0,0.0,0.0,11980.0,0,5,60.0,6,5.0,1,7,0.041736227045075125
7121,1,39.0,4,244.0,4,111,2,0,63,1,1.0,0,41,2,5545,,,,1200.0,356.0,1.0,0.0,3.0,0.0,1.0,3769.0628909632974,0.0,1200.0,0.0,0.0,8008.0,0,4,80.0,7,5.0,1,4,0.0
7122,2,61.0,2,0.0,5,111,1,45,34,10,10.0,20,20,8,5546,,,,,,2.0,1.0,3.0,0.0,1.5,2082.653512778459,90.0,0.0,0.0,0.0,67412.0,1,1,80.0,8,6.0,3,2,0.0013350738740876996
7123,2,32.0,3,0.0,1,111,2,37,42,7,8.0,31,20,1,5547,,,,,,2.0,0.0,4.0,0.0,1.5,1946.5074416555287,520.0,0.0,950.0,0.0,38531.0,4,1,109.0,9,7.0,3,3,0.03815109911499831
7124,2,60.0,1,0.0,6,112,5,67,77,7,8.0,70,60,1,5549,,,265.0,,,1.0,3.0,6.0,0.0,1.5,2808.5259730206203,888.0,0.0,0.0,0.0,41872.0,1,5,127.0,10,0.0,3,2,0.021207489491784488
7125,2,51.0,3,0.0,1,111,2,38,38,10,10.0,42,10,1,555,,,466.0,,,2.0,0.0,8.0,2.0,2.5,1426.027181262315,546.0,0.0,2012.0,0.0,101988.0,1,1,200.0,8,7.0,4,2,0.025081382123387064
7126,2,45.0,2,0.0,5,111,1,22,22,5,3.0,20,42,2,5550,,,,,,2.0,0.0,4.0,2.0,2.3,2811.8731794912537,0.0,1490.0,0.0,0.0,28640.0,1,1,88.0,10,8.0,4,1,0.0
7127,1,48.0,4,213.0,2,111,2,0,68,2,2.0,0,42,2,5551,,,,,51.0,2.0,1.0,4.0,1.0,1.5,2339.6699362535533,432.0,0.0,660.0,0.0,17527.0,0,1,68.0,7,5.0,2,4,0.062303874022936044
7128,2,60.0,2,0.0,4,111,3,77,78,2,2.0,50,71,1,5552,,,,,,0.0,3.0,5.0,0.0,1.5,3204.8166239818665,240.0,0.0,0.0,0.0,16330.0,5,5,100.0,8,7.0,3,3,0.014696876913655848
7129,2,76.0,2,0.0,5,112,2,0,78,5,8.0,0,50,1,5553,,,198.0,,,0.0,5.0,5.0,0.0,1.0,5120.487956288638,780.0,0.0,0.0,0.0,26650.0,0,5,94.0,8,3.0,1,8,0.02926829268292683
7130,2,65.0,3,0.0,6,111,6,75,75,10,10.0,30,31,1,5554,,,307.0,,,0.0,5.0,4.0,0.0,1.5,2529.6835719402675,1158.0,0.0,0.0,0.0,67648.0,5,5,100.0,8,6.0,3,7,0.01711802270577105
7131,2,46.0,5,0.0,4,111,1,46,47,7,6.0,31,50,2,5555,1320.0,1320.0,270.0,,569.0,2.0,1.0,5.0,1.0,1.8,2678.288844775191,350.0,0.0,56.0,0.0,38608.0,1,1,110.0,9,7.0,4,7,0.0105159552424368
7132,2,75.0,4,0.0,4,120,4,86,78,2,2.0,71,71,1,5557,,,,,,0.0,4.0,3.0,0.0,1.5,3002.3380355254885,890.0,0.0,0.0,0.0,14210.0,6,5,80.0,0,2.0,3,8,0.06263194933145672
7133,2,64.0,1,0.0,8,111,2,75,75,10,10.0,60,70,1,5558,,,250.0,,,0.0,2.0,5.0,0.0,1.5,2123.522848299468,2300.0,0.0,1500.0,0.0,86987.0,5,5,170.0,7,5.0,3,7,0.043684688516674904
7134,2,59.0,2,0.0,5,112,2,77,46,9,9.0,50,41,1,5559,,,,,,1.0,3.0,5.0,0.0,1.5,1704.682250076226,466.0,0.0,0.0,1200.0,54477.0,5,1,130.0,9,0.0,3,4,0.030581713383629788
7135,2,82.0,1,0.0,3,111,1,0,74,10,10.0,0,10,2,556,758.0,758.0,,,,0.0,4.0,3.0,0.0,1.0,3291.520370737281,504.0,876.0,956.0,0.0,87969.0,0,5,56.0,10,8.0,1,1,0.016596755675294707
7136,2,43.0,4,0.0,3,111,1,55,46,5,5.0,50,41,2,5560,,,,,343.0,2.0,1.0,3.0,0.0,1.5,3337.3947175077074,450.0,0.0,86.0,0.0,27130.0,4,4,68.0,10,8.0,3,1,0.019756726870622927
7137,2,73.0,3,0.0,5,111,1,74,74,10,10.0,20,12,2,5561,,,,,,0.0,2.0,6.0,0.0,1.5,2691.3229809721756,600.0,6735.0,0.0,0.0,66545.0,5,5,149.0,10,8.0,3,1,0.009016455030430536
7138,2,67.0,2,0.0,5,111,2,75,74,9,10.0,31,20,1,5562,,,252.0,,,0.0,3.0,7.0,0.0,1.5,1374.4982616453158,818.0,0.0,2000.0,0.0,57733.0,5,5,200.0,8,7.0,3,2,0.04881090537474235
7139,2,68.0,3,0.0,5,212,2,0,72,3,6.0,0,41,1,5564,,,,,,0.0,2.0,5.0,0.0,1.0,5020.209595623541,389.0,0.0,3525.0,0.0,21361.0,0,5,197.0,3,0.0,1,9,0.18323112213847667
7140,1,29.0,3,97.0,9,112,2,85,21,8,6.0,44,50,1,5565,,,349.0,,,1.0,0.0,5.0,3.0,2.4,4026.5832612725526,2600.0,0.0,0.0,0.0,47808.0,6,1,126.0,5,0.0,4,5,0.054384203480589026
7141,2,79.0,2,0.0,3,111,2,75,78,8,9.0,41,70,1,5566,,,390.0,2610.0,,0.0,2.0,6.0,0.0,1.5,2258.751614295578,0.0,2610.0,0.0,0.0,44236.0,5,5,110.0,6,5.0,3,7,0.0
7142,1,40.0,3,265.0,99,111,1,85,63,5,2.0,71,50,2,5567,,,,,116.0,1.0,0.0,4.0,3.0,2.4,1874.597113497305,555.0,0.0,0.0,0.0,26160.0,6,1,80.0,9,7.0,4,3,0.02121559633027523
7143,2,43.0,3,0.0,5,111,1,45,34,9,9.0,20,31,1,5568,,,265.0,,,2.0,0.0,5.0,1.0,1.8,2374.687394472943,540.0,0.0,0.0,0.0,52884.0,1,1,110.0,10,8.0,4,1,0.010211027910142955
7144,2,39.0,2,0.0,9,221,4,56,65,6,5.0,50,50,1,5570,,,,,,2.0,0.0,4.0,2.0,2.1,1993.8745167414113,0.0,0.0,0.0,0.0,35276.0,1,1,97.0,1,2.0,4,8,0.0
7145,1,50.0,5,210.0,4,112,1,85,68,8,3.0,71,71,2,5572,,,90.0,,,2.0,0.0,4.0,4.0,3.5,4271.31995042832,700.0,0.0,0.0,0.0,45420.0,4,1,70.0,10,2.0,4,2,0.015411712901805373
7146,1,25.0,3,16.0,2,111,2,56,67,6,4.0,43,71,2,5573,,,,,,2.0,0.0,3.0,2.0,2.1,3557.1893641431066,350.0,0.0,898.0,0.0,34311.0,1,1,67.0,10,8.0,4,1,0.0363731747835971
7147,2,41.0,3,0.0,2,111,1,0,22,7,10.0,0,41,2,5576,,,,,,1.0,3.0,4.0,0.0,1.0,3554.292934146536,0.0,2634.0,0.0,0.0,40616.0,0,1,54.0,10,8.0,1,1,0.0
7148,2,77.0,1,0.0,4,111,2,86,74,8,9.0,60,20,1,5578,,,,,,0.0,2.0,6.0,0.0,1.5,1381.0030618214741,494.0,1244.0,1516.0,0.0,45300.0,6,5,135.0,6,4.0,3,2,0.04437086092715232
7149,2,48.0,2,0.0,1,112,2,34,13,9,7.0,20,10,1,5579,,,,,,2.0,0.0,7.0,3.0,2.4,998.9318002659022,908.0,0.0,0.0,2248.0,58679.0,1,1,172.0,7,0.0,4,5,0.053784147650777964
7150,1,21.0,2,170.0,1,111,2,0,84,3,6.0,0,42,2,558,,,,,249.0,0.0,0.0,2.0,0.0,1.0,3313.0905557732876,800.0,0.0,0.0,0.0,20193.0,0,3,65.0,9,7.0,1,3,0.039617689298271676
7151,2,46.0,3,0.0,9,300,5,52,64,6,3.0,42,71,1,5581,,,286.0,,,2.0,0.0,5.0,2.0,2.3,1200.5480798547803,1380.0,0.0,0.0,0.0,31501.0,1,1,98.0,0,0.0,4,2,0.04380813307514047
7152,1,29.0,4,262.0,2,111,1,0,63,2,4.0,0,43,2,5582,,,,,16.0,1.0,0.0,3.0,0.0,1.0,3067.0921257477858,300.0,0.0,0.0,0.0,15411.0,0,4,45.0,9,7.0,1,3,0.019466614755693983
7153,2,38.0,1,0.0,7,300,5,46,35,8,9.0,31,31,1,5583,,,,,,2.0,0.0,7.0,0.0,1.5,2654.0381034147945,510.0,0.0,0.0,0.0,45516.0,1,1,230.0,0,0.0,3,4,0.011204851041392037
7154,1,42.0,4,69.0,7,111,2,0,54,3,4.0,0,71,2,5584,,,190.0,850.0,292.0,1.0,1.0,3.0,1.0,1.3,2772.0168035850425,0.0,850.0,0.0,0.0,19240.0,0,1,65.0,7,6.0,2,5,0.0
7155,2,34.0,2,0.0,1,111,4,46,38,9,9.0,10,12,2,5585,,,,,1200.0,2.0,0.0,3.0,1.0,1.8,2413.2996231178226,900.0,0.0,0.0,0.0,58266.0,1,1,65.0,10,8.0,4,1,0.015446400988569663
7156,2,62.0,3,0.0,2,300,2,0,75,2,3.0,0,70,2,5586,,,,,203.0,0.0,1.0,4.0,0.0,1.0,1612.8634797626908,440.0,0.0,0.0,0.0,13293.0,0,5,70.0,0,0.0,1,7,0.03310012788685775
7157,2,52.0,2,0.0,4,111,2,52,47,9,8.0,50,70,1,559,,,430.0,,,2.0,0.0,5.0,1.0,2.0,1998.4771375905602,1107.0,0.0,900.0,0.0,50910.0,1,1,130.0,8,7.0,4,3,0.039422510312315855
7158,1,48.0,4,300.0,3,111,4,0,85,4,2.0,0,70,2,5591,,,300.0,,40.0,0.0,0.0,4.0,3.0,2.3,2099.959548057127,540.0,0.0,530.0,0.0,23130.0,0,7,85.0,9,7.0,2,8,0.04626026805015132
7159,2,78.0,3,0.0,4,111,4,77,77,5,6.0,70,20,1,5592,,,206.0,,,0.0,2.0,4.0,0.0,1.5,3411.821014309978,372.0,0.0,0.0,0.0,30649.0,5,5,90.0,9,7.0,3,9,0.012137426995986819
7160,1,36.0,3,216.0,5,111,2,0,52,4,2.0,0,50,2,5593,,,,,348.0,1.0,0.0,4.0,3.0,2.3,1422.9612477218016,621.0,0.0,670.0,0.0,22485.0,0,1,90.0,7,5.0,2,2,0.057416055147876364
7161,2,69.0,3,0.0,6,111,2,0,75,3,6.0,0,70,1,5594,,,154.0,,,0.0,2.0,4.0,0.0,1.0,2423.113168687602,282.0,0.0,860.0,0.0,19616.0,0,5,90.0,8,7.0,1,5,0.05821778140293638
7162,2,79.0,2,0.0,6,111,2,0,77,2,3.0,0,50,2,5596,,,,1100.0,,0.0,4.0,3.0,0.0,1.0,2910.853965003511,0.0,1100.0,0.0,0.0,14402.0,0,5,70.0,9,7.0,1,7,0.0
7163,2,40.0,3,0.0,6,111,4,47,47,8,6.0,20,12,1,5597,,,700.0,,,2.0,0.0,5.0,3.0,2.4,1432.7090273194995,1000.0,0.0,0.0,0.0,45849.0,1,1,100.0,9,7.0,4,8,0.021810726515300225
7164,2,31.0,4,0.0,2,300,2,62,43,8,7.0,71,33,1,5598,,,432.0,,,2.0,0.0,3.0,2.0,2.1,2830.8815562673585,490.0,0.0,0.0,1770.0,49386.0,1,1,100.0,0,0.0,4,2,0.04576195682987081
7165,2,35.0,3,0.0,1,111,2,53,43,9,7.0,43,20,1,5599,,,600.0,,,2.0,0.0,5.0,3.0,2.4,1655.9307631412453,800.0,0.0,1200.0,0.0,52475.0,1,1,90.0,8,7.0,4,3,0.038113387327298714
7166,2,66.0,3,0.0,4,112,2,72,72,5,5.0,50,60,1,56,,,977.0,,,0.0,1.0,5.0,0.0,1.5,2665.46899130069,518.0,656.0,2098.0,0.0,27617.0,5,5,155.0,10,4.0,3,1,0.09472426404026506
7167,2,61.0,1,0.0,4,120,2,0,75,7,10.0,0,41,1,560,,,,,,0.0,2.0,6.0,0.0,1.0,2947.186622899084,80.0,0.0,0.0,1400.0,37220.0,0,5,120.0,0,3.0,1,8,0.039763567974207416
7168,2,62.0,1,0.0,5,120,2,78,78,7,8.0,70,50,1,5601,,,330.0,,,0.0,1.0,5.0,0.0,1.5,1194.9549137531803,1205.0,0.0,0.0,967.0,40780.0,7,5,110.0,0,0.0,3,4,0.05326140264835704
7169,2,59.0,1,0.0,6,111,2,34,23,10,10.0,20,50,1,5604,,,719.0,,,2.0,3.0,7.0,0.0,1.5,1828.0676938587476,1600.0,207.0,0.0,0.0,92221.0,1,1,170.0,9,7.0,3,9,0.01734962752518407
7170,2,50.0,4,0.0,8,111,4,0,46,10,10.0,0,41,2,5605,,,,,982.0,1.0,1.0,4.0,0.0,2.0,3248.8971389922967,87.0,361.0,0.0,0.0,77110.0,0,1,100.0,10,8.0,5,1,0.001128258332252626
7171,2,52.0,3,0.0,7,221,4,56,53,8,9.0,50,42,1,5609,,,135.0,,,2.0,3.0,7.0,0.0,1.5,2738.967681792231,146.0,0.0,0.0,0.0,46375.0,1,1,126.0,1,1.0,3,4,0.0031482479784366575
7172,1,51.0,3,30.0,5,111,2,0,56,1,1.0,0,20,2,5610,,,,461.0,,1.0,1.0,1.0,0.0,1.0,3273.3210320653434,0.0,1051.0,0.0,0.0,7273.0,0,1,32.0,9,7.0,1,9,0.0
7173,2,60.0,2,0.0,1,112,2,52,62,5,5.0,71,50,1,5613,,,,,,2.0,3.0,5.0,0.0,1.5,2658.2219693787706,858.0,0.0,0.0,1400.0,27250.0,5,1,125.0,6,0.0,3,2,0.08286238532110092
7174,2,76.0,3,0.0,5,111,2,86,72,4,5.0,50,70,2,5614,,,,,,0.0,4.0,4.0,0.0,1.5,3638.785157672185,1200.0,0.0,1400.0,0.0,25842.0,5,5,85.0,9,7.0,3,8,0.1006114077857751
7175,2,86.0,3,0.0,1,111,2,0,77,2,3.0,0,70,1,5617,,,,996.0,,0.0,2.0,4.0,0.0,1.0,2307.998179965651,0.0,996.0,0.0,0.0,14060.0,0,5,70.0,8,7.0,1,9,0.0
7176,2,49.0,2,0.0,6,112,5,52,63,8,5.0,50,50,1,5618,,,336.0,,,3.0,0.0,7.0,2.0,2.3,1378.7898092920038,1156.0,0.0,0.0,0.0,43620.0,1,1,160.0,6,0.0,4,2,0.026501604768454836
7177,2,32.0,2,0.0,3,111,1,22,22,6,4.0,31,50,2,5619,,,,,,2.0,0.0,4.0,2.0,2.1,3090.541472955371,1200.0,518.0,0.0,0.0,32028.0,1,1,105.0,10,8.0,4,1,0.03746721618583739
7178,2,99.0,9,0.0,1,111,6,0,77,2,4.0,0,71,2,562,,,,,,0.0,0.0,2.0,0.0,1.0,3177.217872989696,0.0,276.0,0.0,0.0,15306.0,0,5,35.0,10,8.0,1,1,0.0
7179,2,38.0,2,0.0,9,111,4,54,85,2,1.0,33,42,1,5620,,,,,,1.0,0.0,5.0,2.0,2.1,2955.430535726177,3600.0,0.0,0.0,0.0,17526.0,1,7,140.0,9,7.0,4,8,0.20540910647038685
7180,2,70.0,2,0.0,1,400,4,0,78,2,4.0,0,71,1,5621,,,602.0,,,0.0,0.0,3.0,0.0,1.0,3164.2509584886006,1785.0,0.0,0.0,0.0,16088.0,0,5,55.0,0,0.0,1,9,0.11095226255594232
7181,1,68.0,3,50.0,1,111,2,77,86,5,3.0,70,50,1,5622,,,420.0,,,0.0,4.0,4.0,1.0,2.0,1617.9168895878931,570.0,0.0,1400.0,0.0,26600.0,5,5,100.0,7,6.0,4,4,0.07406015037593985
7182,2,65.0,2,0.0,2,112,2,21,72,4,4.0,70,50,1,5624,,,400.0,,,1.0,3.0,3.0,0.0,1.5,2844.632544178673,234.0,0.0,0.0,1600.0,23901.0,1,5,85.0,9,3.0,3,7,0.07673319107987113
7183,2,41.0,3,0.0,5,112,6,46,62,8,8.0,31,71,1,5626,,,416.0,,,2.0,2.0,5.0,1.0,1.8,5974.6281912383465,860.0,0.0,0.0,40.0,46111.0,1,1,150.0,8,3.0,4,8,0.019518119320769446
7184,2,51.0,2,0.0,7,111,2,37,45,9,10.0,31,31,1,5629,,,241.0,,,2.0,2.0,7.0,0.0,1.5,3357.7837947109265,413.0,0.0,586.0,0.0,60641.0,1,1,130.0,8,7.0,3,5,0.016474002737421875
7185,2,36.0,2,0.0,1,111,4,43,45,7,8.0,30,12,2,563,,,,,,2.0,0.0,1.0,0.0,1.5,3540.3621341596236,258.0,0.0,0.0,0.0,41492.0,1,1,30.0,10,8.0,3,1,0.0062180661332305025
7186,2,81.0,2,0.0,3,111,2,86,75,5,5.0,70,50,1,5630,,,260.0,,,0.0,1.0,4.0,0.0,1.5,3149.727739788323,400.0,0.0,1200.0,0.0,26601.0,5,5,140.0,6,4.0,3,9,0.06014811473252885
7187,2,46.0,3,0.0,1,111,2,0,45,5,8.0,0,20,2,5631,,,,,,1.0,0.0,3.0,0.0,1.0,2358.2665131178455,700.0,0.0,0.0,0.0,26963.0,0,1,59.0,9,7.0,1,5,0.025961502800133516
7188,2,88.0,1,0.0,5,111,1,0,75,8,10.0,0,33,2,5632,,,,,,0.0,6.0,3.0,0.0,1.0,4311.4366357203635,430.0,0.0,0.0,0.0,46965.0,0,5,62.0,10,8.0,1,1,0.00915575428510593
7189,1,27.0,1,54.0,99,111,1,42,52,5,4.0,50,50,2,5634,,,,,215.0,2.0,0.0,3.0,1.0,1.8,2712.387512312743,304.0,0.0,312.0,0.0,29199.0,1,1,65.0,8,7.0,4,5,0.021096612897701976
7190,2,87.0,3,0.0,2,111,2,0,77,4,7.0,0,60,1,5635,,,340.0,,,0.0,4.0,5.0,0.0,1.0,2783.969778591098,560.0,0.0,759.0,0.0,22196.0,0,5,100.0,9,7.0,1,8,0.05942512164353938
7191,2,76.0,3,0.0,1,112,4,0,77,3,5.0,0,70,1,5636,,,177.0,,,0.0,1.0,6.0,0.0,1.0,5031.073223761131,1470.0,0.0,0.0,0.0,18654.0,0,5,100.0,8,0.0,1,2,0.07880347378578322
7192,1,31.0,3,141.0,6,111,4,22,37,5,4.0,12,31,1,5637,,,600.0,,,2.0,0.0,6.0,1.0,1.8,2531.727107477863,1700.0,0.0,0.0,0.0,29205.0,1,1,120.0,7,5.0,4,8,0.05820921075158363
7193,2,29.0,1,0.0,1,111,3,38,38,10,10.0,12,20,1,5638,,,,,,2.0,0.0,5.0,1.0,1.8,1635.5220868138413,407.0,0.0,950.0,0.0,70508.0,1,1,105.0,9,7.0,4,3,0.019246043002212516
7194,2,78.0,1,0.0,2,111,2,0,74,10,10.0,0,10,1,5639,,,,,,0.0,4.0,7.0,0.0,1.0,1514.0441325781662,1196.0,0.0,0.0,2100.0,77118.0,0,5,173.0,6,4.0,1,2,0.042739697606265725
7195,2,71.0,3,0.0,1,221,2,0,77,2,4.0,0,71,1,564,,,159.0,,,0.0,1.0,5.0,0.0,1.0,3124.814867795623,169.0,0.0,1149.0,0.0,16089.0,0,5,58.0,1,1.0,1,2,0.08191932376157623
7196,1,30.0,3,42.0,5,111,2,52,43,8,6.0,50,33,1,5640,,,,,730.0,2.0,0.0,4.0,2.0,2.1,3103.4848134810277,52.0,0.0,0.0,0.0,43183.0,1,1,85.0,8,6.0,4,8,0.001204177569877035
7197,1,44.0,4,390.0,2,300,2,22,67,3,1.0,42,71,1,5642,,,,,,2.0,1.0,5.0,2.0,2.1,3210.7697167612937,2000.0,0.0,0.0,0.0,18158.0,1,1,98.0,0,0.0,4,5,0.11014428901861438
7198,2,67.0,2,0.0,8,112,2,77,75,6,7.0,70,60,1,5643,,,160.0,,,0.0,2.0,3.0,0.0,1.5,2185.9563189383116,388.0,0.0,0.0,0.0,35743.0,5,5,100.0,9,0.0,3,2,0.010855272361021738
7199,2,66.0,2,0.0,4,111,2,0,78,2,3.0,0,70,1,5644,,,,,,0.0,0.0,4.0,0.0,1.0,1375.6899127773663,220.0,0.0,1200.0,0.0,13864.0,0,5,100.0,8,7.0,1,4,0.10242354298903636
7200,2,62.0,3,0.0,5,300,4,0,75,4,7.0,0,50,1,5645,,,183.0,,,0.0,2.0,4.0,0.0,1.0,1422.760187116906,1680.0,0.0,0.0,0.0,23928.0,0,5,97.0,0,0.0,1,2,0.07021063189568706
7201,2,46.0,3,0.0,99,112,2,0,46,4,7.0,0,42,5,5647,,,,,,1.0,0.0,2.0,0.0,1.0,7554.913479646873,18.0,0.0,16.0,0.0,22085.0,0,1,50.0,9,2.0,1,7,0.0015395064523432195
7202,2,35.0,2,0.0,1,112,2,85,37,7,6.0,31,12,1,5649,,,,,,1.0,0.0,6.0,2.0,2.1,1338.0188269740559,1270.0,0.0,950.0,0.0,41931.0,6,1,133.0,9,2.0,4,3,0.052944122486942836
7203,2,19.0,2,0.0,2,111,1,0,84,1,1.0,0,41,2,565,,,,,326.0,0.0,0.0,1.0,0.0,1.0,3651.5189388937983,170.0,0.0,0.0,0.0,5111.0,0,3,18.0,9,7.0,1,5,0.033261592643318336
7204,2,77.0,4,0.0,3,111,4,0,78,1,3.0,0,70,1,5650,,,322.0,,,0.0,4.0,4.0,0.0,1.0,2640.547995366183,2460.0,0.0,0.0,0.0,12640.0,0,5,100.0,9,7.0,1,7,0.19462025316455697
7205,2,68.0,1,0.0,4,112,2,0,72,9,10.0,0,50,1,5651,,,275.0,,,0.0,2.0,6.0,0.0,1.0,2522.0361625544533,378.0,0.0,0.0,3200.0,59511.0,0,5,200.0,7,0.0,1,2,0.06012333854245434
7206,2,76.0,3,0.0,1,120,2,71,77,6,6.0,50,60,1,5652,,,150.0,,,0.0,2.0,6.0,0.0,1.5,1307.5609246931085,1433.0,0.0,0.0,2500.0,31104.0,5,5,150.0,0,0.0,3,4,0.12644675925925927
