,aba,agepr,amr,ancons,cataeu,coml13,coml3,cs42cj,cs42pr,dip14pr,gchauf_1,gchauf_2,gchauf_3,gchauf_4,gchauf_5,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,gmoy1,gmur,gtoit2,gtt1,gvit1,gvit1b,htl,iaat,idlog,mchof_d,mdiplo,mdiploc,mfac_eau1_d,mloy_d,mtyad,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,zeat,part_energies_revenu
560,2,61.0,0.0,1,111,0.0,0.0,0,35,41,1,2,2,2,2,2,2,2,1,2,2,2,0,2,0,,1,2,2,3,108614,,7,0,0.0,,120,0.0,2.0,2.0,0.0,1.0,281.847336184,282.0,0.0,600.0,13085.0,0,5,37.0,10,8,1,0.0674054260604
561,2,50.0,0.0,1,111,0.0,0.0,0,37,60,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30.0,1,2,2,3,119983,,3,0,0.0,775.0,120,1.0,0.0,2.0,0.0,1.0,440.286784485,550.0,0.0,0.0,29221.0,0,1,38.0,10,8,1,0.018822080011
562,0,35.0,0.0,1,111,0.0,0.0,56,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,3,123241,800.0,4,4,0.0,,402,2.0,1.0,3.0,2.0,2.1,703.549702498,660.0,1100.0,0.0,69171.0,1,1,57.0,10,8,1,0.0254441890388
563,2,50.0,0.0,9,111,1905.0,0.0,68,56,71,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,45.0,1,2,2,10,123368,,1,1,0.0,,402,4.0,0.0,4.0,1.0,2.5,459.188437095,0.0,0.0,0.0,30082.0,4,1,76.0,10,8,1,0.0
564,2,35.0,0.0,1,111,0.0,0.0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30.0,1,2,2,3,126609,229.0,9,0,0.0,439.0,110,1.0,1.0,1.0,0.0,1.0,372.885205112,0.0,0.0,0.0,23800.0,0,1,21.0,10,8,1,0.0
565,1,21.0,203.0,9,111,0.0,0.0,0,84,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,1,2,10,129354,1056.0,7,0,0.0,680.0,110,0.0,0.0,1.0,0.0,1.0,592.268362459,0.0,0.0,0.0,13200.0,0,3,20.0,10,8,1,0.0
566,1,51.0,160.0,1,111,0.0,0.0,0,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,110243,,4,0,0.0,200.0,120,0.0,0.0,1.0,0.0,1.0,928.855209171,120.0,0.0,0.0,9600.0,0,7,16.0,10,8,1,0.0125
567,1,31.0,32.0,4,111,438.0,0.0,85,63,50,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,15.0,1,2,2,6,122138,182.0,4,7,0.0,660.0,401,1.0,0.0,1.0,1.0,1.8,335.790251011,0.0,0.0,0.0,36967.0,6,1,27.0,10,8,1,0.0
568,2,59.0,0.0,1,111,0.0,0.0,0,56,71,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35.0,1,1,2,3,107666,,1,0,0.0,650.0,120,1.0,0.0,1.0,0.0,1.0,428.441973601,0.0,0.0,0.0,15600.0,0,1,28.0,10,8,1,0.0
569,2,57.0,0.0,1,111,0.0,0.0,0,54,60,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1.0,1,2,2,3,127244,48.0,3,0,0.0,314.0,120,1.0,0.0,2.0,0.0,1.0,331.103904245,180.0,325.0,0.0,22885.0,0,1,45.0,10,8,1,0.0220668560192
570,1,52.0,547.0,1,111,0.0,0.0,67,67,70,2,1,2,2,2,2,2,1,2,2,2,2,0,3,0,,1,2,2,3,112531,,2,4,0.0,718.0,403,3.0,0.0,2.0,3.0,3.3,397.407411541,300.0,1400.0,0.0,9955.0,4,4,55.0,10,8,1,0.170768458061
571,2,43.0,0.0,1,111,0.0,360.0,85,68,41,1,2,2,2,2,2,2,1,2,2,2,2,0,1,0,,1,1,2,3,127910,,7,7,0.0,555.0,403,1.0,0.0,2.0,5.0,3.4,421.546752594,816.0,0.0,0.0,35760.0,6,4,30.0,10,8,1,0.0228187919463
572,2,44.0,0.0,1,111,0.0,0.0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,45.0,1,2,2,3,101154,,9,0,0.0,321.0,321,1.0,0.0,2.0,1.0,1.3,718.194855633,333.0,694.0,0.0,32406.0,0,1,43.0,10,8,1,0.0316916620379
573,2,54.0,0.0,3,111,0.0,0.0,0,46,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,1,2,5,101341,650.0,7,0,0.0,280.0,321,1.0,0.0,3.0,1.0,1.5,1060.435101,800.0,280.0,0.0,52264.0,0,1,55.0,10,8,1,0.0206643196081
574,2,62.0,0.0,1,111,0.0,0.0,0,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,1,2,2,105031,916.0,2,0,0.0,324.0,200,0.0,4.0,3.0,0.0,1.5,276.436720665,0.0,0.0,0.0,650.0,0,5,52.0,10,8,1,0.0
575,1,27.0,60.0,9,111,0.0,0.0,0,56,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30.0,1,2,2,10,132083,412.0,4,0,0.0,408.0,110,1.0,0.0,2.0,0.0,1.0,1084.59225016,256.0,0.0,0.0,18312.0,0,1,55.0,10,8,1,0.0139799038882
576,2,58.0,0.0,1,111,0.0,0.0,0,52,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,45.0,1,2,2,2,124112,,4,0,360.0,351.0,120,1.0,2.0,4.0,0.0,1.0,858.872369674,480.0,980.0,0.0,24183.0,0,1,73.0,10,8,1,0.06037298929
577,2,52.0,0.0,4,111,0.0,0.0,0,54,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,121679,817.0,1,0,0.0,431.0,200,1.0,1.0,4.0,0.0,2.0,229.037658913,103.0,53.0,0.0,21437.0,0,1,80.0,10,8,1,0.00727713765919
578,2,62.0,0.0,1,111,0.0,0.0,0,43,33,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,50.0,1,2,2,3,103001,,8,0,0.0,500.0,200,3.0,1.0,4.0,0.0,2.5,724.069915168,525.0,680.0,0.0,80286.0,0,1,85.0,10,8,1,0.0150088433849
579,2,33.0,0.0,6,111,0.0,0.0,43,56,41,2,2,2,1,2,2,1,1,2,2,2,2,0,1,0,,1,1,2,8,123748,,7,8,0.0,,402,2.0,0.0,4.0,2.0,2.1,857.688141875,530.0,0.0,0.0,151464.0,1,1,103.0,10,8,1,0.00349918132361
580,1,33.0,299.0,9,111,0.0,0.0,0,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,10,125522,,4,0,0.0,288.0,110,1.0,0.0,1.0,0.0,1.0,425.775104899,740.0,515.0,0.0,5040.0,0,4,30.0,10,8,1,0.249007936508
581,2,37.0,0.0,1,111,0.0,0.0,37,37,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,40.0,1,2,2,3,123947,,9,9,0.0,,402,2.0,0.0,3.0,2.0,2.1,623.366526776,600.0,0.0,0.0,126778.0,1,1,62.0,10,8,1,0.00473268232659
582,0,23.0,0.0,1,111,0.0,0.0,0,84,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,129931,,9,0,0.0,,120,0.0,0.0,1.0,0.0,1.0,1030.0301905,0.0,0.0,0.0,4800.0,0,3,15.0,10,8,1,0.0
583,2,34.0,0.0,5,111,0.0,0.0,67,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,1,2,7,129815,1620.0,1,4,0.0,603.0,402,2.0,0.0,5.0,2.0,2.1,214.947491737,0.0,0.0,0.0,48221.0,1,1,85.0,10,8,1,0.0
584,1,24.0,210.0,1,111,0.0,0.0,0,84,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,3,102250,150.0,9,0,0.0,670.0,120,0.0,0.0,1.0,0.0,1.0,1030.0301905,0.0,0.0,0.0,1050.0,0,3,21.0,10,8,1,0.0
585,2,59.0,0.0,3,111,0.0,0.0,85,21,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10.0,1,2,2,5,120514,,4,1,0.0,,402,4.0,0.0,4.0,1.0,3.5,443.926456695,532.0,260.0,0.0,7843.0,6,1,80.0,10,8,1,0.100981767181
586,2,42.0,0.0,7,111,0.0,0.0,37,38,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0,1,1,2,9,126029,,9,9,0.0,,402,2.0,0.0,4.0,2.0,2.1,957.558912917,900.0,0.0,0.0,166751.0,4,1,97.0,10,8,1,0.0053972689819
587,2,45.0,0.0,4,111,0.0,0.0,64,52,70,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15.0,1,2,2,6,108437,,2,4,0.0,595.0,400,2.0,0.0,3.0,0.0,1.5,1061.19774057,450.0,0.0,0.0,23862.0,1,1,70.0,10,8,1,0.018858436007
588,2,47.0,0.0,2,111,122.0,0.0,0,55,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,60.0,1,2,2,4,118739,,4,0,0.0,,321,2.0,0.0,3.0,1.0,1.5,370.253512914,0.0,0.0,0.0,15999.0,0,1,65.0,10,8,1,0.0
589,2,52.0,0.0,3,111,0.0,0.0,0,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,5,122366,36.0,1,0,0.0,366.0,322,1.0,0.0,3.0,2.0,2.0,216.861140166,360.0,120.0,0.0,10100.0,0,4,60.0,10,8,1,0.0475247524752
590,2,31.0,0.0,1,111,0.0,0.0,56,47,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,40.0,1,1,2,2,103947,,9,7,0.0,800.0,400,2.0,0.0,2.0,0.0,1.5,1173.06190373,400.0,0.0,0.0,32787.0,1,1,31.0,10,8,1,0.0121999573001
591,2,62.0,0.0,1,111,0.0,0.0,0,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,119805,873.0,1,0,0.0,335.0,110,0.0,2.0,2.0,0.0,1.0,247.826516807,150.0,0.0,0.0,20607.0,0,5,61.0,10,8,1,0.0072790799243
592,2,44.0,0.0,1,111,0.0,0.0,0,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,131788,,9,0,0.0,,321,1.0,0.0,3.0,1.0,1.3,294.737537542,459.0,0.0,0.0,32331.0,0,4,37.0,10,8,1,0.0141969008073
593,1,84.0,295.0,1,111,100.0,0.0,0,86,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,102425,1300.0,1,0,0.0,385.0,120,0.0,6.0,5.0,0.0,1.0,254.964966388,0.0,0.0,0.0,8638.0,0,6,70.0,10,8,1,0.0
594,2,42.0,0.0,4,111,0.0,0.0,85,38,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,60.0,1,2,2,6,129813,,9,7,0.0,,400,1.0,0.0,2.0,0.0,1.5,939.471397262,300.0,300.0,0.0,43658.0,7,1,50.0,10,8,1,0.0137431856704
595,2,47.0,0.0,2,111,936.0,0.0,67,52,50,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,60.0,1,1,1,4,105464,,4,4,520.0,,402,2.0,0.0,5.0,2.0,2.3,260.715023521,0.0,0.0,0.0,43940.0,1,1,116.0,10,8,1,0.0
596,2,64.0,0.0,1,111,0.0,0.0,0,78,71,2,1,2,1,1,2,2,2,1,2,2,2,0,3,0,,1,1,2,1,108868,,1,0,0.0,0.0,110,0.0,2.0,3.0,0.0,1.0,247.826516807,133.0,802.0,0.0,5600.0,0,7,55.0,10,8,1,0.166964285714
597,1,52.0,300.0,7,111,0.0,0.0,0,56,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12.0,1,2,2,9,105216,,4,0,0.0,293.0,120,1.0,4.0,1.0,0.0,1.0,950.333473612,0.0,0.0,0.0,6000.0,0,1,29.0,10,8,1,0.0
598,2,23.0,0.0,2,111,0.0,0.0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,124575,96.0,9,0,0.0,361.0,200,3.0,0.0,3.0,0.0,3.0,176.520194447,900.0,980.0,0.0,22452.0,0,1,70.0,10,8,1,0.083734188491
599,2,55.0,0.0,7,111,0.0,0.0,54,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,9,108329,,8,7,428.0,700.0,401,2.0,2.0,4.0,1.0,2.0,647.306105687,1000.0,0.0,0.0,47780.0,1,1,80.0,10,8,1,0.0209292591042
600,2,76.0,0.0,4,111,0.0,0.0,77,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,1,2,1,6,105901,,3,2,504.0,,400,0.0,2.0,4.0,0.0,1.5,281.897244493,414.0,1354.0,0.0,30032.0,5,5,80.0,10,8,1,0.0588705380927
601,1,43.0,138.0,4,111,0.0,0.0,56,63,50,2,2,2,2,2,1,2,2,1,2,2,2,0,2,0,,1,2,2,6,128644,61.0,4,4,0.0,521.0,403,2.0,0.0,4.0,4.0,3.1,331.442024518,490.0,240.0,0.0,40428.0,1,1,74.0,10,8,1,0.0180567923222
602,2,66.0,0.0,7,111,0.0,0.0,0,43,33,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15.0,1,2,2,9,132911,,8,0,450.0,1385.0,110,1.0,4.0,5.0,0.0,1.0,720.581847817,2100.0,0.0,0.0,36253.0,0,1,118.0,10,8,1,0.057926240587
603,2,55.0,0.0,1,111,0.0,0.0,68,68,71,2,2,2,2,2,1,2,2,1,2,2,2,3,2,0,120.0,1,2,2,3,126220,840.0,1,1,0.0,866.0,403,2.0,0.0,5.0,3.0,4.1,313.232161197,500.0,270.0,0.0,34402.0,1,1,50.0,10,8,1,0.0223824196268
604,2,69.0,0.0,1,111,0.0,0.0,77,78,70,2,2,2,1,2,1,2,1,1,2,2,2,0,2,0,,1,2,2,3,109965,620.0,2,2,0.0,427.0,400,0.0,3.0,3.0,0.0,1.5,220.055382307,630.0,100.0,0.0,30827.0,5,5,68.0,10,8,1,0.0236805397866
605,2,82.0,0.0,5,111,0.0,0.0,74,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,7,104042,,0,7,0.0,,400,0.0,2.0,5.0,0.0,1.5,901.990033803,1000.0,0.0,0.0,84038.0,5,5,98.0,10,8,1,0.0118993788524
606,2,55.0,0.0,1,111,120.0,0.0,0,56,71,1,2,2,1,2,2,2,2,1,2,2,2,3,3,0,60.0,1,2,2,3,111709,70.0,1,0,0.0,290.0,120,1.0,0.0,3.0,0.0,1.0,247.826516807,0.0,0.0,0.0,12656.0,0,1,49.0,10,8,1,0.0
607,0,73.0,0.0,5,111,0.0,0.0,75,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,2,2,7,111572,,9,9,272.0,,400,0.0,2.0,5.0,0.0,1.5,901.990033803,500.0,0.0,0.0,60150.0,5,5,96.0,10,8,1,0.00831255195345
608,2,54.0,0.0,5,111,0.0,0.0,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,40.0,2,2,2,7,106600,,9,0,0.0,,110,1.0,0.0,4.0,0.0,1.0,987.381030736,360.0,0.0,0.0,119360.0,0,1,93.0,10,8,1,0.00301608579088
609,1,57.0,223.0,2,111,0.0,0.0,85,64,41,1,2,2,1,2,2,2,1,2,1,2,2,3,3,0,60.0,2,1,2,4,112058,740.0,7,7,0.0,489.0,403,1.0,0.0,4.0,3.0,2.8,312.895863774,1000.0,360.0,0.0,14934.0,6,1,75.0,10,8,1,0.0910673630641
610,2,34.0,0.0,5,111,0.0,0.0,0,55,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.0,1,2,2,7,100040,,9,0,0.0,400.0,110,1.0,0.0,1.0,0.0,1.0,1291.27424179,300.0,0.0,0.0,15948.0,0,1,24.0,10,8,1,0.0188111361926
611,2,51.0,0.0,2,111,0.0,0.0,56,64,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20.0,1,2,2,4,130259,51.0,1,4,0.0,427.0,402,2.0,1.0,3.0,2.0,2.1,208.929442064,360.0,180.0,0.0,38699.0,1,1,80.0,10,8,1,0.0139538489367
612,2,44.0,0.0,2,111,0.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,2,2,4,117638,,9,0,0.0,,120,1.0,0.0,2.0,0.0,1.0,1058.03330771,0.0,0.0,0.0,130000.0,0,4,54.0,10,8,1,0.0
613,2,53.0,0.0,2,111,0.0,0.0,85,56,71,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30.0,1,1,2,4,106466,52.0,1,7,0.0,446.0,400,1.0,1.0,3.0,0.0,1.5,430.418154738,340.0,300.0,0.0,15484.0,7,1,65.0,10,8,1,0.0413329888918
614,2,49.0,0.0,2,111,702.0,0.0,0,52,71,2,2,2,2,2,1,2,2,2,1,2,2,3,1,0,45.0,1,1,2,4,115737,,1,0,0.0,780.0,200,2.0,1.0,4.0,0.0,2.9,236.76649586,0.0,0.0,0.0,29883.0,0,1,65.0,10,8,1,0.0
615,1,46.0,350.0,2,111,0.0,0.0,52,68,71,1,2,2,1,2,2,2,1,1,2,2,2,2,2,0,25.0,2,1,2,4,116963,740.0,1,4,0.0,497.0,403,3.0,2.0,4.0,2.0,2.6,186.431612672,800.0,160.0,0.0,16141.0,1,1,70.0,10,8,1,0.0594758689053
616,2,79.0,0.0,2,111,0.0,0.0,86,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,107883,990.0,1,1,0.0,332.0,400,0.0,4.0,4.0,0.0,1.5,232.4112543,420.0,180.0,0.0,14825.0,6,5,75.0,10,8,1,0.0404721753794
617,1,22.0,210.0,1,111,0.0,0.0,0,84,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,3,123526,,9,0,0.0,625.0,120,0.0,0.0,1.0,0.0,1.0,1292.27817853,420.0,0.0,0.0,9600.0,0,3,16.0,10,8,1,0.04375
618,1,50.0,149.0,1,111,0.0,0.0,78,56,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5.0,1,2,2,3,117675,1320.0,1,1,0.0,386.0,403,2.0,2.0,5.0,2.0,3.3,308.909511015,720.0,215.0,0.0,21211.0,7,1,72.0,10,8,1,0.0440809014191
619,2,44.0,0.0,2,111,0.0,0.0,56,68,71,1,2,2,2,2,2,2,1,1,2,2,2,0,2,0,,1,1,2,4,104221,1340.0,1,1,0.0,451.0,403,2.0,0.0,4.0,4.0,3.3,252.034726389,480.0,250.0,0.0,32000.0,1,1,75.0,10,8,1,0.0228125
620,2,35.0,0.0,1,111,0.0,0.0,0,54,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15.0,2,1,2,3,115563,,8,0,0.0,520.0,110,1.0,0.0,1.0,0.0,1.0,1321.10309028,40.0,0.0,0.0,20530.0,0,1,12.0,10,8,1,0.0019483682416
621,1,50.0,544.0,2,111,0.0,0.0,0,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,101554,62.0,3,0,0.0,514.0,323,1.0,0.0,4.0,3.0,2.3,328.815489181,800.0,140.0,0.0,16511.0,0,4,70.0,10,8,1,0.0569317424747
622,2,61.0,0.0,1,111,0.0,0.0,74,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,129520,,9,7,0.0,,400,1.0,0.0,2.0,0.0,1.5,813.534687756,350.0,100.0,0.0,40463.0,5,1,48.0,10,8,1,0.0111212712849
623,2,69.0,0.0,1,111,0.0,0.0,0,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,2,1,1,3,131753,,4,0,400.0,,200,1.0,1.0,6.0,0.0,1.5,259.779221396,600.0,1227.0,0.0,46049.0,0,5,100.0,10,8,1,0.0396751286673
624,1,55.0,123.0,1,111,0.0,0.0,0,56,50,2,2,1,2,2,2,2,2,1,2,2,2,0,2,0,,1,2,2,2,110667,,4,0,0.0,560.0,120,1.0,1.0,2.0,0.0,1.0,1108.559202,528.0,0.0,0.0,1566.0,0,1,36.0,10,8,1,0.337164750958
625,1,44.0,399.0,1,111,0.0,0.0,85,23,50,2,2,2,2,2,2,1,2,1,2,2,2,2,2,0,15.0,1,2,2,3,112125,336.0,4,4,0.0,444.0,403,1.0,0.0,3.0,3.0,2.4,187.90335494,550.0,280.0,0.0,13958.0,6,1,63.0,10,8,1,0.0594641066055
626,2,21.0,0.0,1,111,0.0,0.0,0,35,41,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,40.0,1,2,2,3,107095,,7,0,0.0,880.0,120,1.0,0.0,2.0,0.0,1.0,1285.62868866,0.0,0.0,0.0,25091.0,0,1,32.0,10,8,1,0.0
627,1,26.0,260.0,1,111,0.0,0.0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,1,2,3,102114,,9,0,0.0,930.0,110,1.0,0.0,4.0,0.0,1.0,327.816174189,0.0,0.0,0.0,30000.0,0,1,70.0,10,8,1,0.0
628,2,64.0,0.0,6,111,0.0,0.0,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,60.0,1,2,2,8,128480,,8,0,0.0,622.0,110,1.0,3.0,5.0,0.0,1.0,1379.20586123,976.0,0.0,0.0,40522.0,0,1,110.0,10,8,1,0.0240856818518
629,1,69.0,294.0,1,111,0.0,0.0,0,72,71,1,2,2,1,2,2,2,2,1,2,2,2,0,3,0,,2,1,2,3,106428,,1,0,0.0,381.0,110,0.0,3.0,1.0,0.0,1.0,428.441973601,216.0,0.0,0.0,7387.0,0,5,23.0,10,8,1,0.0292405577366
630,2,32.0,0.0,1,111,0.0,0.0,0,37,12,2,2,2,1,2,2,2,2,1,2,2,2,0,3,0,,2,1,2,3,130358,,9,0,0.0,450.0,200,4.0,0.0,2.0,0.0,2.5,644.419970628,2500.0,0.0,0.0,33088.0,0,1,40.0,10,8,1,0.0755560928433
631,2,62.0,0.0,1,111,0.0,0.0,0,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,111998,,0,0,0.0,,110,0.0,0.0,1.0,0.0,1.0,1059.19212643,600.0,0.0,0.0,20771.0,0,5,17.0,10,8,1,0.0288864281932
632,1,44.0,300.0,1,111,0.0,0.0,0,56,71,2,2,1,2,2,2,2,2,1,2,2,2,3,2,0,50.0,1,2,2,2,120887,,1,0,0.0,860.0,321,1.0,0.0,2.0,1.0,1.3,1141.5627199,800.0,0.0,0.0,8136.0,0,1,38.0,10,8,1,0.0983284169125
633,2,62.0,0.0,2,111,0.0,0.0,0,77,71,2,1,2,1,2,2,2,2,1,2,2,2,0,3,0,,2,1,2,4,123346,662.0,1,0,0.0,346.0,120,0.0,2.0,3.0,0.0,1.0,263.807968811,396.0,235.0,0.0,21797.0,0,5,48.0,10,8,1,0.0289489379272
634,2,62.0,0.0,1,111,0.0,0.0,75,38,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,1,133048,,9,4,0.0,,400,1.0,2.0,3.0,0.0,1.5,831.719613995,449.0,1475.0,0.0,26552.0,5,1,65.0,10,8,1,0.0724615848147
635,2,54.0,0.0,4,111,0.0,0.0,0,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,106115,721.0,1,0,0.0,355.0,120,0.0,2.0,4.0,0.0,1.0,281.980134567,205.0,126.0,0.0,42856.0,0,5,73.0,10,8,1,0.00772353929438
636,1,50.0,375.0,2,111,0.0,0.0,0,68,71,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,30.0,2,2,2,4,116122,660.0,1,0,0.0,341.0,323,1.0,0.0,3.0,3.0,2.3,222.402559847,165.0,430.0,0.0,13404.0,0,1,63.0,10,8,1,0.0443897344076
637,2,82.0,0.0,3,111,0.0,0.0,77,78,71,1,2,2,1,2,1,2,1,1,1,2,2,0,2,0,,1,1,2,5,120854,689.0,1,1,0.0,333.0,400,0.0,2.0,3.0,0.0,1.5,327.913622523,340.0,140.0,0.0,37497.0,5,5,54.0,10,8,1,0.0128010240819
638,2,69.0,0.0,1,111,0.0,0.0,72,21,10,1,2,2,2,2,2,2,2,1,2,2,2,1,2,0,10.0,1,2,2,3,105625,,9,7,0.0,,400,1.0,1.0,5.0,0.0,2.0,1060.57096467,554.0,2212.0,0.0,60937.0,6,5,180.0,10,8,1,0.0453911416709
639,2,28.0,0.0,1,111,0.0,0.0,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25.0,1,2,2,2,113969,,9,0,0.0,795.0,120,1.0,0.0,1.0,0.0,1.0,1212.00878958,250.0,0.0,0.0,50612.0,0,1,25.0,10,8,1,0.00493954003003
640,2,37.0,0.0,1,111,0.0,0.0,0,35,10,1,2,2,2,2,2,2,1,2,2,2,2,3,2,0,45.0,1,2,2,3,126485,,9,0,0.0,708.0,110,1.0,0.0,1.0,0.0,1.0,1181.97729147,475.0,0.0,0.0,25921.0,0,1,25.0,10,8,1,0.0183249103044
641,1,33.0,219.0,1,111,0.0,0.0,0,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,127906,,9,0,0.0,611.0,200,1.0,1.0,3.0,0.0,2.0,648.966684168,1272.0,0.0,0.0,16979.0,0,1,60.0,10,8,1,0.0749160727958
642,2,44.0,0.0,6,111,0.0,0.0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,20.0,1,2,8,8,125658,,9,0,0.0,580.0,110,1.0,0.0,1.0,0.0,1.0,1481.75931632,740.0,0.0,0.0,25174.0,0,1,27.0,10,8,1,0.0293954079606
643,2,41.0,0.0,1,111,0.0,0.0,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,60.0,1,2,2,2,105520,,9,0,0.0,,322,1.0,0.0,3.0,2.0,1.6,865.668956899,360.0,0.0,0.0,57833.0,0,1,100.0,10,8,1,0.0062248197396
644,2,64.0,0.0,1,111,0.0,0.0,77,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,3,121688,768.0,1,1,0.0,318.0,400,0.0,4.0,3.0,0.0,1.5,247.398630767,139.0,311.0,0.0,25497.0,5,5,67.0,10,8,1,0.0176491351924
645,2,39.0,0.0,4,111,0.0,0.0,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,20.0,1,2,2,6,122833,,9,0,0.0,800.0,120,1.0,0.0,2.0,0.0,1.0,1611.69956521,600.0,0.0,0.0,50547.0,0,1,32.0,10,8,1,0.0118701406612
646,2,44.0,0.0,3,111,0.0,0.0,0,45,31,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5.0,1,2,2,5,127819,,8,0,0.0,,321,1.0,0.0,2.0,1.0,1.5,1431.09449528,876.0,0.0,0.0,28224.0,0,1,33.0,10,8,1,0.031037414966
647,2,57.0,0.0,1,111,0.0,0.0,0,38,41,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25.0,1,2,2,2,103716,,7,0,0.0,,110,1.0,1.0,2.0,0.0,1.0,1406.9467455,400.0,350.0,0.0,44840.0,0,1,33.0,10,8,1,0.0167261373773
648,2,31.0,0.0,1,111,0.0,0.0,21,35,20,1,2,2,1,2,2,2,1,2,2,2,2,3,2,0,40.0,1,2,2,2,108370,,9,4,0.0,650.0,400,2.0,0.0,1.0,0.0,1.5,1049.52637073,1200.0,0.0,0.0,26595.0,1,1,28.0,10,8,1,0.0451212633954
