,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
874,6.0,6.0,57.0,300,42,50,0.0,11113,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1841.2958873765488,3152.24,0.0,17263.0,1,1,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,17263.0,2,0,2_0,2_1
875,0.0,0.0,52.0,111,84,31,0.0,11114,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1271.1168139899355,0.0,0.0,13929.0,3,1,6,5.0,1,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,13929.0,2,0,2_0,2_0
876,0.0,0.0,38.0,112,64,60,0.0,11117,0.0,0.0,0.0,490.0,1.0,2.0,0.0,1.0,1.0,1374.6194941488964,0.0,0.0,18650.0,1,3,9,2.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,18650.0,2,0,2_0,2_0
877,0.0,0.0,52.0,112,65,71,0.0,11119,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2058.966092551073,0.0,0.0,37744.0,1,3,7,0.0,1,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,37744.0,5,0,5,5_1
878,3.0,3.0,79.0,112,77,71,0.0,1112,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2319.484011053828,0.0,0.0,19800.0,5,1,8,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,19800.0,3,0,3_0,3_1
879,4.0,16.0,39.0,111,46,43,0.0,11121,0.0,0.0,340.0,0.0,2.0,6.0,2.0,4.0,2.1,2047.4720728645218,6039.280000000001,0.0,53860.0,1,2,6,5.0,4,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,25647.619047619046,4,0,4_0,4_0
880,0.0,0.0,45.0,111,23,41,0.0,11123,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,2.4,2493.794157249781,1874.6,0.0,122780.0,1,2,9,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,51158.333333333336,5,0,5,5_0
881,5.0,5.0,47.0,111,47,31,0.0,11125,0.0,620.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1982.5669944145093,3540.6800000000003,0.0,90359.0,1,2,9,7.0,4,3.0,0.0,1.0,0,0,0,1,0,0,1.0,2.0,45179.5,5,0,5,5_0
882,7.0,20.0,68.0,400,71,50,0.0,11126,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,2095.295168009118,2809.04,0.0,31496.0,5,1,0,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,20997.333333333332,3,0,3_0,3_1
883,16.0,16.0,75.0,111,74,12,0.0,11127,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,2886.4951018377537,3068.52,0.0,72635.0,5,1,10,8.0,3,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,48423.333333333336,5,0,5,5_0
884,3.0,3.0,34.0,112,43,33,0.0,11129,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,1781.9446094191892,2464.28,0.0,48478.0,1,2,8,2.0,4,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,23084.761904761905,3,0,3_0,3_0
885,4.0,4.0,81.0,111,77,50,0.0,1113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3328.960819880664,0.0,0.0,10640.0,5,3,8,7.0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,10640.0,1,0,1_0,1_0
886,4.0,17.0,55.0,111,33,20,0.0,11130,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,1366.5261170913452,6240.0,0.0,54681.0,1,1,8,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,36454.0,5,0,5,5_0
887,17.0,17.0,53.0,111,37,12,0.0,11132,0.0,0.0,0.0,0.0,2.0,9.0,3.0,5.0,2.6,2245.6654394087122,705.12,0.0,236756.0,1,1,10,8.0,4,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,91060.0,5,0,5,5_0
888,2.0,2.0,58.0,300,38,12,0.0,11133,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,2213.161574419875,6269.12,0.0,115900.0,1,1,0,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,77266.66666666667,5,0,5,5_1
889,0.0,0.0,41.0,111,85,70,0.0,11134,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3991.9178137339477,0.0,0.0,12954.0,7,3,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,12954.0,1,0,1_1,1_0
890,0.0,0.0,35.0,111,37,10,0.0,11135,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4782.799771129045,0.0,0.0,26110.0,1,4,10,8.0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,26110.0,4,0,4_0,4_0
891,2.0,5.0,33.0,111,46,50,2.0,11136,0.0,0.0,0.0,496.0,1.0,4.0,2.0,4.0,2.1,4422.693659712482,3455.9199999999996,7500.0,35604.0,1,3,10,8.0,4,2.0,0.0,0.0,0,0,0,0,1,1,0.0,2.0,16954.285714285714,2,0,2_1,2_0
892,0.0,0.0,58.0,300,43,50,0.0,11137,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,1.5,2258.1880083151195,780.0,0.0,49961.0,1,1,0,0.0,3,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,33307.333333333336,5,0,5,5_1
893,3.0,3.0,59.0,111,77,50,0.0,11138,0.0,0.0,0.0,122.0,0.0,2.0,0.0,1.0,1.0,3497.197383916862,0.0,0.0,16438.0,7,3,8,7.0,1,1.0,1.0,0.0,0,0,0,1,0,1,0.0,1.0,16438.0,2,0,2_1,2_0
894,0.0,0.0,57.0,111,62,50,0.0,1114,0.0,0.0,0.0,418.0,2.0,4.0,0.0,2.0,1.5,1579.519832466421,2340.0,0.0,20981.0,1,3,6,4.0,3,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,13987.333333333334,2,0,2_0,2_0
895,0.0,17.0,80.0,300,71,70,0.0,11141,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2799.535926477656,0.0,0.0,10860.0,5,1,0,0.0,1,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,10860.0,1,0,1_0,1_1
896,0.0,8.0,84.0,111,75,70,0.0,11142,0.0,110.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,1866.8443327997957,0.0,0.0,31323.0,5,1,8,7.0,3,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,20882.0,3,0,3_0,3_0
897,5.0,25.0,82.0,400,78,71,0.0,11143,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,2210.205096884802,0.0,0.0,24977.0,5,1,0,0.0,3,2.0,0.0,0.0,1,0,0,0,0,0,1.0,1.0,16651.333333333332,2,0,2_0,2_1
898,0.0,21.0,56.0,111,52,71,0.0,11144,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2877.978530449322,1300.0,0.0,8591.0,1,4,8,6.0,1,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,8591.0,1,0,1_0,1_0
899,1.0,17.0,77.0,111,77,70,2.0,11145,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3270.644761010284,0.0,1880.0,22864.0,5,4,7,5.0,1,3.0,1.0,0.0,0,0,1,0,0,0,1.0,2.0,22864.0,3,0,3_0,3_0
900,0.0,0.0,47.0,111,85,50,0.0,11147,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.5,832.4837275232622,1040.0,0.0,6076.0,7,3,7,5.0,2,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,4050.6666666666665,1,0,1_1,1_0
901,0.0,0.0,33.0,111,63,43,0.0,11149,0.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,2.4,2212.4692080341433,0.0,0.0,39114.0,1,3,7,5.0,4,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,16297.5,2,0,2_1,2_0
902,0.0,15.0,62.0,112,37,30,0.0,1115,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,1.5,2325.3309471680914,3874.0,0.0,96308.0,1,1,9,0.0,3,1.0,1.0,0.0,1,0,0,0,0,0,1.0,0.0,64205.333333333336,5,0,5,5_1
903,5.0,5.0,43.0,112,46,60,0.0,11150,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.5,2096.470883985775,1300.52,0.0,75404.0,1,3,8,1.0,3,2.0,0.0,0.0,0,1,0,0,0,0,1.0,1.0,50269.333333333336,5,0,5,5_0
904,3.0,25.0,85.0,400,77,70,0.0,11151,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3053.535037368886,0.0,0.0,22681.0,5,1,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,22681.0,3,0,3_0,3_1
905,0.0,0.0,33.0,111,22,41,0.0,11156,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3756.940722955839,0.0,0.0,30153.0,1,1,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,30153.0,4,0,4_0,4_0
906,0.0,0.0,34.0,111,38,12,0.0,11158,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,3481.2943521971497,3120.0,0.0,64481.0,1,2,9,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,35822.777777777774,5,0,5,5_0
907,4.0,4.0,40.0,111,35,30,0.0,11159,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2241.994383482015,0.0,0.0,25210.0,1,2,9,7.0,1,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,25210.0,4,0,4_0,4_0
908,9.0,9.0,27.0,111,35,12,0.0,1116,0.0,0.0,0.0,800.0,2.0,2.0,0.0,2.0,1.5,4220.45889472339,3590.08,0.0,58926.0,1,3,10,8.0,3,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,39284.0,5,0,5,5_0
909,0.0,0.0,58.0,211,54,50,0.0,11160,0.0,0.0,0.0,332.0,1.0,5.0,0.0,1.0,1.0,1291.0173233598227,0.0,0.0,17639.0,1,3,2,3.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,17639.0,2,0,2_0,2_0
910,3.0,3.0,36.0,111,31,31,0.0,11161,0.0,0.0,560.0,0.0,2.0,4.0,1.0,3.0,1.8,3974.452649980032,0.0,0.0,107386.0,1,2,10,8.0,4,1.0,0.0,1.0,0,0,0,0,1,0,1.0,0.0,59658.88888888889,5,0,5,5_0
911,0.0,0.0,83.0,300,71,71,0.0,11165,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1873.3777742095651,0.0,0.0,18420.0,5,4,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,18420.0,2,0,2_0,2_1
912,0.0,0.0,53.0,111,48,60,0.0,11166,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,2.8,1843.1305722836096,0.0,0.0,51812.0,1,2,8,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,18504.285714285714,2,0,2_0,2_0
913,0.0,0.0,66.0,111,78,50,0.0,11167,0.0,0.0,0.0,317.0,0.0,3.0,0.0,2.0,1.5,1710.4626260398281,0.0,0.0,16509.0,5,3,7,5.0,3,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,11006.0,1,0,1_1,1_0
914,0.0,14.0,71.0,221,71,44,0.0,11169,0.0,140.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1563.3529661591729,0.0,0.0,23340.0,5,1,1,2.0,3,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,15560.0,2,0,2_0,2_0
915,11.0,11.0,52.0,112,37,12,0.0,1117,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,1.5,2530.7724666678273,546.0,0.0,93055.0,1,2,10,2.0,2,2.0,1.0,0.0,0,1,0,0,0,0,0.0,2.0,62036.666666666664,5,0,5,5_0
916,0.0,0.0,54.0,120,74,44,0.0,11172,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.5,2053.1076396736667,5589.48,0.0,23717.0,7,1,0,2.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,15811.333333333334,2,0,2_0,2_0
917,0.0,0.0,47.0,112,55,30,0.0,11173,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.1,2414.6943865864932,2558.4,0.0,29952.0,1,2,6,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,14262.857142857143,2,0,2_0,2_1
918,5.0,9.0,47.0,111,52,50,0.0,11175,0.0,75.0,0.0,436.0,1.0,5.0,1.0,2.0,1.3,706.9677654137446,0.0,0.0,22680.0,1,3,9,7.0,2,2.0,1.0,1.0,0,0,0,1,0,1,0.0,2.0,17446.153846153844,2,0,2_1,2_0
919,0.0,0.0,36.0,112,48,50,0.0,11176,0.0,0.0,0.0,0.0,2.0,8.0,3.0,5.0,2.4,1833.2866547684823,8205.6,0.0,64097.0,1,2,6,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,26707.083333333336,4,0,4_0,4_1
920,2.0,5.0,48.0,111,85,71,0.0,11178,0.0,180.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1786.0020404533843,0.0,0.0,26984.0,4,3,7,5.0,2,2.0,0.0,0.0,0,0,1,0,0,1,0.0,2.0,13492.0,1,0,1_1,1_0
921,2.0,4.0,43.0,120,34,30,0.0,11179,0.0,560.0,0.0,0.0,2.0,6.0,2.0,4.0,2.3,2884.9965109866957,5033.08,0.0,52191.0,1,2,0,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,22691.739130434784,3,0,3_0,3_1
922,18.0,20.0,65.0,112,75,50,0.0,1118,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,1912.9854274439533,1847.0400000000002,0.0,33462.0,5,1,10,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,22308.0,3,0,3_0,3_1
923,1.0,3.0,54.0,211,38,50,2.0,11180,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,760.5097243703086,0.0,6300.0,23660.0,1,3,4,3.0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,23660.0,3,0,3_0,3_0
924,13.0,13.0,36.0,111,48,43,0.0,11183,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,5405.407087352335,0.0,0.0,30396.0,1,2,9,7.0,1,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,30396.0,4,0,4_0,4_0
925,10.0,16.0,58.0,111,37,30,0.0,11184,0.0,99999.0,80.0,510.0,1.0,4.0,1.0,3.0,2.0,2783.9033888989848,0.0,0.0,58135.0,1,3,10,8.0,4,2.0,0.0,1.0,0,0,0,0,1,0,1.0,1.0,29067.5,4,0,4_0,4_0
926,4.0,4.0,20.0,120,63,50,0.0,11185,0.0,100.0,0.0,320.0,3.0,4.0,2.0,3.0,2.0,351.99763690786887,0.0,0.0,30800.0,1,3,0,1.0,2,1.0,0.0,1.0,0,1,0,0,0,1,0.0,1.0,15400.0,2,0,2_1,2_0
927,8.0,11.0,44.0,211,48,31,0.0,11186,0.0,500.0,500.0,0.0,1.0,2.0,0.0,1.0,1.0,1063.5593928113512,2600.0,0.0,25094.0,1,2,4,3.0,1,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,25094.0,4,0,4_0,4_0
928,8.0,8.0,53.0,111,56,50,0.0,11187,0.0,400.0,300.0,429.0,1.0,4.0,1.0,2.0,1.5,648.208043439591,0.0,0.0,24060.0,1,3,9,7.0,2,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,16040.0,2,0,2_0,2_0
929,4.0,4.0,46.0,111,46,31,0.0,11188,0.0,60.0,0.0,0.0,1.0,6.0,2.0,3.0,2.0,159.55159501875946,2600.0,0.0,40342.0,1,1,7,6.0,2,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,20171.0,3,0,3_0,3_0
930,4.0,9.0,44.0,112,46,42,0.0,11189,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,2285.8390133732505,2600.0,0.0,40491.0,1,2,10,2.0,4,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,20245.5,3,0,3_0,3_0
931,4.0,17.0,50.0,221,47,31,0.0,1119,0.0,0.0,0.0,515.0,2.0,4.0,3.0,5.0,2.6,3494.794196359813,0.0,0.0,47815.0,1,3,1,2.0,4,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,18390.384615384613,2,0,2_0,2_0
932,0.0,0.0,48.0,300,22,71,0.0,11190,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.1,2922.7654368431054,5720.0,0.0,23530.0,1,1,0,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,11204.761904761905,1,0,1_0,1_1
933,1.0,10.0,71.0,111,77,50,2.0,11191,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1738.6948592593499,1853.8,2000.0,39577.0,5,1,9,7.0,3,2.0,0.0,0.0,0,0,0,1,0,0,0.0,2.0,26384.666666666668,4,0,4_0,4_0
934,4.0,7.0,44.0,111,21,50,0.0,11192,0.0,700.0,0.0,0.0,2.0,6.0,2.0,4.0,2.5,2726.154153158057,0.0,0.0,31315.0,1,2,9,7.0,4,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,12526.0,1,0,1_0,1_0
935,0.0,0.0,41.0,112,54,43,0.0,11194,0.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,1.8,1897.2308320619268,1893.3199999999997,0.0,45420.0,1,2,8,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,25233.333333333332,4,0,4_0,4_1
936,3.0,6.0,47.0,111,46,31,0.0,11195,0.0,0.0,99999.0,254.0,1.0,3.0,2.0,3.0,1.6,1079.0425109158512,2452.3199999999997,0.0,26087.0,1,3,9,7.0,2,2.0,0.0,1.0,0,0,0,1,0,1,1.0,1.0,16304.375,2,0,2_1,2_0
937,8.0,18.0,85.0,111,75,44,0.0,11196,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,2983.667044259145,0.0,0.0,32210.0,5,1,6,5.0,3,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,21473.333333333332,3,0,3_0,3_0
938,0.0,11.0,51.0,221,47,41,2.0,11197,0.0,0.0,200.0,0.0,2.0,4.0,2.0,4.0,2.5,2104.7260511108666,2797.6,2500.0,55017.0,1,2,1,2.0,4,1.0,1.0,1.0,0,1,0,0,0,0,1.0,0.0,22006.8,3,0,3_0,3_0
939,2.0,9.0,31.0,111,67,50,0.0,11198,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,2081.471868341944,2600.0,0.0,39634.0,1,2,8,7.0,4,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,18873.333333333332,3,0,3_0,3_0
940,1.0,10.0,62.0,111,52,30,2.0,11199,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2561.056891390151,0.0,8900.0,47836.0,1,1,10,8.0,1,1.0,0.0,1.0,0,0,0,0,1,0,1.0,0.0,47836.0,5,0,5,5_0
941,0.0,0.0,37.0,111,37,30,0.0,11200,0.0,0.0,0.0,758.0,1.0,3.0,1.0,2.0,1.3,891.4996833339874,2598.44,0.0,33150.0,1,3,9,7.0,2,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,25500.0,4,0,4_0,4_0
942,3.0,11.0,65.0,111,75,60,0.0,11201,0.0,250.0,0.0,415.0,0.0,4.0,0.0,1.0,1.0,2935.3870685443435,3447.0800000000004,0.0,17490.0,5,3,7,6.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,17490.0,2,0,2_0,2_0
943,11.0,13.0,50.0,400,85,71,0.0,11202,0.0,0.0,0.0,90.0,0.0,2.0,1.0,2.0,1.3,991.5646280398689,0.0,0.0,12802.0,4,3,0,1.0,2,1.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,9847.692307692307,1,0,1_1,1_0
944,6.0,6.0,45.0,112,37,20,0.0,11203,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,4027.4881215114865,2712.3199999999997,0.0,40870.0,1,2,6,1.0,1,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,40870.0,5,0,5,5_0
945,0.0,0.0,66.0,111,78,71,0.0,11204,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2527.7210441857083,0.0,0.0,17599.0,5,1,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,17599.0,2,0,2_0,2_0
946,6.0,18.0,38.0,300,43,33,0.0,11205,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,2442.521083101934,778.96,0.0,54531.0,1,2,0,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,25967.142857142855,4,0,4_0,4_1
947,1.0,1.0,84.0,111,77,70,1.0,11208,0.0,0.0,120.0,478.0,0.0,1.0,0.0,1.0,1.0,4760.770414296806,0.0,12000.0,18310.0,5,3,10,8.0,1,2.0,0.0,1.0,0,0,0,0,1,0,2.0,0.0,18310.0,2,0,2_0,2_0
948,11.0,19.0,78.0,300,78,70,0.0,11209,0.0,0.0,300.0,0.0,0.0,5.0,0.0,1.0,1.0,2418.9850528116935,0.0,0.0,11086.0,5,1,0,0.0,1,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,11086.0,1,0,1_0,1_1
949,11.0,11.0,63.0,111,72,50,0.0,1121,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,2.1,2181.7831210828904,0.0,0.0,48731.0,5,1,6,4.0,4,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,23205.238095238095,3,0,3_0,3_0
950,1.0,8.0,70.0,400,71,70,2.0,11210,0.0,550.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1820.2222585119187,0.0,7250.0,17831.0,5,1,0,0.0,3,1.0,1.0,1.0,1,0,0,0,0,0,0.0,1.0,11887.333333333334,1,0,1_0,1_1
951,2.0,2.0,53.0,112,45,41,0.0,11211,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,2316.491351936053,2828.7999999999997,0.0,50728.0,1,2,6,2.0,3,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,33818.666666666664,5,0,5,5_0
952,2.0,4.0,42.0,400,48,43,0.0,11212,0.0,120.0,0.0,0.0,2.0,5.0,1.0,3.0,1.8,188.3977306193087,0.0,0.0,35979.0,1,2,0,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,19988.333333333332,3,0,3_0,3_1
953,14.0,15.0,71.0,111,75,33,0.0,11214,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.5,2904.871164480948,0.0,0.0,31690.0,5,1,10,8.0,2,2.0,0.0,0.0,0,0,0,0,1,0,1.0,1.0,21126.666666666668,3,0,3_0,3_0
954,0.0,0.0,46.0,111,52,71,0.0,11215,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3062.81510584659,0.0,0.0,19440.0,1,3,10,8.0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,19440.0,3,0,3_0,3_0
955,0.0,16.0,46.0,111,46,31,0.0,11216,0.0,120.0,320.0,0.0,2.0,5.0,2.0,4.0,2.1,1857.9333790463693,3644.6800000000003,0.0,81400.0,1,2,10,8.0,4,2.0,0.0,1.0,0,0,0,0,1,0,1.0,1.0,38761.90476190476,5,0,5,5_0
956,2.0,11.0,39.0,112,43,33,0.0,11217,0.0,0.0,0.0,0.0,2.0,6.0,4.0,6.0,2.9,1970.8247529524265,0.0,0.0,56260.0,1,2,6,0.0,4,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,19400.0,3,0,3_0,3_1
957,0.0,14.0,32.0,221,69,50,0.0,11218,0.0,0.0,120.0,0.0,1.0,3.0,0.0,1.0,1.0,3434.618227787455,811.1999999999999,0.0,13964.0,1,3,3,4.0,1,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,13964.0,2,0,2_0,2_0
958,0.0,0.0,42.0,111,54,31,0.0,11219,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,1774.5489097976233,0.0,0.0,53911.0,1,2,8,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,29950.555555555555,4,0,4_0,4_0
959,1.0,1.0,30.0,111,43,30,1.0,11220,0.0,99999.0,0.0,260.0,1.0,2.0,2.0,3.0,1.6,1042.8117678947135,0.0,50600.0,28147.0,1,3,10,8.0,2,2.0,1.0,1.0,0,0,0,0,1,1,0.0,2.0,17591.875,2,0,2_1,2_0
960,5.0,5.0,28.0,112,62,50,0.0,11222,0.0,299997.0,0.0,0.0,1.0,4.0,1.0,3.0,1.8,3801.9724334985785,1040.0,0.0,33041.0,1,2,3,0.0,4,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,18356.11111111111,2,0,2_0,2_1
961,14.0,14.0,54.0,112,37,50,0.0,11223,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,1.5,1241.9408171003358,1872.0,0.0,74450.0,1,1,6,0.0,3,3.0,0.0,0.0,1,0,0,0,0,0,2.0,1.0,49633.333333333336,5,0,5,5_1
962,8.0,11.0,53.0,111,52,71,0.0,11224,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,2807.4249518269326,0.0,0.0,39710.0,1,1,9,7.0,3,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,26473.333333333332,4,0,4_0,4_0
963,0.0,0.0,59.0,400,68,50,0.0,11225,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.5,5042.683281295263,2199.6,0.0,38269.0,1,1,0,0.0,5,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,25512.666666666668,4,0,4_0,4_1
964,0.0,0.0,68.0,300,75,44,0.0,11229,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1898.841195690467,0.0,0.0,33823.0,5,1,0,0.0,3,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,22548.666666666668,3,0,3_0,3_1
965,1.0,3.0,20.0,111,84,41,2.0,1123,0.0,99999.0,70.0,317.0,0.0,2.0,0.0,1.0,1.0,3796.6821814191785,0.0,26300.0,5067.0,3,3,10,8.0,1,3.0,0.0,0.0,0,0,0,0,1,1,1.0,2.0,5067.0,1,0,1_1,1_0
966,0.0,11.0,76.0,111,72,50,0.0,11230,0.0,250.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4681.810128357907,0.0,0.0,19027.0,5,1,7,6.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,19027.0,3,0,3_0,3_0
