,age_carte_grise,age_vehicule,agepr,cataeu,consommation,cs42pr,dip14pr,distance_autre_carbu,distance_commerces,distance_diesel,distance_essence,distance_transports_communs,etat_veh_achat,ident_men,mloy_d,nactifs,nbphab,nenfants,nivie10,npers,ocde10,pondmen,puissance,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
6367,14.0,25.0,61.0,300.0,7.0,78.0,71.0,0.0,3.0,0.0,1000.0,4.0,4.0,24022701000.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,2089.5801556,3.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,15000.0,5,3,5,5_1
6368,9.0,9.0,68.0,300.0,7.0,71.0,71.0,0.0,4.0,0.0,14322.0,4.0,1.0,24022801000.0,0.0,0.0,4.0,0.0,3.0,2.0,1.5,702.46792572,5.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,11196.0,3,2,3_0,3_1_0
6369,5.0,6.0,66.0,300.0,6.0,77.0,60.0,0.0,4.0,25000.0,0.0,4.0,3.0,24022901000.0,578.0,1.0,4.0,0.0,8.0,2.0,1.5,1027.8687154,7.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,24000.0,8,4,8,8_1
6370,4.0,9.0,43.0,300.0,6.0,12.0,50.0,0.0,4.0,10000.0,0.0,1.0,3.0,24023001000.0,0.0,2.0,5.0,2.0,3.0,4.0,2.1,1380.5336472,,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,11424.0,3,2,3_0,3_1_0
6371,5.0,5.0,53.0,300.0,6.0,48.0,70.0,0.0,4.0,15000.0,0.0,4.0,3.0,24023101000.0,0.0,2.0,6.0,0.0,8.0,2.0,1.5,801.75762815,6.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,20460.0,8,4,8,8_1
6372,5.0,6.0,33.0,300.0,6.5,45.0,31.0,0.0,4.0,25000.0,6000.0,4.0,2.0,24023301000.0,0.0,2.0,5.0,1.0,8.0,3.0,1.8,1967.3669087,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,21396.0,8,4,8,8_1
6373,4.0,16.0,40.0,300.0,7.0,46.0,50.0,0.0,4.0,20000.0,0.0,4.0,4.0,24023401000.0,0.0,2.0,4.0,2.0,4.0,4.0,2.1,782.95151169,6.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,12576.0,4,2,4_0,4_1_0
6374,2.0,2.0,52.0,300.0,6.0,46.0,31.0,0.0,4.0,15164.0,15000.0,4.0,1.0,24023601000.0,0.0,1.0,2.0,0.0,9.0,2.0,1.5,1757.0863795,4.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,1.0,1.0,27996.0,9,5,9,9_1
6375,4.0,4.0,60.0,300.0,10.0,21.0,50.0,0.0,4.0,17102.0,13000.0,4.0,3.0,24023701000.0,0.0,1.0,4.0,0.0,9.0,2.0,1.5,675.68761827,15.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,28008.0,9,5,9,9_1
6376,,,80.0,300.0,,77.0,71.0,,4.0,,,4.0,,24023801000.0,461.0,0.0,4.0,1.0,4.0,2.0,1.5,1610.979044,,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,13632.0,4,2,4_0,4_1_0
6377,3.0,12.0,39.0,300.0,5.0,52.0,50.0,0.0,4.0,25000.0,0.0,4.0,4.0,24023901000.0,540.0,1.0,3.0,1.0,3.0,2.0,1.3,867.84810877,5.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,11616.0,3,2,3_0,3_1_0
6378,4.0,4.0,66.0,300.0,5.0,78.0,50.0,0.0,4.0,12000.0,4500.0,4.0,2.0,24024001000.0,0.0,0.0,4.0,0.0,6.0,2.0,1.5,1027.8687154,6.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,1.0,1.0,16800.0,6,3,6,6_1
6379,5.0,7.0,42.0,300.0,7.0,64.0,50.0,0.0,3.0,20000.0,11000.0,3.0,3.0,24024101000.0,0.0,2.0,4.0,2.0,8.0,4.0,2.3,783.83974327,7.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,20352.0,8,4,8,8_1
6380,,,78.0,300.0,,77.0,71.0,,3.0,,,4.0,,24024301000.0,431.0,0.0,3.0,0.0,1.0,1.0,1.0,829.64020722,,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,7320.0,1,1,1_0,1_1_0
6381,13.0,18.0,60.0,300.0,9.0,13.0,70.0,0.0,4.0,0.0,10000.0,4.0,3.0,24024401000.0,0.0,1.0,5.0,0.0,6.0,2.0,1.5,643.49534341,8.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1,0,0,0,0,0,1.0,0.0,15996.0,6,3,6,6_1
6382,15.0,19.0,78.0,300.0,5.0,71.0,71.0,0.0,4.0,0.0,500.0,4.0,3.0,24024601000.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1273.9903045,4.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,6000.0,1,1,1_0,1_1_0
6383,2.0,13.0,38.0,300.0,10.0,85.0,71.0,0.0,3.0,7891.0,0.0,3.0,4.0,24024701000.0,0.0,1.0,8.0,2.0,1.0,3.0,1.8,1395.1651266,7.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0,6336.0,1,1,1_1,1_1_1
6384,4.0,4.0,60.0,300.0,7.0,74.0,50.0,0.0,4.0,0.0,12000.0,4.0,1.0,24024801000.0,0.0,0.0,4.0,0.0,6.0,2.0,1.5,715.78449897,7.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,17604.0,6,3,6,6_1
6385,4.0,5.0,58.0,300.0,6.0,75.0,50.0,0.0,2.0,15000.0,0.0,4.0,3.0,24024901000.0,0.0,0.0,5.0,0.0,6.0,2.0,1.5,1169.4069563,5.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,16800.0,6,3,6,6_1
6386,6.0,9.0,44.0,300.0,7.0,22.0,50.0,0.0,4.0,5000.0,0.0,4.0,3.0,24025001000.0,0.0,2.0,4.0,3.0,6.0,5.0,2.4,640.24639159,7.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,15996.0,6,3,6,6_1
6387,,,53.0,300.0,,67.0,50.0,,2.0,,,4.0,,24025101000.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,738.01176238,,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,6132.0,1,1,1_0,1_1_0
6388,4.0,7.0,48.0,300.0,5.0,38.0,50.0,0.0,4.0,15000.0,0.0,4.0,3.0,24025201000.0,0.0,2.0,4.0,0.0,9.0,2.0,1.5,2235.5672458,6.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,26640.0,9,5,9,9_1
6389,5.0,8.0,55.0,300.0,5.0,34.0,31.0,0.0,3.0,30000.0,22067.0,3.0,3.0,24025301000.0,0.0,2.0,12.0,0.0,10.0,2.0,1.5,804.77237767,5.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1,0,0,0,0,0,1.5,1.5,44004.0,10,5,10,10_1
6390,3.0,21.0,74.0,300.0,6.0,71.0,70.0,0.0,4.0,0.0,8000.0,4.0,4.0,24025501000.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1192.1767631,6.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,7200.0,1,1,1_0,1_1_0
6391,1.0,6.0,58.0,300.0,6.5,12.0,50.0,0.0,4.0,11226.0,0.0,4.0,3.0,24025601000.0,0.0,2.0,4.0,0.0,1.0,2.0,1.5,735.11740217,7.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,8004.0,1,1,1_0,1_1_0
6392,4.0,4.0,73.0,300.0,6.0,74.0,31.0,0.0,4.0,0.0,6000.0,4.0,1.0,24025701000.0,170.0,0.0,3.0,0.0,9.0,1.0,1.0,1049.2349514,4.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,29268.0,9,5,9,9_1
6393,1.0,1.0,56.0,300.0,10.0,12.0,71.0,0.0,1.0,10787.0,0.0,2.0,1.0,24025801000.0,0.0,3.0,5.0,1.0,7.0,3.0,2.0,618.53504446,8.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,18000.0,6,3,6,6_1
6394,6.0,8.0,61.0,300.0,7.0,72.0,50.0,0.0,2.0,30000.0,0.0,4.0,4.0,24025901000.0,0.0,0.0,7.0,0.0,5.0,2.0,1.5,1255.0694354,5.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0.0,2.0,15996.0,6,3,6,6_1
6395,,,78.0,300.0,,78.0,70.0,,1.0,,,4.0,,24026001000.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,760.03217991,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,6000.0,1,1,1_0,1_1_0
6396,8.0,13.0,29.0,300.0,5.0,52.0,43.0,0.0,2.0,0.0,15000.0,2.0,3.0,24026101000.0,0.0,2.0,5.0,1.0,2.0,3.0,1.8,3396.4675506,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,9996.0,2,1,2_0,2_1_0
6397,8.0,16.0,74.0,300.0,5.0,75.0,33.0,0.0,3.0,0.0,4000.0,4.0,4.0,24026201000.0,0.0,0.0,3.0,0.0,8.0,2.0,1.5,543.56288164,4.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,24000.0,8,4,8,8_1
6398,2.0,7.0,41.0,300.0,7.0,63.0,50.0,0.0,4.0,20000.0,0.0,4.0,3.0,24026301000.0,0.0,3.0,8.0,3.0,4.0,5.0,2.8,612.36126857,7.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,12852.0,4,2,4_0,4_1_0
6399,2.0,14.0,60.0,300.0,7.0,72.0,50.0,0.0,4.0,12500.0,0.0,4.0,4.0,24026401000.0,0.0,0.0,7.0,0.0,1.0,2.0,1.5,654.37484199,7.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,6900.0,1,1,1_0,1_1_0
6400,1.0,4.0,51.0,300.0,6.5,54.0,50.0,0.0,4.0,25000.0,15000.0,4.0,3.0,24026901000.0,0.0,2.0,5.0,2.0,4.0,4.0,2.5,567.33247068,6.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,12000.0,4,2,4_0,4_1_0
6401,7.0,7.0,63.0,300.0,8.0,74.0,60.0,0.0,4.0,0.0,12000.0,4.0,1.0,24027001000.0,0.0,0.0,7.0,0.0,10.0,2.0,1.5,517.01477134,7.0,5.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0,3.0,0.0,43596.0,10,5,10,10_1
6402,,,72.0,300.0,,78.0,71.0,,4.0,,,4.0,,24027101000.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1520.0643598,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,9600.0,2,1,2_0,2_1_0
6403,3.0,8.0,55.0,112.0,6.5,37.0,50.0,0.0,4.0,19250.0,0.0,2.0,3.0,24027211000.0,0.0,2.0,7.0,0.0,10.0,2.0,1.5,1448.4646306,5.0,1.0,1.0,7.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,31200.0,10,5,10,10_1
6404,4.0,20.0,58.0,112.0,5.5,12.0,50.0,0.0,4.0,10000.0,0.0,1.0,4.0,24027311000.0,0.0,1.0,6.0,0.0,1.0,2.0,1.5,747.34975427,5.0,1.0,3.0,7.0,0.0,5.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,4128.0,1,1,1_0,1_1_0
6405,4.0,16.0,25.0,112.0,10.0,68.0,50.0,0.0,4.0,14000.0,0.0,1.0,4.0,24027401000.0,500.0,2.0,4.0,2.0,2.0,4.0,2.1,889.02445169,7.0,1.0,4.0,7.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,1,0.0,1.0,9144.0,2,1,2_1,2_1_1
6406,1.0,2.0,34.0,112.0,5.0,37.0,20.0,0.0,4.0,45908.0,0.0,2.0,3.0,24027611000.0,1100.0,2.0,7.0,2.0,9.0,4.0,2.1,712.772077,7.0,1.0,4.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,28572.0,9,5,9,9_1
6407,2.0,10.0,50.0,112.0,6.0,48.0,71.0,0.0,4.0,53445.0,0.0,4.0,4.0,24027711000.0,610.0,2.0,4.0,0.0,8.0,2.0,1.5,1637.1523785,8.0,1.0,4.0,7.0,0.0,3.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,21600.0,8,4,8,8_1
6408,1.0,7.0,24.0,112.0,7.0,52.0,71.0,0.0,4.0,34001.0,0.0,1.0,4.0,24027811000.0,600.0,2.0,5.0,1.0,8.0,3.0,1.8,817.18051204,8.0,1.0,4.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,0.0,2.0,21996.0,8,4,8,8_1
6409,1.0,0.0,55.0,112.0,,42.0,41.0,0.0,4.0,,0.0,4.0,1.0,24027911000.0,0.0,1.0,5.0,0.0,9.0,2.0,1.5,877.55252495,6.0,1.0,2.0,7.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,26556.0,9,5,9,9_1
6410,2.0,9.0,72.0,112.0,6.0,74.0,70.0,0.0,4.0,24445.0,0.0,4.0,3.0,24028011000.0,0.0,0.0,3.0,0.0,6.0,2.0,1.5,568.62488272,6.0,5.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,16032.0,6,3,6,6_1
6411,1.0,4.0,29.0,112.0,5.5,38.0,50.0,0.0,4.0,38781.0,0.0,4.0,3.0,24028101000.0,0.0,2.0,3.0,1.0,7.0,3.0,1.8,2048.6720931,5.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,18000.0,6,3,6,6_1
6412,8.0,8.0,73.0,112.0,6.0,78.0,71.0,0.0,4.0,10000.0,0.0,1.0,1.0,24028311000.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,911.41287684,5.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,8400.0,2,1,2_0,2_1_0
6413,3.0,3.0,68.0,112.0,6.5,78.0,50.0,0.0,4.0,25000.0,0.0,3.0,1.0,24028411000.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,2138.1992283,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,9600.0,2,1,2_0,2_1_0
6414,7.0,7.0,27.0,112.0,7.0,42.0,43.0,0.0,4.0,0.0,3000.0,4.0,4.0,24028501000.0,0.0,2.0,5.0,0.0,6.0,2.0,1.5,2396.915968,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,17604.0,6,3,6,6_1
6415,8.0,10.0,49.0,112.0,5.5,68.0,50.0,0.0,4.0,14400.0,0.0,4.0,4.0,24028711000.0,0.0,2.0,4.0,0.0,6.0,2.0,1.5,900.31228934,6.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,15996.0,6,3,6,6_1
6416,4.0,4.0,32.0,112.0,,63.0,43.0,0.0,4.0,32500.0,0.0,4.0,1.0,24028811000.0,0.0,1.0,4.0,2.0,1.0,4.0,2.1,757.51842789,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,8004.0,1,1,1_0,1_1_0
6417,6.0,6.0,71.0,112.0,7.0,72.0,70.0,0.0,4.0,20000.0,0.0,1.0,1.0,24029011000.0,0.0,0.0,6.0,0.0,8.0,1.0,1.0,665.34374129,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,21948.0,8,4,8,8_1
6418,5.0,17.0,52.0,112.0,6.0,45.0,41.0,0.0,4.0,0.0,10000.0,4.0,4.0,24029101000.0,0.0,1.0,4.0,1.0,3.0,2.0,1.5,647.46964152,7.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,11196.0,3,2,3_0,3_1_0
6419,7.0,14.0,33.0,112.0,,62.0,50.0,0.0,2.0,20000.0,0.0,2.0,4.0,24029411000.0,500.0,1.0,4.0,3.0,2.0,5.0,2.4,1334.7242566,5.0,1.0,4.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,0.0,2.0,9996.0,2,1,2_1,2_1_1
6420,3.0,3.0,71.0,112.0,7.5,78.0,50.0,0.0,4.0,0.0,10000.0,4.0,1.0,24029601000.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,876.02987518,6.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,13800.0,4,2,4_0,4_1_0
6421,21.0,22.0,66.0,112.0,6.0,78.0,50.0,0.0,4.0,15000.0,12000.0,4.0,3.0,24029801000.0,0.0,0.0,4.0,0.0,7.0,2.0,1.5,961.68447302,4.0,5.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,1.0,1.0,18396.0,7,4,7,7_1
6422,2.0,3.0,53.0,112.0,6.0,64.0,50.0,0.0,4.0,0.0,15000.0,1.0,1.0,24029901000.0,0.0,2.0,4.0,1.0,5.0,3.0,2.0,1361.7461356,4.0,1.0,2.0,7.0,0.0,4.0,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,15000.0,5,3,5,5_1
6423,2.0,2.0,59.0,112.0,5.0,38.0,42.0,0.0,4.0,20000.0,5000.0,1.0,1.0,24030011000.0,0.0,2.0,5.0,1.0,10.0,3.0,2.0,680.17675141,4.0,1.0,2.0,7.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,1.5,1.5,36000.0,10,5,10,10_1
6424,11.0,12.0,61.0,112.0,5.0,78.0,71.0,0.0,4.0,0.0,2000.0,3.0,4.0,24030101000.0,0.0,0.0,5.0,0.0,4.0,2.0,1.5,918.75652985,4.0,5.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,13212.0,4,2,4_0,4_1_0
6425,19.0,22.0,54.0,112.0,6.5,67.0,71.0,0.0,4.0,0.0,25000.0,1.0,4.0,24030211000.0,0.0,2.0,5.0,1.0,8.0,3.0,2.0,1107.2534588,5.0,1.0,2.0,7.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,3.0,0.0,22800.0,8,4,8,8_1
6426,3.0,4.0,57.0,112.0,,13.0,60.0,0.0,1.0,19336.0,0.0,1.0,3.0,24030301000.0,0.0,1.0,6.0,0.0,4.0,2.0,1.5,708.83115564,,1.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0.0,2.0,13596.0,4,2,4_0,4_1_0
6427,1.0,2.0,44.0,112.0,,63.0,71.0,0.0,1.0,16672.0,0.0,1.0,3.0,24030601000.0,0.0,3.0,5.0,1.0,6.0,3.0,2.0,841.45046105,7.0,1.0,2.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,16200.0,6,3,6,6_1
6428,6.0,19.0,71.0,112.0,8.0,75.0,70.0,0.0,2.0,0.0,700.0,2.0,4.0,24030701000.0,0.0,0.0,6.0,0.0,7.0,2.0,1.5,1134.4890633,7.0,5.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,20004.0,7,4,7,7_1
6429,3.0,13.0,35.0,112.0,9.0,64.0,50.0,0.0,1.0,18000.0,0.0,1.0,4.0,24030901000.0,0.0,2.0,5.0,2.0,7.0,4.0,2.1,864.03468756,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,20004.0,7,4,7,7_1
6430,7.0,10.0,53.0,112.0,,56.0,71.0,0.0,2.0,0.0,5000.0,4.0,1.0,24031011000.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,737.31571887,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,10740.0,3,2,3_0,3_1_0
6431,7.0,16.0,41.0,112.0,5.3,64.0,50.0,0.0,4.0,10000.0,0.0,1.0,4.0,24031111000.0,0.0,2.0,5.0,3.0,4.0,5.0,2.4,1199.298488,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,0.0,2.0,12096.0,4,2,4_1,4_1_1
6432,19.0,20.0,80.0,112.0,6.0,71.0,71.0,0.0,4.0,0.0,4759.0,4.0,3.0,24031301000.0,0.0,0.0,5.0,0.0,2.0,2.0,1.5,1353.2550284,6.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,8556.0,2,1,2_0,2_1_0
6433,1.0,10.0,45.0,112.0,7.0,53.0,50.0,0.0,4.0,0.0,1892.0,2.0,4.0,24031511000.0,0.0,2.0,7.0,2.0,6.0,4.0,2.1,674.05509134,4.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1,0,0,0,0,0,3.0,0.0,15996.0,6,3,6,6_1
6434,9.0,14.0,40.0,112.0,4.5,64.0,60.0,0.0,4.0,30000.0,0.0,4.0,3.0,24031601000.0,0.0,2.0,6.0,2.0,6.0,4.0,2.3,1546.2062279,5.0,1.0,1.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,16692.0,6,3,6,6_1
6435,0.0,4.0,60.0,112.0,7.1,77.0,50.0,0.0,4.0,12572.0,0.0,4.0,3.0,24031701000.0,0.0,1.0,6.0,1.0,10.0,3.0,2.0,528.43240231,8.0,5.0,2.0,7.0,0.0,4.0,3.0,0.0,0.0,1,0,0,0,0,0,0.0,3.0,36000.0,10,5,10,10_1
6436,3.0,8.0,35.0,112.0,,67.0,50.0,0.0,4.0,22500.0,0.0,4.0,3.0,24031901000.0,280.0,2.0,4.0,0.0,6.0,2.0,1.5,941.48986315,5.0,1.0,4.0,7.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,16800.0,6,3,6,6_1
6437,1.0,1.0,41.0,112.0,,62.0,60.0,0.0,4.0,31144.0,0.0,4.0,2.0,24032201000.0,0.0,2.0,5.0,3.0,4.0,5.0,2.6,1337.6501564,6.0,1.0,1.0,7.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,13848.0,4,2,4_0,4_1_0
6438,11.0,11.0,56.0,112.0,,45.0,41.0,0.0,4.0,15000.0,9200.0,4.0,1.0,24032401000.0,0.0,2.0,5.0,0.0,9.0,2.0,1.5,2025.3151203,6.0,1.0,2.0,7.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,27996.0,9,5,9,9_1
6439,1.0,11.0,49.0,112.0,6.0,11.0,43.0,0.0,2.0,18400.0,0.0,1.0,3.0,24032501000.0,0.0,2.0,5.0,2.0,2.0,4.0,2.5,1285.5786802,8.0,1.0,2.0,7.0,0.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,1.0,9600.0,2,1,2_0,2_1_0
6440,3.0,5.0,54.0,112.0,,63.0,50.0,0.0,3.0,21832.0,0.0,2.0,3.0,24032601000.0,0.0,2.0,6.0,0.0,8.0,2.0,1.5,786.73732473,5.0,1.0,2.0,7.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,21600.0,8,4,8,8_1
6441,4.0,15.0,26.0,112.0,,52.0,41.0,0.0,2.0,0.0,10000.0,2.0,3.0,24032801000.0,0.0,1.0,4.0,0.0,9.0,1.0,1.0,1321.6535925,6.0,4.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,24396.0,9,5,9,9_1
6442,3.0,3.0,43.0,112.0,7.1,37.0,60.0,0.0,4.0,20000.0,0.0,3.0,1.0,24032901000.0,0.0,2.0,7.0,3.0,8.0,5.0,3.0,664.16049675,6.0,1.0,1.0,7.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,20400.0,8,4,8,8_1
6443,2.0,3.0,60.0,112.0,7.8,13.0,41.0,0.0,4.0,30000.0,0.0,4.0,2.0,24033201000.0,0.0,2.0,5.0,1.0,10.0,3.0,2.0,530.5287779,10.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,40656.0,10,5,10,10_1
6444,7.0,7.0,77.0,112.0,,75.0,60.0,0.0,4.0,0.0,8000.0,1.0,2.0,24033301000.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,1036.0840727,4.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,14400.0,5,3,5,5_1
6445,16.0,19.0,73.0,112.0,5.0,86.0,70.0,0.0,1.0,0.0,9000.0,1.0,1.0,24033401000.0,0.0,0.0,5.0,0.0,2.0,2.0,1.5,716.27620516,6.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,9600.0,2,1,2_0,2_1_0
6446,2.0,10.0,43.0,112.0,6.0,52.0,50.0,0.0,4.0,4400.0,0.0,4.0,3.0,24033501000.0,0.0,2.0,5.0,2.0,6.0,4.0,2.1,671.46200695,7.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,17148.0,6,3,6,6_1
6447,20.0,22.0,74.0,112.0,6.0,71.0,71.0,0.0,4.0,0.0,7000.0,4.0,3.0,24033701000.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,1177.200642,4.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,12000.0,4,2,4_0,4_1_0
