,ident_men,pondmen,agepr,cataeu,chomage,cs42pr,nactifs,nactoccup,npers,ocde10,prest_precarite_hand,prest_precarite_rsa,prest_precarite_vieil,retraites,rev_valeurs_mobilieres_bruts,rev_etranger,rev_disponible,ppa,salaires,stalog,tau,tuu,typmen,donation_class_1
2488,3486,2453.246473808563,53.0,221,2370.0,63,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53244.7,0.0,48080.0,2,1,2.0,4,3.0
2489,3488,3108.464508356501,32.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33134.379909860865,0.0,38090.0,1,10,8.0,1,1.0
2490,3490,1590.2200153507888,66.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24290.0,0.0,0.0,21166.07050285483,0.0,0.0,1,9,7.0,1,0.0
2491,3492,1709.451935225129,65.0,221,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,30280.0,0.0,0.0,30411.25,0.0,0.0,2,1,2.0,3,0.0
2492,3493,2309.612367025271,39.0,221,8580.0,85,0.0,0.0,2.0,1.3,0.0,9810.0,0.0,0.0,0.0,0.0,18828.0,0.0,0.0,3,1,2.0,2,0.0
2493,3494,2066.8728685930982,48.0,112,0.0,53,1.0,1.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,39469.05,0.0,40230.0,2,8,1.0,4,1.0
2494,3495,2363.5364060836946,46.0,111,0.0,63,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,21143.0,0.0,21140.0,5,6,4.0,2,2.0
2495,3497,3895.9292141906685,32.0,111,2120.0,55,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,26604.1,0.0,22960.0,3,8,6.0,3,2.0
2496,3498,1916.8906180742326,53.0,111,0.0,34,2.0,2.0,5.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,53162.15,0.0,51840.0,2,8,7.0,4,2.0
2497,3499,1899.5220035485343,71.0,112,0.0,75,1.0,0.0,2.0,1.5,0.0,0.0,0.0,52830.0,0.0,0.0,57778.55,0.0,11670.0,1,9,2.0,3,1.0
2498,3500,2483.5148666299947,27.0,111,10560.0,46,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10283.5,0.0,0.0,2,6,4.0,1,1.0
2499,3501,2892.2830541940903,91.0,400,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15160.0,0.0,0.0,15178.45,0.0,0.0,1,0,0.0,1,0.0
2500,3502,478.5269490799923,32.0,112,0.0,56,1.0,1.0,4.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,23435.05,0.0,10970.0,3,9,2.0,2,1.0
2501,3504,664.0475415183507,50.0,112,0.0,56,2.0,1.0,5.0,2.6,0.0,10750.0,0.0,0.0,0.0,0.0,38551.8,2580.0,21580.0,3,10,5.0,2,2.0
2502,3505,2036.566012917539,37.0,111,0.0,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35186.65,0.0,0.0,2,4,3.0,1,1.0
2503,3506,2328.7031439358116,65.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32730.0,0.0,0.0,30656.6,0.0,0.0,1,8,7.0,1,0.0
2504,3507,1602.436279858804,53.0,112,0.0,53,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28630.8,1250.0,27860.0,2,10,0.0,4,2.0
2505,3508,1782.6574343478349,43.0,221,0.0,42,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,46123.45,0.0,47390.0,2,1,2.0,4,2.0
2506,3509,1819.0083201042278,70.0,112,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,45220.0,0.0,0.0,44994.2,0.0,0.0,1,7,0.0,3,0.0
2507,3510,2125.3065545529353,82.0,111,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16010.0,0.0,0.0,16010.0,0.0,0.0,3,6,5.0,1,0.0
2508,3511,4764.291872104108,25.0,111,6690.0,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10186.45,0.0,2750.0,3,9,7.0,1,0.0
2509,3512,2827.134828413974,63.0,211,0.0,75,0.0,0.0,1.0,1.0,0.0,5820.0,0.0,0.0,0.0,0.0,9492.0,0.0,0.0,3,2,3.0,1,0.0
2510,3513,1068.711654366532,35.0,211,3260.0,22,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,21415.1,1340.0,15250.0,1,1,3.0,2,1.0
2511,3514,2201.0854174248857,39.0,211,0.0,85,0.0,0.0,5.0,2.4,9700.0,0.0,0.0,0.0,0.0,0.0,28534.0,0.0,6870.0,3,1,2.0,4,0.0
2512,3515,1474.5939526381528,69.0,120,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,20610.0,0.0,0.0,25894.05,0.0,2690.0,1,0,0.0,3,0.0
2513,3517,2258.6586324231316,55.0,112,9210.0,75,1.0,1.0,2.0,1.5,0.0,0.0,0.0,55500.0,0.0,0.0,70811.9,0.0,9960.0,2,7,0.0,3,1.0
2514,3518,2106.7026720947674,46.0,300,1400.0,47,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,38986.7,0.0,36340.0,2,0,0.0,4,2.0
2515,3519,2594.465029739431,65.0,400,740.0,78,0.0,0.0,3.0,2.0,0.0,0.0,0.0,49610.0,0.0,0.0,55851.4,0.0,7900.0,1,0,0.0,5,0.0
2516,3522,7355.5666046746155,88.0,112,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23240.0,0.0,0.0,28919.1,0.0,0.0,3,7,0.0,1,0.0
2517,3524,1605.4440255029842,72.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,30480.0,0.0,0.0,29409.7,0.0,0.0,1,7,5.0,3,0.0
2518,3525,1862.7042907057069,56.0,111,0.0,37,1.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,58225.1,0.0,70050.0,1,9,7.0,3,1.0
2519,3526,1710.9502990296623,69.0,120,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25900.0,0.0,0.0,25261.05,0.0,0.0,1,0,0.0,3,0.0
2520,3527,1348.7341173996947,31.0,111,0.0,54,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,43458.1,0.0,41800.0,2,9,7.0,4,2.0
2521,3528,2287.4254774580336,55.0,111,5330.0,37,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59721.05,0.0,59480.0,3,10,8.0,4,2.0
2522,3530,762.69165314618,40.0,211,8630.0,85,0.0,0.0,3.0,1.6,0.0,160.0,0.0,0.0,0.0,0.0,15386.1,80.0,170.0,3,1,3.0,2,0.0
2523,3532,2276.100253444045,35.0,112,7650.0,48,1.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,45573.35,0.0,36910.0,2,6,0.0,4,1.0
2524,3533,3483.195728583671,31.0,111,0.0,38,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42798.1,0.0,51320.0,3,9,7.0,1,1.0
2525,3534,403.82261013892276,47.0,221,0.0,68,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,23621.95,0.0,13130.0,3,1,2.0,2,2.0
2526,3535,2263.0752698349133,50.0,111,0.0,67,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70337.25,0.0,78680.0,1,10,8.0,4,3.0
2527,3536,1937.1061306502158,64.0,211,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,32970.0,0.0,0.0,30747.65,0.0,0.0,1,1,2.0,3,0.0
2528,3537,2309.6103593426024,58.0,112,14250.0,62,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13386.95,0.0,0.0,1,6,2.0,1,1.0
2529,3538,1827.2026279639092,74.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21530.0,0.0,0.0,27551.75,0.0,0.0,1,7,5.0,1,0.0
2530,3539,2613.166276531106,33.0,221,0.0,65,2.0,2.0,5.0,2.4,0.0,2340.0,0.0,0.0,0.0,0.0,33259.6,3210.0,15530.0,3,1,2.0,4,2.0
2531,3542,2008.018791972136,47.0,111,0.0,56,1.0,0.0,2.0,1.3,0.0,6370.0,0.0,0.0,0.0,0.0,14240.2,130.0,800.0,3,9,7.0,2,1.0
2532,3543,2202.1101692501315,42.0,111,2360.0,54,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,22585.0,0.0,18280.0,3,9,7.0,2,1.0
2533,3545,2264.3408387268496,69.0,112,0.0,71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12610.0,0.0,0.0,13086.0,0.0,0.0,1,8,0.0,1,0.0
2534,3547,1434.8935107275788,50.0,300,0.0,13,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,739.0,0.0,64476.95,0.0,38620.0,1,0,0.0,3,2.0
2535,3548,1653.0692849683699,59.0,300,0.0,47,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,40256.5,0.0,43800.0,1,0,1.0,3,2.0
2536,3549,1862.1085516789888,71.0,111,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74476.92217218166,0.0,0.0,1,9,7.0,1,0.0
2537,3552,728.3266301894906,34.0,111,0.0,62,3,2.0,8.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,60502.0,950.0,43440.0,2,7,5.0,4,4.0
2538,3553,4956.499856754999,43.0,111,0.0,46,2.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,42887.34716481449,0.0,31210.0,1,10,8.0,4,2.0
2539,3554,1019.5320064837359,65.0,211,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,32150.0,0.0,0.0,29369.8,0.0,0.0,1,3,3.0,3,0.0
2540,3556,273.83313615756566,45.0,111,0.0,52,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,25745.45,2020.0,17210.0,4,4,4.0,2,1.0
2541,3557,4199.513342443796,71.0,111,0.0,77,0.0,0.0,4.0,2.1,0.0,0.0,0.0,19580.0,0.0,0.0,23890.0,0.0,0.0,3,10,8.0,4,0.0
2542,3558,3482.327832527514,26.0,111,0.0,47,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,23635.2,0.0,20070.0,3,8,6.0,3,1.0
2543,3559,1697.6133700436283,64.0,112,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,39020.0,0.0,0.0,37992.35,0.0,0.0,1,7,0.0,3,0.0
2544,3560,3930.9783843812784,66.0,112,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23550.0,0.0,0.0,21809.85,0.0,0.0,3,9,1.0,1,0.0
2545,3561,4299.642154948001,49.0,111,7600.0,46,3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48170.75,140.0,43780.0,3,10,8.0,4,3.0
2546,3562,1653.6695322996668,54.0,120,0.0,68,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,15099.8,3210.0,5860.0,3,0,1.0,2,1.0
2547,3563,2373.6759847380517,65.0,212,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15450.0,0.0,0.0,20040.0,0.0,0.0,1,2,0.0,1,0.0
2548,3565,1711.716919363097,60.0,111,0.0,67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17984.65,870.0,17810.0,3,8,7.0,1,1.0
2549,3568,1916.40242994458,52.0,211,2090.0,52,3,2.0,5.0,3.0,0.0,0.0,0.0,0.0,49.0,0.0,46515.6,0.0,44340.0,1,4,4.0,4,3.0
2550,3569,1987.1351577986825,46.0,221,2480.0,65,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,38676.4,0.0,36230.0,5,1,2.0,4,2.0
2551,3570,1835.3986906360901,44.0,111,0.0,42,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,41634.4,0.0,30510.0,5,7,5.0,3,2.0
2552,3571,1652.4268977246024,72.0,112,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16650.0,0.0,0.0,62448.9,0.0,0.0,2,6,0.0,1,0.0
2553,3573,3532.2981905220845,47.0,111,0.0,37,1.0,1.0,2.0,1.5,0.0,0.0,0.0,5340.0,62.0,0.0,34236.6,0.0,28900.0,3,10,8.0,2,1.0
2554,3574,1995.9106530307558,59.0,111,0.0,33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27975.65,0.0,31390.0,3,9,7.0,1,1.0
2555,3575,666.1163766354972,37.0,111,0.0,55,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,19377.5,3960.0,13500.0,3,4,3.0,2,1.0
2556,3576,5513.5220908849005,26.0,111,0.0,62,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,25243.75,0.0,25730.0,5,6,5.0,3,2.0
2557,3577,1999.7726495720322,83.0,112,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,20080.0,0.0,0.0,19339.8,0.0,0.0,1,4,0.0,3,0.0
2558,3578,1971.8167256889283,69.0,112,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16750.0,0.0,0.0,16750.0,0.0,0.0,3,9,3.0,1,0.0
2559,3579,2597.315270613691,53.0,111,0.0,38,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,964.0,0.0,39626.35,0.0,36760.0,2,8,6.0,2,1.0
2560,3580,1216.5160482891242,47.0,111,0.0,21,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,12658.4,0.0,0.0,5,10,8.0,2,1.0
2561,3581,322.4825633717372,36.0,112,7570.0,63,1.0,0.0,2.0,1.3,0.0,430.0,0.0,0.0,0.0,0.0,19893.55,560.0,0.0,3,7,4.0,2,1.0
2562,3583,2079.385544344446,64.0,120,920.0,74,1.0,1.0,3.0,2.0,0.0,0.0,0.0,29490.0,0.0,0.0,48882.35,0.0,17020.0,1,0,1.0,4,1.0
2563,3584,2748.992831842754,37.0,111,0.0,37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32816.2,0.0,37050.0,3,10,8.0,1,1.0
2564,3585,2007.6114391668698,49.0,400,7770.0,52,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,28229.05,0.0,21380.0,1,0,0.0,2,2.0
2565,3586,2877.446539750953,29.0,111,0.0,37,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,59714.35,0.0,68080.0,2,9,7.0,3,2.0
2566,3587,3830.9265587146065,36.0,111,2640.0,46,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,46518.45,0.0,42320.0,3,10,8.0,4,2.0
2567,3588,4157.3069992646815,48.0,111,0.0,48,1.0,1.0,5.0,3.0,0.0,0.0,0.0,17890.0,0.0,0.0,45571.5,0.0,27920.0,3,8,6.0,5,1.0
2568,3589,2225.3545749703985,49.0,111,0.0,65,3,3.0,5.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,39369.65,0.0,34040.0,3,9,7.0,4,3.0
2569,3590,3818.669032842563,52.0,111,7430.0,52,1.0,0.0,4.0,2.5,0.0,0.0,0.0,7120.0,0.0,0.0,24600.0,0.0,6410.0,3,10,8.0,4,1.0
2570,3592,1727.9528099034048,69.0,112,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21620.0,0.0,0.0,21060.8,0.0,0.0,1,9,0.0,1,0.0
2571,3593,1516.3827944166153,65.0,111,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,33740.0,0.0,0.0,34001.2,0.0,0.0,1,9,7.0,3,0.0
2572,3595,1989.1862681307825,46.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11177.2,820.0,10560.0,4,8,7.0,1,1.0
2573,3596,2418.382463391943,38.0,300,0.0,33,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,54060.3,0.0,51730.0,1,0,0.0,4,2.0
2574,3598,3245.36731990928,58.0,112,2630.0,47,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3850.0,0.0,0.0,50762.05,0.0,47230.0,2,9,1.0,4,2.0
2575,3600,3186.590310146108,50.0,111,7960.0,68,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10125.95,0.0,2320.0,3,8,7.0,1,1.0
2576,3601,519.6747496189888,47.0,111,1760.0,37,2.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,47313.3,0.0,43300.0,2,10,8.0,2,2.0
2577,3602,3736.2834605158682,31.0,111,5600.0,23,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,55003.15,0.0,51200.0,3,6,5.0,3,2.0
2578,3603,1833.1746588458777,69.0,111,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,42830.0,0.0,0.0,38716.15,0.0,0.0,1,4,4.0,3,0.0
2579,3604,2511.4223196261523,56.0,111,0.0,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22599.2,0.0,23290.0,2,10,8.0,1,1.0
2580,3606,1034.7729829365833,48.0,111,0.0,56,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,26202.7,0.0,20400.0,3,10,8.0,2,1.0
2581,3607,4680.733852253569,63.0,111,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,5030.0,4510.0,0.0,0.0,12156.0,0.0,0.0,3,8,7.0,1,0.0
2582,3609,1764.423507593619,29.0,111,10000.0,46,2.0,1.0,6.0,3.3,0.0,12930.0,0.0,8100.0,0.0,0.0,43017.7,0.0,6630.0,3,10,8.0,5,2.0
2583,3611,2114.907015750888,56.0,111,0.0,62,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42962.25,0.0,41360.0,2,9,7.0,4,2.0
2584,3612,3063.6846210762983,32.0,112,0.0,46,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,53820.85,0.0,52940.0,1,9,1.0,4,2.0
2585,3615,2730.0396582007106,53.0,211,0.0,75,1.0,1.0,2.0,1.5,0.0,0.0,0.0,9140.0,220.0,0.0,22430.05,0.0,13220.0,1,4,4.0,3,1.0
2586,3617,3517.926966352024,24.0,111,0.0,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12554.15,0.0,4460.0,3,8,7.0,1,0.0
2587,3621,3512.0465819210685,50.0,111,0.0,45,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37054.45,0.0,45180.0,2,9,7.0,1,1.0
2588,3622,3099.922098718858,63.0,112,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28930.0,0.0,0.0,25472.45,0.0,0.0,1,6,0.0,1,0.0
2589,3623,2166.0366912197583,80.0,120,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,18180.0,0.0,0.0,22476.0,0.0,0.0,1,0,0.0,3,0.0
2590,3625,2758.6921032412884,63.0,400,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19110.0,0.0,0.0,19018.2,0.0,540.0,1,0,0.0,1,0.0
2591,3627,7164.141611598087,58.0,111,0.0,78,1.0,1.0,2.0,1.5,0.0,0.0,0.0,5640.0,0.0,0.0,24054.5,40.0,19230.0,3,8,7.0,3,1.0
2592,3631,622.3011320707418,45.0,211,3960.0,56,2.0,0.0,2.0,1.5,4960.0,0.0,0.0,0.0,0.0,0.0,12064.0,0.0,0.0,3,1,3.0,3,2.0
2593,3632,1413.4053639953752,89.0,211,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,880.0,8400.0,0.0,0.0,12076.0,0.0,0.0,3,4,3.0,1,0.0
2594,3634,525.6043804517576,38.0,112,0.0,52,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,32497.2,0.0,21820.0,3,10,1.0,2,1.0
2595,3635,582.7840692361567,21.0,400,2270.0,68,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,24271.3,2520.0,12860.0,3,0,0.0,4,1.0
2596,3636,835.2066552058534,53.0,111,0.0,63,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27492.05,0.0,22590.0,2,6,4.0,2,1.0
2597,3637,3298.697316596823,34.0,112,0.0,38,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,500.0,0.0,91185.5,0.0,95410.0,1,6,0.0,4,2.0
2598,3638,6618.780449111649,33.0,111,0.0,45,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21735.7,0.0,23410.0,3,10,8.0,1,1.0
2599,3641,4705.894939549556,31.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,436.0,0.0,33310.8,0.0,31960.0,2,9,7.0,1,1.0
2600,3644,1728.781358222654,56.0,111,0.0,43,2.0,2.0,3.0,2.0,0.0,0.0,0.0,17870.0,0.0,0.0,57092.9,0.0,29600.0,1,7,5.0,4,2.0
2601,3645,1846.609023963131,57.0,400,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1,0,0.0,1,0.0
2602,3646,3005.804998194244,81.0,111,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,31020.0,0.0,0.0,30196.409974400303,0.0,0.0,1,8,7.0,3,0.0
2603,3647,2824.958848553915,41.0,111,0.0,54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24725.7,0.0,26830.0,3,10,8.0,1,1.0
2604,3648,842.7346759489742,44.0,111,0.0,63,1.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,27108.2,560.0,22190.0,3,9,7.0,4,1.0
2605,3649,2212.0206265568786,78.0,300,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25620.0,0.0,0.0,24858.2,0.0,0.0,1,0,0.0,3,0.0
2606,3650,4952.278139600643,60.0,112,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19280.0,0.0,0.0,18801.5,0.0,230.0,3,6,1.0,1,0.0
2607,3651,2877.991091209371,57.0,112,3250.0,52,1.0,1.0,2.0,1.5,0.0,0.0,0.0,9490.0,0.0,0.0,36077.0,0.0,26750.0,1,6,0.0,3,1.0
2608,3652,2157.7172223812554,73.0,300,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,39970.0,0.0,0.0,37070.6,0.0,0.0,1,0,0.0,3,0.0
2609,3654,1984.6050908997438,57.0,112,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,22200.0,0.0,0.0,49506.05,0.0,19740.0,1,5,0.0,3,0.0
2610,3655,2169.1303831775263,66.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,57250.0,0.0,0.0,54787.5,0.0,0.0,1,8,7.0,3,0.0
2611,3658,2594.750768520333,57.0,211,0.0,33,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4111.0,0.0,65369.2,0.0,69840.0,1,1,2.0,4,2.0
2612,3659,1525.722136810146,33.0,111,0.0,54,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,19704.6,3740.0,12780.0,3,10,8.0,2,1.0
2613,3660,2708.380802607139,58.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10710.0,0.0,0.0,11781.1,0.0,0.0,3,7,5.0,1,0.0
2614,3661,2235.243984805856,63.0,111,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19060.0,0.0,0.0,19143.0,0.0,0.0,3,9,7.0,1,0.0
2615,3662,656.339729197628,47.0,111,0.0,46,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53060.15,0.0,54750.0,3,9,7.0,4,2.0
2616,3663,3452.6117426695846,84.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33780.0,0.0,0.0,30183.95,0.0,70.0,1,6,4.0,1,0.0
2617,3665,2431.0149164456666,60.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,14940.0,2360.0,0.0,16983.0,0.0,0.0,1,9,0.0,3,0.0
2618,3666,3067.953026877592,87.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15020.0,0.0,0.0,15059.0,0.0,0.0,3,8,7.0,1,0.0
2619,3667,1913.5259416922822,65.0,111,0.0,,0.0,0.0,1.0,1.0,0.0,2940.0,6810.0,2780.0,0.0,0.0,15470.0,0.0,0.0,3,7,6.0,1,0.0
2620,3668,668.148258852885,35.0,221,0.0,52,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,27508.65,80.0,20890.0,2,1,1.0,2,1.0
2621,3669,630.7395703725208,34.0,112,1160.0,42,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,21617.2,1120.0,13160.0,3,9,3.0,2,1.0
2622,3671,2834.0829023771907,31.0,111,0.0,38,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,84248.85,0.0,55540.0,3,9,7.0,3,2.0
2623,3672,2631.1662199209,48.0,112,5950.0,85,0.0,0.0,7.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,20839.0,0.0,0.0,3,10,4.0,4,0.0
2624,3674,3539.6506225779444,60.0,112,0.0,77,0.0,0.0,1.0,1.0,9730.0,0.0,0.0,0.0,0.0,0.0,9782.5,0.0,0.0,1,9,1.0,1,0.0
2625,3675,2404.9686394947503,56.0,111,0.0,52,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,23500.95,0.0,25910.0,3,10,8.0,2,1.0
2626,3677,3673.51776215461,42.0,300,0.0,22,2.0,2.0,3.0,1.8,0.0,0.0,0.0,470.0,129.0,0.0,35058.85,0.0,42830.0,5,0,0.0,4,2.0
2627,3678,1710.6784744021722,77.0,111,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,750.0,8740.0,0.0,0.0,11302.0,0.0,0.0,3,7,5.0,1,0.0
2628,3679,2776.031580150205,38.0,120,3850.0,67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11558.1,1520.0,4590.0,3,0,0.0,1,1.0
2629,3681,2537.201713115237,39.0,300,0.0,45,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,49128.8,0.0,49940.0,2,0,1.0,4,2.0
2630,3682,8085.523443475649,67.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,64360.0,0.0,0.0,55242.2,0.0,0.0,1,9,7.0,3,0.0
2631,3685,2746.954168387445,77.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9620.0,0.0,0.0,11336.0,0.0,0.0,3,9,7.0,1,0.0
2632,3686,2435.271010353867,38.0,111,2440.0,52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12732.35,0.0,9720.0,3,9,7.0,1,1.0
