,ident_men,numero_categ,ocde10,vag,typmen,revtot,fumeur,p1,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,decile,w1,w2,w3,w4,w5,w6,w7,w8,w9,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,d1,d2,d3,d4,d5,d6,d7,d8,d9
89765,7690.0,9,1.0,16.0,1.0,31692.0,0.0,107.211051593,107.1,102.603761507,108.002006365,99.6396570204,112.950243309,104.255685734,106.0,101.802978365,44078.7944368,40.0,10,0.183493727536,0.0227821070883,0.0738196150736,0.324468502956,0.0211208464969,0.0479383229963,0.225916901118,0.0369790543126,0.0634809224225,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89774,7691.0,9,1.5,16.0,3.0,79889.0,0.0,108.623552209,106.779772543,103.627222083,100.670921007,100.1,114.968092215,103.685972329,106.0,100.952457443,42290.4780735,40.0,10,0.16231615092,0.0325871674417,0.121577017161,0.36175833924,0.000330327572184,0.0606434073875,0.056300785219,0.0516359745485,0.152850830511,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89783,7692.0,9,1.5,16.0,3.0,12641.0,0.0,106.256159285,106.935603715,102.348513135,100.675232573,99.1999999999,118.412127337,105.399583027,106.0,102.033466983,31999.9371011,40.0,8,0.063824442454,0.0678009535664,0.169603652753,0.305796206514,0.103255492067,0.052992711583,0.116584641386,0.00891403700145,0.111227862677,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89792,7693.0,9,1.0,16.0,1.0,31014.0,0.0,107.094519056,107.1,103.003880313,101.806528391,101.8,115.983,106.275920792,106.0,98.5728036762,29202.3764635,40.0,8,0.21512612299,0.00615301530325,0.0541072318665,0.398612600549,0.046709982394,0.0748240924616,0.118681820778,0.0203157847922,0.0654693488666,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89801,7694.0,9,3.40000009537,16.0,4.0,27668.0,0.0,107.365948575,109.7,102.959444554,101.335689046,101.71001144,113.196757361,101.414382022,104.465217851,97.2740169234,15227.6963969,40.0,2,0.0950667521407,0.0,0.0658067465809,0.151441719065,0.132025665828,0.199820260458,0.023594885893,0.218897562184,0.11334640785,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
89810,7695.0,9,1.5,16.0,3.0,23783.0,0.0,107.825455032,107.1,102.478911373,100.64842892,101.8,118.8,93.7264941468,105.4,99.9419599002,17417.0077613,40.0,3,0.163042869471,0.00790610758666,0.0512731853017,0.496613291272,0.0227254004992,0.0613496911989,0.0852696987832,0.0,0.111819755886,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89819,7696.0,9,2.0,16.0,4.0,25160.0,1.0,108.339677714,111.185119048,102.434172706,107.69179564,103.852423947,113.81492192,101.307840123,106.561342686,99.8321228641,25435.6301799,40.0,7,0.0737141942634,0.0665488328458,0.102574351135,0.23376199482,0.051039007376,0.0436850892844,0.140412510285,0.235128159173,0.0531358608183,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89828,7697.0,9,2.0,16.0,4.0,30874.0,0.0,108.257995882,107.1,102.593586808,98.0251143641,99.2,102.255205914,103.297633136,105.4,102.853719664,24649.9552083,40.0,6,0.134782392111,0.0236734245916,0.0297985072507,0.351000889548,0.00194305228625,0.370344449381,0.00470523791505,0.0,0.0837520469156,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89837,7698.0,9,1.29999995232,16.0,2.0,14925.0,0.0,107.23797942,105.002893891,101.215167767,102.304454181,101.8,102.978361204,100.55167954,104.3,96.9230065682,25015.4900368,40.0,7,0.074957500549,0.0481783259436,0.118867200508,0.166680148733,0.0109540633771,0.236352154094,0.234968629357,0.0168426509731,0.0921993264642,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89846,7699.0,9,2.29999995232,16.0,4.0,21835.0,1.0,108.080716752,113.366019016,106.37510917,106.925799602,103.652166423,102.164473684,73.8556099151,104.3,98.7587283141,21489.3526084,40.0,5,0.140322206239,0.0821877558664,0.00593370387533,0.301700684743,0.0582269773202,0.134394680113,0.0851455597455,0.103519364166,0.0885690679312,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89855,7700.0,9,1.0,16.0,1.0,38418.0,0.0,108.367134574,101.746351931,102.65572807,102.485714286,102.05,114.773149685,105.512895753,104.664963504,97.600449047,31123.5863191,40.0,8,0.120045684999,0.0125715463156,0.0915112706626,0.372544419291,0.0,0.124428604222,0.0571111818678,0.0896863716157,0.132100921026,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
89864,7701.0,9,1.79999995232,16.0,5.0,38792.0,1.0,107.097178073,114.6,102.81040733,100.352771921,99.2,118.497279472,102.761046857,106.0,102.249136063,27296.7550893,40.0,7,0.143080269844,0.147270374162,0.0401521151397,0.324756117914,0.000954495149008,0.0317313110319,0.18839746649,0.0319058873333,0.0917519629354,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89873,7702.0,9,1.0,16.0,1.0,10842.0,1.0,108.572940156,114.6,102.703190673,103.983292079,102.05,110.025962539,103.2,106.447870778,95.2825087196,21975.8090961,40.0,5,0.119639386187,0.0772553731968,0.0228659481917,0.436578089201,0.0,0.224827399563,0.0281690811939,0.0371405934049,0.0535241290615,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
89882,7703.0,9,1.5,16.0,3.0,29458.0,0.0,108.284236453,107.1,103.448451359,102.347957245,99.2,113.286603773,101.194285715,106.057874763,102.781803864,33472.4433156,40.0,9,0.110633933271,0.00270912321584,0.0305196744955,0.331877351766,0.00433248636093,0.0949742708038,0.0306182498239,0.125799391812,0.26853551845,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89891,7704.0,9,1.5,16.0,3.0,58461.0,0.0,107.9614024,107.1,102.55,104.038800643,102.05,110.314864865,103.2,106.0,102.801738887,19908.0482126,40.0,4,0.120878959935,0.0888504347143,0.0,0.371317038376,0.0,0.0668870132566,0.00523993526753,0.13011868564,0.216707932811,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
89900,7705.0,9,1.5,16.0,3.0,22684.0,1.0,108.353089411,107.335088833,106.084172345,100.648859513,99.2690810811,103.625846761,102.315022625,105.4,99.527905953,20412.7285678,40.0,5,0.153674530896,0.086434337251,0.0507681012929,0.249352715327,0.0301445494669,0.255308237825,0.0495348636277,0.0,0.124782664314,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89909,7706.0,9,1.5,16.0,2.0,26424.0,0.0,107.767515528,105.224550898,101.901424716,100.678308611,101.624539877,117.605758313,99.5731690854,106.0,102.158196454,25032.5676623,40.0,7,0.146659506717,0.0074686520384,0.0972313484147,0.273588960536,0.0129948594243,0.0422062872956,0.108311858318,0.1075352758,0.204003251457,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89918,7707.0,9,2.09999990463,16.0,4.0,23655.0,0.0,108.03785545,103.84308094,104.002156487,100.291245947,104.0,104.180974241,99.9460898502,104.3,102.764448496,13858.6204001,40.0,2,0.19838743837,0.0220994727639,0.0291856670521,0.293621303307,0.00499346877467,0.173168262757,0.0566899673506,0.121157413758,0.100697005867,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89927,7708.0,9,1.0,16.0,1.0,10385.0,0.0,107.607536232,109.7,105.112825904,110.66043542,100.914365256,106.0,104.3,105.4,100.46262023,18015.0031569,40.0,4,0.152841939295,0.0,0.169051509595,0.524765284681,0.0497394957909,0.0,0.0046476830748,0.0,0.0989540875637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
89936,7709.0,9,2.0,16.0,4.0,20697.0,0.0,108.077352085,107.1,100.928719008,99.3059848483,99.2,116.607407407,101.293406594,105.4,100.36008145,12359.2337745,40.0,1,0.285330449114,0.0166443544082,0.0250764101507,0.422723681454,0.00222024311131,0.0280790848482,0.0252656727931,0.0,0.19466010412,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89945,7710.0,9,1.5,16.0,3.0,24272.0,0.0,108.319724116,105.123829787,103.863347253,109.342108236,101.8,118.8,96.4866602224,105.4,103.152073251,25729.2636155,40.0,7,0.186321924887,0.0204503928487,0.0582464282116,0.453855834989,0.0117897775628,0.0290408016936,0.0735839146311,0.0,0.166710925178,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89954,7711.0,9,2.09999990463,16.0,4.0,38023.0,1.0,107.596576728,112.074377745,102.671550229,100.723729363,101.615118844,101.770459061,95.328355587,104.959104704,101.351795072,24048.2545567,40.0,6,0.133878736482,0.0681336312851,0.0218040409174,0.242096921421,0.0537030354046,0.243389619862,0.077352271896,0.0625589096354,0.0970828330959,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89963,7712.0,9,1.5,16.0,3.0,34869.0,0.0,107.615710799,105.351245552,101.005673025,99.9190578155,101.402023609,113.332385859,99.8611176701,106.0,95.6642235962,25499.6751675,40.0,7,0.0977108494878,0.0123368085645,0.059834188359,0.289945529976,0.046409770982,0.189154236862,0.0911842376048,0.0187379414204,0.194686436745,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
89972,7713.0,9,1.5,16.0,3.0,21376.0,0.0,109.063251944,109.7,100.953550758,106.617363654,101.8,118.8,103.487414501,105.4,100.492460919,16885.2699241,40.0,3,0.330007416227,0.0,0.0804107143128,0.405441875677,0.0179649064685,0.0180152303041,0.0396149510633,0.0,0.108544905948,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
89981,7714.0,9,1.5,16.0,3.0,15492.0,0.0,108.924926529,107.1,102.136918853,101.61819462,100.084116331,118.8,102.934539474,105.4,101.406404813,17279.7611195,40.0,3,0.164645771191,0.0594104381337,0.0308181930138,0.542169044358,0.0516248935125,0.0335218852062,0.0321970142111,0.0,0.085612760374,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
89990,8725.0,9,1.0,16.0,1.0,22094.0,0.0,107.884797093,109.7,102.634154446,101.966796826,102.05,106.0,103.424168514,106.0,95.9553847273,35213.3263747,40.0,9,0.0534564074112,0.0,0.345440775715,0.446172653441,0.0,0.0,0.0175796612947,0.0862133930875,0.0511371090512,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
89999,8726.0,9,1.0,16.0,1.0,11722.0,0.0,108.246231397,109.7,102.441914248,101.103658536,101.8,109.746077893,99.8759595959,106.0,99.3956247611,26446.9581208,40.0,7,0.0897993699111,0.0,0.176957144409,0.460196791621,0.0194308091411,0.0885975419839,0.0256903774363,0.0768593523342,0.0624686131644,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
90008,8727.0,9,1.0,16.0,1.0,26572.0,0.0,108.924333926,104.058165138,103.338121079,99.0725511172,102.05,103.5,99.784105534,108.5,100.677231675,47239.859158,40.0,10,0.0543525017895,0.0193735996571,0.0335585170449,0.352399162953,0.0,0.0511516900251,0.0903053394487,0.328833849505,0.0700253395758,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
90017,8728.0,9,1.5,16.0,3.0,64894.0,0.0,108.624258616,100.8,99.9699330418,100.595123329,99.2,117.75800905,104.06935856,105.237864737,95.6452021807,58791.1574107,40.0,10,0.0483923045712,0.0118823881083,0.412336383643,0.119183800644,0.000622327230996,0.0161053341845,0.0337284711258,0.120169385803,0.237579604689,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90026,8729.0,9,2.40000009537,16.0,4.0,27001.0,0.0,108.302157779,107.1,100.025783837,102.026107284,104.0,111.071226415,100.040148148,104.3,100.270890062,14245.8035635,40.0,2,0.242635435217,0.0119352213008,0.0762544666691,0.470467559672,0.00188138350206,0.0318792704254,0.0270985826129,0.0398924446973,0.0979556359025,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90035,8730.0,9,2.5,16.0,4.0,40835.0,1.0,107.741807099,110.446864502,102.998593476,102.214802658,98.6309746204,100.190160405,89.2442901234,104.672386876,98.2935421288,35710.2154368,40.0,9,0.0356185128103,0.0335947480639,0.0815272758772,0.276891056065,0.0984124683372,0.267471314223,0.0298885464701,0.110071531099,0.0665245470538,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90044,8731.0,9,2.40000009537,16.0,4.0,46842.0,0.0,107.469009731,107.1,102.796491645,100.590081376,99.3573648515,102.786655058,98.6539919586,104.382375164,103.272606686,25611.7502323,40.0,7,0.162021310049,0.0066659449444,0.0996461993655,0.209688570778,0.0287671188396,0.132090350336,0.155506755028,0.118705468658,0.0869082820014,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90053,8732.0,9,1.0,16.0,1.0,8150.0,1.0,106.054285714,114.6,102.0,101.8,104.0,104.3,101.496523848,106.0,98.9241240052,14644.8000658,40.0,2,0.0163491656722,0.0702909544544,0.014745166808,0.543909489589,0.012580417698,0.117957770046,0.115938390247,0.0236516256155,0.0845770198687,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90062,8733.0,9,1.0,16.0,1.0,38607.0,0.0,107.527362708,103.928252788,99.9853850141,99.6936670571,100.6,115.074792703,94.5968275862,106.67577155,95.6826282435,45705.8409639,40.0,10,0.078128555748,0.00988332299713,0.0987444050075,0.443722663134,0.0449951466934,0.0678291432199,0.0435449014018,0.0739213639851,0.139230497812,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90071,8734.0,9,1.0,16.0,1.0,21953.0,1.0,108.418954945,113.711017459,103.809949902,100.895684705,100.809182737,106.0,102.399294781,105.4,103.162160324,28179.1204827,40.0,8,0.151767708604,0.0989839114612,0.0342752166741,0.403606323093,0.0385620248566,0.0,0.0690700563546,0.0,0.203734758956,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
90080,8735.0,9,1.0,16.0,1.0,23396.0,0.0,105.816505792,109.7,104.078280543,101.185103645,101.102829028,106.0,78.9039211574,104.616607355,96.623248213,26930.3874119,40.0,7,0.0438608356053,0.0,0.0105097217535,0.514031005885,0.0301236316843,0.0,0.243066851096,0.0750345995843,0.0833733543922,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
90089,8736.0,9,1.5,16.0,3.0,23105.0,0.0,107.897664033,105.3,104.637392494,100.772178478,104.0,100.707064556,102.2625323,105.969438203,98.6304582088,14588.0962157,40.0,2,0.151674326199,0.00828812496033,0.0304926550766,0.447942890572,0.081509906847,0.0964481733115,0.0728254798809,0.0487468692631,0.0620715738898,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90098,8737.0,9,1.0,16.0,1.0,13269.0,0.0,107.193685756,109.7,102.815412559,100.467837312,100.1,115.7429727,99.1597904025,104.855672069,97.4825420276,26692.864883,40.0,7,0.0872635598026,0.0,0.0430056404279,0.534100167696,0.00280366073676,0.0476224610757,0.0932274122327,0.0942012999235,0.0977757981067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
90107,8738.0,9,2.40000009537,16.0,4.0,27332.0,0.0,107.610470829,105.99252483,105.085556861,100.300302115,101.00456621,101.234233339,101.952216216,104.407588326,97.9321211336,24760.2873582,40.0,6,0.18745083144,0.0540593031775,0.0301933583959,0.17637021126,0.0110320904625,0.391729450176,0.0213656350848,0.0656493837004,0.0621497363025,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90116,8739.0,9,1.5,16.0,5.0,14413.0,1.0,108.777031051,109.209078405,102.068694066,100.923712779,101.782997285,111.94506579,89.6392082544,104.863598075,92.9953141736,27745.1237809,40.0,7,0.0644072046007,0.0293345140408,0.126782244392,0.306613520244,0.0513266556848,0.0563323203358,0.156626505062,0.047862975485,0.160714060155,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90125,8740.0,9,1.5,16.0,3.0,21953.0,1.0,107.898053575,112.960655738,103.689348004,100.46768738,101.8,101.313410144,104.174324583,106.0,98.7977403735,44362.0309613,40.0,10,0.0889079789493,0.00461817964767,0.0205407108697,0.23212099634,0.0306055162468,0.445939102349,0.107652874496,0.00286378918572,0.0667508519162,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90134,8741.0,9,2.09999990463,16.0,4.0,36948.0,0.0,107.28485285,100.8,103.60977613,103.62175629,103.678513604,114.913891487,102.812703016,106.0,99.1478559882,16920.6184276,40.0,3,0.155908983165,0.0149811850395,0.0294835811193,0.451567244044,0.0876291908558,0.0773362173152,0.066595175535,0.050223363096,0.0662750598307,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90143,8742.0,9,1.5,16.0,3.0,39597.0,0.0,107.964249802,107.1,100.397793884,101.534337349,99.5399885911,117.462478778,103.172946429,105.4,102.536081861,18869.7134684,40.0,4,0.152222929028,0.00658550110703,0.141989425067,0.417828656506,0.0617994679139,0.0267466541574,0.0543128348701,0.0,0.138514531351,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
90152,8743.0,9,2.29999995232,16.0,4.0,28310.0,1.0,107.658860388,102.948,102.857316273,100.523806743,104.0,103.5,102.41814433,104.753696654,101.45096141,14707.1173369,40.0,2,0.172135410857,0.0322686194397,0.0527981720933,0.400813906684,0.00258242563262,0.00136791102047,0.0196801030275,0.17683929938,0.141514151867,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90161,8744.0,9,2.5,16.0,4.0,18843.0,0.0,108.064886318,109.7,102.502037639,101.198248725,100.774649632,118.8,104.025975147,104.6239546,95.1871739078,14966.286071,40.0,2,0.2265008462,0.0,0.021476414129,0.238595898869,0.00472298573182,0.0544485034823,0.212552126075,0.160867850024,0.0808353754896,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
90170,8745.0,9,1.5,16.0,3.0,107142.0,0.0,108.039052589,107.1,104.70127261,100.763976111,102.05,103.5,102.459887403,106.0,99.8329203066,40664.3669783,40.0,10,0.182695060924,0.0436361478315,0.128572918113,0.358542384218,0.0,0.00375081340303,0.0319764182819,0.0475113774348,0.203314879793,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
90179,8746.0,9,1.5,16.0,3.0,10445.0,1.0,108.037514473,107.779272152,102.969662714,100.558912147,102.508125471,105.413766417,103.040776699,105.592437685,97.9552680009,32785.8539519,40.0,9,0.0600688615301,0.0215805114071,0.0140832147215,0.253758387365,0.0533785604099,0.445769305054,0.0287475262456,0.0576855581403,0.0649280751259,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90188,8747.0,9,1.79999995232,16.0,4.0,57003.0,0.0,107.62472879,109.7,102.449153362,101.632751243,101.8,112.755452055,75.1212224552,104.551675977,101.307189796,26712.7545872,40.0,7,0.0852447171008,0.0,0.149035540191,0.355892216077,0.013987113953,0.0975691291247,0.108818500609,0.0267706991579,0.162682083786,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
90197,8748.0,9,2.0,16.0,4.0,33669.0,0.0,108.07878642,103.727102804,105.391452397,101.797730086,99.7945837509,102.203199421,100.810531915,104.952525252,101.067148165,24617.6884711,40.0,6,0.096171061771,0.00364946265126,0.013383631922,0.292174022645,0.0404117140407,0.360648685888,0.0262054486744,0.0554284026952,0.111927569713,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90206,8749.0,9,1.0,16.0,1.0,10545.0,0.0,106.910493398,107.1,104.744886525,101.002180095,99.3961980549,103.3,102.531105991,105.4,102.323854988,19650.5238436,40.0,4,0.166984593726,0.00623837016394,0.0571262471455,0.424993724202,0.229724782162,0.00647547743482,0.0303149328557,0.0,0.0781418723092,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
90215,8750.0,9,3.79999995232,16.0,5.0,36416.0,1.0,108.21941568,114.6,104.023207007,100.941674009,102.162602524,110.753610503,105.445043732,105.176129032,100.269852767,12348.2768995,40.0,1,0.197105043993,0.113339299867,0.0521185339517,0.335079724011,0.0164402174051,0.0625902931527,0.0601999919375,0.0673034410093,0.0958234546747,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90224,8751.0,9,1.5,16.0,3.0,15683.0,1.0,107.988008214,113.805440229,100.50262701,100.87095374,101.312642669,106.0,103.5,105.4,102.691176968,18935.5204134,40.0,4,0.0977440225366,0.0825943451956,0.0346892991069,0.561787864463,0.0800284857593,0.0,0.00227127837922,0.0,0.140884704557,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
90233,8752.0,9,2.90000009537,16.0,4.0,18788.0,0.0,106.904876099,100.8,103.159260497,99.8676300578,104.0,106.218537859,105.950388601,106.0,98.4903223445,8855.30329218,40.0,1,0.222164976741,0.0238024874107,0.132028480896,0.386622252603,0.00361805306517,0.0575081382677,0.0412626257918,0.0296359513333,0.103357033891,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90242,8753.0,9,1.5,16.0,5.0,66428.0,0.0,108.212640635,106.068062828,104.142690996,112.358075792,99.2,117.36811111,108.81851145,105.4,98.5369378833,27036.1418581,40.0,7,0.127441093853,0.0316358709975,0.022328454219,0.614229194736,0.001353275123,0.0285244491232,0.10641125745,0.0,0.0680764044979,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
90251,8754.0,9,1.5,16.0,3.0,27498.0,1.0,108.319481902,110.786440678,102.710244759,102.621372885,99.2,118.8,101.581092843,106.0,101.274028589,17860.4838862,40.0,4,0.119926802826,0.0221891770286,0.035952180438,0.388474833464,0.00428324330622,0.0336793238699,0.105951489841,0.106383425539,0.183159523687,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90260,8755.0,9,1.5,16.0,3.0,40320.0,1.0,107.744631974,111.461518551,103.691009796,107.057300969,100.027355199,118.8,101.572502291,105.4,102.529103129,23240.2505753,40.0,6,0.139523876061,0.0558307913415,0.0451231960991,0.451371242802,0.041017908265,0.0651869898995,0.085913951508,0.0,0.116032044023,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
90269,8756.0,9,1.29999995232,16.0,2.0,40221.0,1.0,107.414652343,109.903738318,103.068650071,101.08695135,104.0,116.559695218,102.074029304,104.822494432,100.703961864,36757.960945,40.0,9,0.0799538583492,0.00752040860904,0.12050238203,0.348169318433,0.000398847630506,0.153559265678,0.0784167632169,0.112615506052,0.0988636500024,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
90278,8757.0,9,1.5,16.0,3.0,54447.0,0.0,107.026407803,106.95988024,106.018657817,100.670855196,102.05,117.035622463,99.4205071662,104.989209591,98.7198513215,31842.736628,40.0,8,0.129711277665,0.105684122387,0.0363579670095,0.450082714352,0.0,0.0795451157024,0.026064335464,0.0565084431622,0.116046024259,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
90287,8758.0,9,1.5,16.0,3.0,60696.0,0.0,108.893555811,107.1,102.24902165,100.134497291,100.599612027,114.463636363,102.54469112,106.0,99.7453472653,27997.6416867,40.0,7,0.212329004046,0.0460240705095,0.0515393575205,0.391355214541,0.0244965734191,0.0228928371912,0.101580258426,0.00114154722124,0.148641137125,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
