,ident_men,ocde10,vag,typmen,revtot,fumeur,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,w1,w10,w11,w12,w2,w3,w4,w5,w6,w7,w8,w9
31391,5445.0,1.0,22.0,1.0,17156.0,0.0,116.443884186,118.4,127.605,114.086813886,113.1,95.83,115.937142857,103.854661845,103.44,134.19329645,84.11,118.98918988,25373.6978116,98.0,2.0,4.0,0.115822079283,0.0,0.0295521348679,0.0647423570853,0.00846899893515,0.0417826396662,0.478462946909,0.0305716562103,0.0,0.0558724314855,0.0206279168678,0.15409683869
31403,5446.0,2.1,22.0,4.0,31155.0,1.0,116.480883211,118.4,116.925825251,120.966297097,173.364120125,96.4256046287,117.221019842,98.5961583556,109.652617237,110.1471154,84.2878571426,92.1769645476,52841.1478548,98.0,2.0,4.0,0.0620165736771,0.0,0.0608164659861,0.0904917683415,0.0429339913779,0.134647958774,0.126930696061,0.0377332012342,0.056721423874,0.305534611483,0.0214614467271,0.0607118624642
31415,5447.0,1.0,22.0,1.0,15838.0,0.0,116.51009503,118.4,121.2,116.807540056,113.1,96.8569354165,117.60718802,108.950849144,95.9,119.354528302,84.11,118.001728864,25110.4716312,98.0,2.0,4.0,0.17403033583,0.0,0.0,0.10426876431,0.0148164493101,0.0475812175808,0.498919306523,0.0729437230465,0.0127617805815,0.00546425514723,0.0205836017365,0.0486305659359
31427,5448.0,1.0,22.0,1.0,5820.0,0.0,115.459695393,118.4,118.270026148,119.197208172,143.61,96.9537288139,118.153043478,108.25,103.44,120.58,84.11,109.449669575,11196.5566234,98.0,2.0,4.0,0.0773700390732,0.0255553756468,0.141074853931,0.113284984844,0.0,0.0278633153884,0.513848755618,0.0,0.0,0.0750309060055,0.00282430383398,0.023147465659
31439,5449.0,2.0,22.0,4.0,39405.0,1.0,115.128008786,118.4,120.291502146,115.755598545,145.166594292,96.415221051,113.251795872,102.461243851,95.4252173913,136.808686618,84.1099999998,103.02944262,24793.6845959,98.0,2.0,4.0,0.142701229513,0.0,0.0176168185393,0.0830684725433,0.0774219505035,0.0264113723965,0.258658381107,0.108796914797,0.136901232827,0.0391425917852,0.0426827473706,0.0665982886191
31451,5450.0,1.0,22.0,1.0,3945.0,1.0,115.224186534,118.4,121.2,117.244577429,178.0,95.83,118.177142856,108.580453765,103.44,112.659577465,84.1099999999,95.7108943268,21042.4982327,98.0,2.0,4.0,0.142934628372,0.0135978250917,0.0,0.0323859908306,0.0544359365847,0.0527700195765,0.515922399775,0.0700136558352,0.0,0.0174703262485,0.0290194131821,0.0714498045048
31463,5451.0,1.5,22.0,3.0,13827.0,0.0,114.652178807,118.4,118.502861568,108.288125233,108.94,96.2474681754,117.175804401,103.122570281,95.9,137.829771078,86.6,118.886727589,23066.2633353,98.0,2.0,4.0,0.0867786560535,0.0,0.0586180331933,0.034368779385,0.0135339754102,0.124466448762,0.352245606611,0.016555641391,0.02361121186,0.0670049759356,0.0,0.222816671398
31475,5452.0,1.0,22.0,1.0,9590.0,0.0,114.060630976,118.4,121.2,115.20363724,143.61,96.5061363635,115.862889652,109.180412613,95.9,128.021096681,86.6,70.5574344965,22185.064644,98.0,2.0,4.0,0.0872738205778,0.0999557434996,0.0,0.106001555979,0.0,0.0419485766284,0.437672735608,0.0116635240861,0.0139377695158,0.121303621094,0.0,0.0802426530116
31487,5453.0,1.0,22.0,1.0,9546.0,0.0,116.83177121,118.4,121.297370802,122.42602649,143.61,95.932409639,103.306116333,112.01,103.44,111.116237625,86.6,96.7925358203,14016.7046804,98.0,2.0,4.0,0.0681879453711,0.00102068288155,0.146337448393,0.0664606746269,0.0,0.0939331061722,0.116370680855,0.00492368771418,0.0,0.369268285806,0.0,0.13349748818
31499,5454.0,2.3,22.0,4.0,75801.0,0.0,115.176399846,118.4,120.389385504,119.112002711,102.89,96.4295388129,114.069297171,107.985628425,95.8999999999,121.999936735,84.1100000001,110.286515416,53098.768597,98.0,2.0,4.0,0.0755189465977,0.0,0.0876775781831,0.0454272422501,0.00506107347357,0.0159598183601,0.175584898987,0.0228691584544,0.105026640777,0.384464035789,0.00839292740085,0.0740176797267
31511,5517.0,1.5,22.0,3.0,31424.0,0.0,115.596486479,118.4,121.2,118.130609922,143.61,95.83,134.136914837,109.244684654,95.9,105.39,84.11,113.282947165,19063.4303091,98.0,2.0,4.0,0.113818311894,0.0,0.0,0.0947984996144,0.0,0.0101284302273,0.408304315697,0.00696530998292,0.0023003018675,0.316873342122,0.0246723131691,0.0221391754244
31523,5518.0,1.5,22.0,3.0,20679.0,1.0,115.535018582,118.4,121.2,120.932211904,152.685777547,95.9800000001,124.27403402,108.509018935,95.9,120.53,84.11,113.530901481,18160.9035145,98.0,2.0,4.0,0.148272935934,0.0,0.0,0.100225255419,0.0398286854677,0.0659956737321,0.427371124098,0.121407543726,0.0232174810518,0.0,0.0111279197286,0.0625533808445
31535,5519.0,1.8,22.0,4.0,26459.0,0.0,114.46081331,118.4,121.2,111.667353178,143.61,95.83,113.92406816,104.964390143,95.9,111.92,84.1099999999,61.2762040339,15891.9678427,98.0,2.0,4.0,0.0848600599922,0.0,0.0,0.145452672541,0.0,0.0181151173993,0.543114810999,0.0556370863737,0.00172459932211,0.0117653036373,0.0756672981404,0.0636630515955
31547,5565.0,2.5,22.0,4.0,20375.0,0.0,116.105688722,118.4,128.567246377,118.359028023,143.61,96.0583922978,137.583314963,109.866190265,95.9,140.543354033,84.11,114.550769124,15287.6743771,98.0,2.0,4.0,0.181742818837,0.0179678684454,0.0676877824212,0.0824381715787,0.0,0.0514898112901,0.395864210156,0.040598430769,0.0230945501617,0.049018172846,0.0501574370434,0.0399407464513
31559,5566.0,1.0,22.0,1.0,66570.0,0.0,114.302644204,118.4,119.722602634,117.975264205,102.89,96.4744700849,145.894111741,90.195985202,103.44,145.243680485,84.7606401921,113.191142361,95777.5020428,98.0,2.0,4.0,0.0320605517026,0.0,0.0505365236442,0.12606506753,0.00310473255136,0.0334946734764,0.623312687529,0.0562712905798,0.0,0.0366381180468,0.0170151632563,0.0215011916832
31571,5567.0,1.0,22.0,1.0,13320.0,0.0,114.777332111,118.4,128.160327869,114.1112483,143.61,95.83,115.287664984,108.016928844,95.9,140.421487631,84.11,114.232309322,23178.7898276,98.0,2.0,4.0,0.0525018471409,0.0,0.0246673055785,0.0595304343364,0.0,0.0848704207441,0.498769416414,0.0835375504636,0.013340226992,0.113820101016,0.0242748660715,0.0446878312415
31583,5568.0,1.8,22.0,4.0,21739.0,0.0,116.137013136,118.4,128.96,113.53711678,143.61,96.3646774194,153.445853921,97.0851793252,114.023906292,119.256881978,84.11,113.402060693,16891.4543467,98.0,2.0,4.0,0.184756053116,0.0169394656369,0.00924835181491,0.124996382785,0.0,0.0215648974009,0.255317645806,0.0762200007162,0.0951500134338,0.106774601171,0.0207652380097,0.0882673501107
31595,5569.0,1.8,22.0,4.0,25253.0,1.0,116.918610972,118.4,123.54,114.464592489,159.128368795,95.83,112.478284585,106.826542058,95.9,111.497185792,84.11,119.541780516,24270.1263826,98.0,2.0,4.0,0.058020651798,0.0,0.00981802458022,0.155187535509,0.0739413821232,0.00714122519604,0.339634613837,0.0402865848498,0.0232962107251,0.21689348786,0.0179715630934,0.0578087204278
31607,5570.0,1.5,22.0,3.0,15914.0,0.0,116.557316671,118.4,121.2,122.410627114,143.61,97.3848969564,137.588233381,108.000439488,103.44,120.53,84.11,112.828261128,12915.6454423,98.0,2.0,4.0,0.202048375869,0.0,0.0,0.179757581415,0.0,0.0498832656382,0.529273508515,0.016856748008,0.0,0.0,0.0108066666158,0.0113738539368
31619,5571.0,1.6,22.0,2.0,19867.0,1.0,117.641229337,118.4,121.2,121.348943662,178.0,97.17,116.433410317,108.25,103.44,146.52,84.11,109.867869047,19822.4762411,98.0,2.0,4.0,0.147980494906,0.0,0.0,0.044194086332,0.00809008615705,0.0,0.72179301839,0.0,0.0,0.0530573357456,0.0119646294745,0.0129203489968
31631,5572.0,1.5,22.0,3.0,19381.0,0.0,115.613166673,118.4,121.2,122.034829493,143.61,97.53,125.7837791,108.25,117.61,120.53,84.11,112.60255814,17483.8254677,98.0,2.0,4.0,0.114488259798,0.0,0.0,0.102092944418,0.0,0.00218423642189,0.76138297159,0.0,0.00482332009101,0.0,0.0087315123302,0.00629675535145
31643,5573.0,2.1,22.0,4.0,13276.0,0.0,115.061056683,118.4,115.13,114.501061166,143.61,96.2627272727,117.360104839,99.5523605975,103.44,140.140486556,84.11,114.501351159,11508.341464,98.0,2.0,4.0,0.217643137222,0.0782001413004,0.0443686921022,0.0554071080693,0.0,0.0240672190631,0.427819277775,0.0541773180185,0.0,0.0836621401542,0.0102872835695,0.004367682724
31655,5574.0,2.9,22.0,4.0,22757.0,0.0,115.877162961,118.4,121.2,105.54986014,143.61,96.2376567154,115.509383899,108.25,103.44,125.729090909,84.1468243565,27.4960392515,9213.23420762,98.0,2.0,4.0,0.0425065873458,0.0,0.0,0.033018675603,0.0,0.015680614284,0.569851063407,0.0,0.0,0.230221721603,0.0380277975698,0.0706935401877
31667,5575.0,1.5,22.0,3.0,77390.0,0.0,117.225176514,118.4,123.967679429,115.499916716,143.61,95.9969156885,132.5241125,112.081355352,103.44,108.526419515,84.11,109.672806476,66358.1983675,98.0,2.0,4.0,0.083378270003,0.0,0.274476743137,0.0416749973298,0.0,0.0497758867195,0.167538587412,0.0026379539105,0.0,0.344645632113,0.00276065790945,0.0331112714652
31679,5576.0,2.0,22.0,4.0,35752.0,0.0,115.789575905,118.4,123.54,118.399612295,143.61,96.9068600682,138.837246464,101.416031533,106.426060606,144.63535551,85.05440608,110.45016323,23061.4016229,98.0,2.0,4.0,0.135252930169,0.0,0.00203220231387,0.0973722237151,0.0,0.0559842590853,0.388718649725,0.0700695650694,0.0326823218173,0.103048324558,0.031765244367,0.0830742791794
31691,5577.0,1.5,22.0,3.0,18664.0,0.0,116.491436641,118.4,128.96,116.916514867,113.1,95.83,116.020818343,112.36,103.44,111.92,84.11,114.700812184,18191.4989365,98.0,2.0,4.0,0.07735845989,0.0,0.0167626514227,0.173342067339,0.00905048825333,0.023059637555,0.603042729006,0.00242209427463,0.0,0.00721047404858,0.00863161190147,0.0791197863091
31703,5578.0,1.5,22.0,2.0,8186.0,0.0,116.268130666,118.4,121.2,112.740842787,109.562567961,97.17,114.544718651,107.134770281,95.9,120.53,84.11,115.285457251,30213.5901371,98.0,2.0,4.0,0.175589168738,0.0,0.0,0.141179231246,0.0223227891184,0.0,0.345161758606,0.232168606444,0.0124050264597,0.0,0.0206438927316,0.0505295266564
31715,5579.0,2.6,22.0,4.0,28715.0,1.0,115.337560784,118.4,128.96,119.417268011,178.0,95.83,115.576052061,112.36,103.44,131.649671117,84.11,112.666894037,9785.87585596,98.0,2.0,4.0,0.0726532830279,0.0390232265091,0.0442069785182,0.0841376051213,0.0965238691653,0.00164179646126,0.453231232023,0.00952073511872,0.0,0.155523734139,0.0146571979965,0.0288803419196
31727,5580.0,1.5,22.0,3.0,20889.0,1.0,115.201054434,118.4,121.2,109.702115845,178.0,97.2068278928,115.15789533,98.0332019161,103.44,116.529375,84.11,100.037360285,19113.0583394,98.0,2.0,4.0,0.0467797401613,0.0,0.0,0.0899043514553,0.0111871532063,0.0081981447475,0.542934009404,0.0598329474135,0.0,0.173376309578,0.0356001889248,0.0321871551101
31739,5581.0,1.8,22.0,4.0,25536.0,0.0,115.871974296,118.4,115.776923077,117.470249685,113.1,96.4524863413,116.732854179,101.028083559,100.867222134,139.205661765,84.11,114.123753163,22634.1187999,98.0,2.0,4.0,0.128349609675,0.0,0.0239265388679,0.177643953478,0.121459265228,0.0392192850821,0.271226684983,0.0464401760263,0.0416150598388,0.0345678822386,0.0179858544821,0.0975656900997
31751,5582.0,1.5,22.0,3.0,29129.0,0.0,117.078411535,118.4,123.54,119.48259852,113.1,96.008529755,132.356612466,98.6850279404,117.61,137.209619563,84.11,113.904279087,19963.4000285,98.0,2.0,4.0,0.0990370577004,0.0,0.0162764696124,0.0847761266308,0.00371812081572,0.0504427852745,0.410990031545,0.0323246751098,0.0244066892375,0.235760440331,0.0163864411979,0.0258811625467
31763,5583.0,2.4,22.0,4.0,43914.0,0.0,115.063110096,118.4,115.13,118.87610273,143.61,96.2068539636,113.973488014,106.219302884,103.44,137.390372511,84.11,112.695389511,20999.9048427,98.0,2.0,4.0,0.147884482732,0.0092539209611,0.0319579077003,0.138179037171,0.0,0.0551323695406,0.265126852375,0.134199277975,0.0,0.132710416267,0.0243703620472,0.0611853732325
31775,5584.0,1.0,22.0,1.0,15514.0,0.0,116.763810927,118.4,121.2,118.562819957,143.61,97.17,123.287922497,118.329499613,103.44,146.52,84.11,114.38674799,17329.4654372,98.0,2.0,4.0,0.112178552221,0.0,0.0,0.131292363805,0.0,0.0,0.558741925298,0.0185409989655,0.0,0.0497562084468,0.0132139307646,0.116276020498
31787,5585.0,2.0,22.0,4.0,37467.0,0.0,114.78156741,118.4,115.13,119.17540491,113.1,97.17,139.088305133,112.36,95.9,146.52,84.11,108.681935835,14497.4105828,98.0,2.0,4.0,0.110541498432,0.0,0.0413136014715,0.116130639668,0.00511997163454,0.0,0.50562773813,0.00551812933657,0.0242371117945,0.0580367243504,0.0223390093026,0.111135575879
31799,5586.0,2.4,22.0,4.0,42180.0,0.0,115.100121723,118.4,116.140135479,114.876543484,113.1,95.898502295,135.450099443,102.988637357,101.956074914,135.059896402,84.4892488087,116.513984798,35570.8326207,98.0,2.0,4.0,0.102663137181,0.000435717325819,0.153692717865,0.0260081999454,0.000944605281179,0.0165187654765,0.398233044801,0.0283996783272,0.0862918941603,0.115834348653,0.0111201665433,0.0598577244398
31811,5587.0,3.0,22.0,4.0,54668.0,0.0,115.569744791,118.4,117.778836788,109.399830684,113.1,96.4502117079,126.38635975,111.125512898,95.9000000001,125.901701222,84.11,115.019625666,31077.2537198,98.0,2.0,4.0,0.124391129114,0.143631175504,0.100326225982,0.0349553996208,0.0056811588483,0.0325578816408,0.351443881229,0.0101940913448,0.00498180013755,0.120410790487,0.0202105321328,0.0512159339589
31823,5683.0,1.0,22.0,1.0,9516.0,0.0,116.080455207,118.4,123.54,119.524867026,143.61,100.84,117.053884892,94.8034420158,103.44,110.8,86.6,113.30507157,17362.846351,98.0,2.0,4.0,0.269083450595,0.0,0.0255450326162,0.0175852203796,0.0,0.00180795238942,0.600768408002,0.0678935930986,0.0,0.0040705367787,0.0,0.0132458061411
31835,5684.0,1.0,22.0,1.0,13596.0,0.0,118.354643499,118.4,121.2,123.596563839,143.61,95.83,116.722008491,127.8,103.44,120.53,84.11,119.234115738,19436.3006446,98.0,2.0,4.0,0.115657671675,0.0,0.0,0.0740834100825,0.0,0.00163231098049,0.759995671096,0.00355077223234,0.0,0.0,0.0138012809671,0.0312788829665
31847,5685.0,1.0,22.0,1.0,25904.0,1.0,116.155985101,118.4,128.96,113.591006149,117.242553192,95.83,116.254180648,93.536787339,103.44,143.484912281,84.11,73.8074428618,44934.3729415,98.0,2.0,4.0,0.0299774983019,0.0,0.0137672717979,0.0317398811208,0.143775013594,0.03237570703,0.605539336094,0.0347017088648,0.0,0.0394082714944,0.00873618281766,0.0599791288844
31859,5686.0,1.5,22.0,5.0,20356.0,1.0,114.675175464,118.4,121.2,125.838668006,178.0,95.83,117.001136019,108.000305059,103.44,111.420990099,84.11,112.994009192,15941.3564125,98.0,2.0,4.0,0.109459701316,0.0,0.0,0.0875203174308,0.0431130728057,0.000884522165459,0.527068454602,0.188402530989,0.0,0.0218697998741,0.00250809543174,0.019173505386
31871,5687.0,1.0,22.0,1.0,16126.0,0.0,115.266468212,118.4,123.54,114.597729488,102.89,95.83,116.194857881,112.118904141,107.084078427,131.47,84.11,116.778525642,34704.0100351,98.0,2.0,4.0,0.0324814491561,0.0,0.0147467262692,0.0875330588801,0.0247947033566,0.0191050649102,0.5578960086,0.0567392917826,0.0811475959948,0.084855835774,0.00617388737826,0.0345263778986
31883,5688.0,1.0,22.0,1.0,8004.0,1.0,117.719810021,118.4,123.9634375,102.616836028,178.0,95.83,116.002683453,108.25,113.539163043,133.603372274,86.6,120.76375,19816.4810426,98.0,2.0,4.0,0.0467337390132,0.0,0.048434637861,0.0539206442877,0.0462430477711,0.0600373123025,0.29243474264,0.0,0.0945583899787,0.335489130083,0.0,0.0221483560631
31895,5689.0,1.0,22.0,1.0,16591.0,0.0,117.549038138,118.4,123.54,123.552975865,102.89,96.5343706294,115.754425105,98.7566770221,95.9,120.53,84.11,114.995643939,33960.2187179,98.0,2.0,4.0,0.19711521731,0.0,0.0138000977345,0.0802254156424,0.0137482271681,0.0593744433521,0.483136825734,0.0343285601525,0.0113954143136,0.0,0.0215772797816,0.0852985188109
31907,5690.0,1.0,22.0,1.0,24095.0,0.0,114.662340258,118.4,115.13,118.811679478,143.61,96.3122349569,116.443414061,112.36,95.8999999998,111.92,84.1590803125,113.9300444,24331.0955775,98.0,2.0,4.0,0.0758671656408,0.0,0.0110946462512,0.0741577163043,0.0,0.0758453608918,0.601451182138,0.00121683599145,0.0506489173537,0.00319204907951,0.0567509098335,0.0497752165167
31919,5691.0,2.1,22.0,4.0,37107.0,0.0,116.057866518,118.4,124.044942528,117.775977267,103.904455141,96.1559941079,115.369977381,107.71684812,106.674193465,127.691001011,84.1100000002,118.993634737,33183.7641576,98.0,2.0,4.0,0.104848860655,0.0,0.0187230643031,0.0500992865967,0.0102570537603,0.043526342302,0.414101055367,0.163123901232,0.0316997626043,0.0810899500089,0.0320372816833,0.0504934414888
31931,5692.0,1.5,22.0,3.0,84134.0,0.0,115.246596901,118.4,125.25725492,112.587560701,113.1,96.0409217484,117.044487145,99.5999624028,102.796117647,129.541511344,84.1099999999,109.313384107,97155.73797,98.0,2.0,4.0,0.0529662592468,0.0,0.0202995980995,0.0949907632057,0.00350871001343,0.035092503387,0.158557464115,0.328290754635,0.0213139457422,0.0499996474065,0.0112310116236,0.223749342526
31943,5693.0,1.0,22.0,1.0,18906.0,1.0,116.522158157,118.4,123.54,121.731219921,153.007071106,95.83,113.015479332,100.592309602,103.44,111.92,84.4938912581,89.2546613275,27534.6349985,98.0,2.0,4.0,0.129340582311,0.0,0.119824596746,0.139907033794,0.0603879979278,0.0111381722445,0.43038968386,0.0207023487425,0.0,0.0018804450285,0.0353963863239,0.051032753022
31955,5694.0,1.0,22.0,1.0,18307.0,0.0,115.38366058,118.4,127.654788968,108.449347264,143.61,95.83,115.202358078,103.331501343,95.8999999999,105.651539121,84.11,118.294995145,45330.2136005,98.0,2.0,4.0,0.0692091645998,0.0,0.00544724095441,0.0398805377906,0.0,0.0358498349675,0.294860403844,0.0734850437277,0.00396068620036,0.436464703296,0.0158764744379,0.0249659101829
31967,5695.0,1.5,22.0,3.0,34375.0,0.0,115.594586294,118.4,127.709230769,116.507925955,113.1,96.4886888097,115.435488023,96.3614504113,111.234327359,105.524504816,84.5134078285,114.267815899,44156.059626,98.0,2.0,4.0,0.100551211617,0.0,0.00367937805905,0.0451697120469,0.0037286376735,0.0353671848562,0.233793592231,0.0498106398402,0.0351504331267,0.316523655358,0.0153240197946,0.160901535398
31979,5696.0,1.3,22.0,2.0,21282.0,1.0,118.338979636,118.4,117.87690539,112.108177415,178.0,95.83,117.974251532,86.772650015,95.06,111.476824854,84.11,113.530691987,29987.8097519,98.0,2.0,4.0,0.144675251602,0.154133821232,0.0265649896699,0.0731086554628,0.00575905168505,0.0405042785365,0.183246932333,0.0148062486242,0.0187476371996,0.166162011848,0.0144330960178,0.157858025789
31991,5697.0,1.0,22.0,1.0,19689.0,0.0,117.624638735,118.4,121.2,114.394682304,113.1,97.17,112.503698954,121.320873037,103.44,120.53,85.0040125192,113.214432133,24167.5489553,98.0,2.0,4.0,0.236267731928,0.0,0.0,0.181916172245,0.00473969495831,0.0,0.437220374659,0.106148982584,0.0,0.0,0.0173169046359,0.0163901389906
32003,5698.0,1.0,22.0,1.0,9659.0,0.0,116.545308187,118.4,121.2,120.313370769,143.61,96.2031707317,115.073824562,95.9199999998,103.44,120.53,84.11,113.145653158,11425.5660278,98.0,2.0,4.0,0.207484693472,0.0,0.0,0.0307557259313,0.0,0.0379490918958,0.623963362031,0.0110738881712,0.0,0.0,0.0248138139704,0.0639594245279
32015,5699.0,1.0,22.0,1.0,11061.0,0.0,114.849604463,118.4,121.2,121.559253963,113.1,97.109816222,112.134795726,98.6131755485,103.44,120.58,84.11,113.176587112,17181.4791427,98.0,2.0,4.0,0.122720444681,0.0,0.0,0.121285002608,0.00229340578696,0.095226488403,0.579084036464,0.0279338874825,0.0,0.00489703019627,0.0198012197366,0.0267584846414
32027,5700.0,2.1,22.0,4.0,38438.0,0.0,116.947813648,118.4,115.13,119.008649366,143.61,95.83,115.942968321,116.250840131,109.6335951,105.46482183,84.11,117.195351048,33116.1587782,98.0,2.0,4.0,0.123567739341,0.0,0.0266324012736,0.047881254058,0.0,0.0421809507366,0.294259334145,0.0200609233458,0.0564771857743,0.31142466474,0.0127946616693,0.0647208849159
32039,5701.0,1.0,22.0,1.0,29606.0,1.0,115.727656931,118.4,123.54,124.043138075,157.358545041,95.83,119.022703412,99.6536813315,95.9,111.92,84.1100000003,98.7732398249,38382.9098087,98.0,2.0,4.0,0.0486827678572,0.0,0.199816710231,0.0153657484125,0.110228769684,0.107040562638,0.24830132327,0.056864106518,0.00557910283375,0.00134896931349,0.0486366622465,0.158135276995
32051,5702.0,1.8,22.0,5.0,51193.0,0.0,116.152075305,118.4,119.401321549,119.869573756,143.61,96.636514622,116.566867739,113.054991347,106.780842012,101.192368421,84.1099999999,111.579034552,37434.4491621,98.0,2.0,4.0,0.142284640866,0.00458613202866,0.173151280911,0.106815450827,0.0,0.0273196563468,0.327117982392,0.127223258798,0.0432830645515,0.00729994552266,0.00600382266465,0.0349147650921
