,ident_men,ocde10,vag,typmen,revtot,fumeur,niveau_vie_decile,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,1,2,3,4,5,6,7,8,9,10,11,12
111227,2755.0,3.79999995232,16.0,4.0,63563.0,0.0,7.0,107.939987302,104.0,107.062615116,100.273448276,106.962068966,102.190909091,100.080924756,103.888762106,100.211553134,108.220409863,89.9,103.785921675,28677.9979914,40.0,4.0,16.0,0.0823906422464,0.0482627145365,0.0191386828168,0.316162639198,0.122560857784,0.0168020793673,0.0707903895074,0.028745537916,0.037307285138,0.0766536001447,0.138530955874,0.0426546154713
111239,2756.0,2.0,16.0,4.0,68891.0,0.0,10.0,109.375734471,104.0,104.3,102.126841428,109.7,102.084706297,100.357771979,102.073598876,100.3956905,111.900408964,89.9,103.2,51579.8326095,40.0,4.0,16.0,0.158002646887,0.0,0.0723578779602,0.36025227839,0.194486626697,0.0197517326288,0.0761649574388,0.00646356085902,0.00633341639673,0.0115008832927,0.0141741331027,0.0805118863468
111251,2757.0,1.5,16.0,3.0,43375.0,0.0,9.0,108.149879313,104.0,106.0,101.876904376,105.188235294,103.019047619,101.6582149,103.940900701,99.2,106.924390244,89.9,79.2943483868,35833.2908533,40.0,4.0,16.0,0.149396176122,0.0286805278741,0.00360104600656,0.406734113115,0.0645464849901,0.00109530089443,0.0127455912712,0.00821929314852,0.197908643556,0.0,0.0350749749053,0.0919978481181
111263,2758.0,1.5,16.0,3.0,20621.0,0.0,5.0,108.108821171,104.0,106.0,101.894753679,104.739041096,102.0,102.463566337,107.0,99.2,117.80020202,89.9,103.2,21427.6752475,40.0,4.0,16.0,0.176937496051,0.053395787249,0.0292087185534,0.535546625151,0.00398451284136,0.0033218257502,0.0395894630853,0.010372548066,0.0166120909437,0.0,0.0660760393135,0.0649548929949
111275,2759.0,1.5,16.0,2.0,25436.0,1.0,7.0,106.494054615,104.0,104.3,101.338952381,103.087752355,102.0,102.147616408,107.0,100.1,101.236052598,89.9,104.12475,21515.1312859,40.0,4.0,16.0,0.102205183205,0.0386612567258,0.00620151241237,0.442492040702,0.00825409800118,0.0,0.311963366991,0.0116287395003,0.0170124062595,0.0,0.018123044738,0.0434583514638
111287,2760.0,1.5,16.0,3.0,36588.0,0.0,8.0,108.242343108,104.0,106.0,100.72112326,102.702531645,102.3,112.832589972,106.62805526,100.1,117.634778948,89.9148965518,103.94661191,50506.8042189,40.0,4.0,16.0,0.106233570931,0.0157598059194,0.0,0.73091400086,0.0159070637001,0.0,0.040293333388,0.00871700997915,0.00882325489774,0.0,0.00240463430897,0.0709473260152
111299,2761.0,1.5,16.0,3.0,21674.0,0.0,6.0,107.606829971,104.0,106.0,103.137731812,109.7,102.0,100.765803677,99.357586207,99.2,118.8,89.9,100.708070618,25073.501121,40.0,4.0,16.0,0.105192065331,0.0,0.0176096625716,0.62394944771,0.00987491358458,0.0070041763416,0.0240931513794,0.00886432215326,0.0289406286791,0.0,0.0748873086164,0.0995843236325
111311,2762.0,2.09999990463,16.0,4.0,24853.0,1.0,4.0,108.029757412,104.0,105.364828561,102.33784219,112.400417163,102.188916876,100.94185583,104.9,100.433908388,107.558472445,89.9,104.200179211,21890.2474259,40.0,4.0,16.0,0.0920160764599,0.0612977345325,0.0341138790177,0.388785532088,0.00275807959153,0.0364885959499,0.122270099018,0.0140688658526,0.0833058061217,0.000915580315779,0.0737580798388,0.0902216712139
111323,2763.0,2.0,16.0,4.0,31996.0,0.0,6.0,107.743450479,104.0,107.263008515,100.767480469,105.602970297,102.0,101.012773516,103.277376426,99.2,118.42112537,89.9,103.309847807,24082.6813343,40.0,4.0,16.0,0.12595580015,0.010564044129,0.0145707418277,0.508868273265,0.0139859655768,0.0822874851094,0.0540648918172,0.0178150380156,0.0636633294468,0.0251270008968,0.0263018776182,0.0567955521477
111335,2764.0,2.0,16.0,4.0,15950.0,0.0,2.0,106.63655149,104.0,105.4,102.592789115,103.673076923,102.3,101.396241089,107.0,101.8,103.124981889,89.9,101.680705256,15938.4261007,40.0,4.0,16.0,0.105584622447,0.00821810304481,0.0,0.383172812616,0.00763342982983,0.0142741020804,0.333941604393,0.0208601831264,0.0647179221422,0.0,0.0,0.06159722032
111347,2765.0,1.0,16.0,1.0,16605.0,0.0,6.0,109.036865342,104.0,105.4,104.801701323,107.1,102.7,102.210098522,102.570501319,100.1,106.0,89.9,103.322797928,21049.352966,40.0,4.0,16.0,0.147221232329,0.0148387256903,0.0225817575441,0.610733108037,0.11529540766,0.0,0.0,0.00960693625807,0.0125851840673,0.0,0.0,0.0671376484162
111359,2766.0,2.5,16.0,4.0,29687.0,1.0,4.0,106.709967125,104.0,106.0,103.36462536,108.891341991,102.0,101.196713039,100.760613811,100.049663539,103.3,89.8999999998,90.7486373165,20850.5540638,40.0,4.0,16.0,0.146372021426,0.0223253378015,0.0576683587763,0.278361421668,0.0192128012406,0.201973968471,0.00337810924757,0.0282917574034,0.150724214715,0.0146252785842,0.00593210319435,0.0711346274734
111371,2767.0,1.5,16.0,2.0,24801.0,0.0,7.0,108.58687969,104.0,106.0,101.773248161,107.1,102.0,101.491427203,104.408862629,100.1,101.162951794,89.9,92.3204492279,42610.0041963,40.0,4.0,16.0,0.0736906022532,0.00291636955403,0.00556224631564,0.258601981285,0.0406957102916,0.00129579004988,0.460132487001,0.0260094230198,0.0458926038731,0.0,0.0312218046373,0.0539809817184
111383,2768.0,1.0,16.0,1.0,4594.0,0.0,1.0,107.392296919,104.0,105.4,104.672528517,109.7,102.35,102.926691158,101.7,100.1,103.3,90.061505065,99.0331543626,21263.1585318,40.0,4.0,16.0,0.0382851348884,0.0,0.0429755043516,0.73470592664,0.00861290795227,0.0,0.0143866577426,0.029601993271,0.0480916313144,0.0172545930683,0.0,0.0660856507733
111395,2769.0,1.0,16.0,1.0,11808.0,0.0,4.0,107.982431233,104.0,105.4,103.497966867,100.8,102.0,100.722950069,102.8,100.1,106.0,89.9,103.388741722,21700.3300971,40.0,4.0,16.0,0.118426070301,0.0208165307662,0.146777273821,0.59724544814,0.0,0.0,0.0,0.00633842407428,0.028653183113,0.0,0.0,0.081743069784
111407,2770.0,1.0,16.0,1.0,10792.0,1.0,4.0,109.06822778,104.0,105.4,99.1990033223,114.6,102.3,100.797298371,107.0,99.2,100.0,89.9,104.07025011,26255.5154577,40.0,4.0,16.0,0.0815954568058,0.0583306347376,0.0,0.189717269258,0.0214621721032,0.0240950645089,0.477646377163,0.0126978800971,0.119141973524,0.0,0.0,0.0153131718038
111419,2771.0,1.5,16.0,3.0,45245.0,0.0,10.0,106.721386928,104.0,105.092142143,102.616153846,100.8,102.3,108.867451176,107.0,100.1,101.737257463,89.9,90.3365696698,43325.1749697,40.0,4.0,16.0,0.0571758359581,0.011679634799,0.0,0.243248779643,0.00439455419057,0.00701687920304,0.424037171258,0.0198753750169,0.0754855766823,0.0,0.036847709745,0.120238483504
111431,2772.0,1.5,16.0,3.0,11067.0,0.0,1.0,108.91744453,104.0,105.4,98.7125000002,109.7,102.209846828,111.232049948,102.043671766,100.1,101.390955529,90.2730769231,103.2,23384.7928048,40.0,4.0,16.0,0.0849650945127,0.0,0.0343092085079,0.542179135299,0.0262509878268,0.0,0.24389295742,0.0121532310094,0.00446088553392,0.0,0.0,0.0517884998912
111443,2773.0,1.0,16.0,1.0,18804.0,1.0,7.0,108.008081395,104.0,105.806175772,101.221458099,114.00403423,102.9,102.926586028,102.13192402,100.1,118.8,89.9,100.334619395,24736.7840282,40.0,4.0,16.0,0.0792765891539,0.0555306144831,0.0116038617296,0.324088189101,0.0844925588015,0.0,0.111193978124,0.0100896943641,0.159638499844,0.0,0.0203979000114,0.143688114388
111455,2774.0,1.29999995232,16.0,2.0,4284.0,0.0,1.0,105.3,104.0,104.3,103.702631579,109.7,102.3,100.315080745,102.8,100.1,106.0,89.9,101.821030043,7810.1368923,40.0,4.0,16.0,0.0261645750492,0.0,0.0,0.784527371869,0.0,0.0,0.0,0.0180328662011,0.0314988684025,0.0,0.109781097004,0.0299952214741
111467,2775.0,1.5,16.0,3.0,13355.0,0.0,2.0,108.160033065,104.0,105.4,102.655540809,107.1,102.3,98.8399955036,107.0,100.1,112.291471216,89.9,103.869191919,12842.3299041,40.0,4.0,16.0,0.286404797049,0.0125530663332,0.0,0.45695548593,0.00884215462475,0.0,0.0938792795692,0.00865339829709,0.0282163684725,0.0,0.0,0.104495449724
111479,2776.0,1.0,16.0,1.0,6250.0,0.0,1.0,107.992571428,104.0,105.4,104.729727564,107.1,102.3,114.388532991,107.0,100.1,106.0,89.9416988419,102.121621622,16415.8336853,40.0,4.0,16.0,0.109389934333,0.0120709507164,0.0,0.752738534552,0.0067873126465,0.0,0.0,0.0143716789195,0.00309371137426,0.0,0.0,0.101547877461
111491,2777.0,1.0,16.0,1.0,10671.0,0.0,3.0,107.939689387,104.0,105.4,104.561445783,101.7,102.3,109.640769063,104.497179487,100.1,106.0,89.9,103.5,12389.0492706,40.0,4.0,16.0,0.106660889903,0.0124701667298,0.0,0.731117418037,0.0403151400174,0.0,0.0,0.0201457420133,0.0087524597976,0.0,0.0,0.0805381835022
111503,2778.0,1.5,16.0,3.0,38112.0,1.0,9.0,107.412730733,104.0,105.4,103.521392082,110.177645927,102.7,101.856896132,102.031384472,99.2,116.424293059,89.9,100.665078125,20303.4219721,40.0,4.0,16.0,0.196730623098,0.171924600537,0.0157805324821,0.267135235125,0.0899060146265,0.00212966964716,0.0328344562911,0.0285038212701,0.0576886642524,0.0,0.0,0.137366382671
111515,2779.0,1.5,16.0,3.0,51458.0,1.0,10.0,107.527338659,104.0,108.193919628,103.623004354,106.738256088,102.0,98.9051300272,103.624605263,99.2,112.408293391,89.9,102.850617977,47470.2730552,40.0,4.0,16.0,0.152338580727,0.120087504231,0.0268314233963,0.195577441465,0.0273383402637,0.00169563263188,0.124280126806,0.00702311922205,0.0686243150162,0.0,0.224504124592,0.0516993916465
111527,2780.0,1.5,16.0,3.0,20746.0,0.0,5.0,106.50911271,104.0,105.4,102.951044892,107.1,102.0,101.341335603,101.23538874,100.1,115.576590059,89.9,105.121919431,17304.0687336,40.0,4.0,16.0,0.14653666334,0.0355185531801,0.054938684359,0.403024888526,0.0736157732377,0.0,0.0926499157975,0.0161080838019,0.044631755524,0.0,0.0,0.132975682235
111539,2781.0,1.0,16.0,1.0,13001.0,0.0,5.0,109.279439252,104.0,105.4,101.02701363,103.873170731,102.0,100.492570731,97.8,100.1,118.8,90.0627035831,103.939655172,18547.7326029,40.0,4.0,16.0,0.230208175463,0.0668171501782,0.0244916225534,0.524203765458,0.0210596213688,0.0,0.0191955108685,0.0301542291154,0.0257530950769,0.0,0.0,0.0581168299183
111551,2782.0,1.0,16.0,1.0,6098.0,0.0,1.0,106.938597686,104.0,105.4,104.846698113,107.1,102.3,111.583246513,102.8,100.1,106.0,89.9,103.5,14864.101877,40.0,4.0,16.0,0.11267897027,0.00734339849742,0.0,0.792310616542,0.0,0.0,0.0,0.0112145822845,0.0192996141441,0.0,0.0,0.0571528182645
111563,2783.0,1.79999995232,16.0,4.0,25631.0,1.0,6.0,109.153469894,104.0,105.4,104.056616012,109.114061135,102.415490798,100.388681592,101.601318681,100.1,106.17907252,89.9,103.569037156,27100.9839794,40.0,4.0,16.0,0.188264198037,0.0394158000832,0.0175986490832,0.260935207112,0.0238905080145,0.0,0.244881426839,0.00683430281544,0.0704278304397,0.0,0.0,0.147752077577
111575,2784.0,2.90000009537,16.0,4.0,30521.0,0.0,3.0,108.773225405,104.0,105.4,102.231747728,107.1,102.357865169,100.41717273,105.179743083,101.8,100.963848397,89.9,100.913197361,12169.9822387,40.0,4.0,16.0,0.181587260051,0.00337825793138,0.00664081427817,0.391503894137,0.0367226574428,0.0151260387919,0.0124915662454,0.00944634524596,0.0648318861475,0.207459576707,0.0,0.0708117030224
111587,2785.0,1.0,16.0,1.0,6718.0,0.0,1.0,108.568681318,104.0,105.4,104.685220501,109.7,102.76617647,99.4536826119,102.8,100.1,106.0,89.9,99.3,10518.4455538,40.0,4.0,16.0,0.0986392078806,0.0,0.0340491778296,0.743360815732,0.0,0.0,0.0,0.0174066493017,0.0,0.0,0.0,0.106544149257
111599,2786.0,2.09999990463,16.0,4.0,39782.0,1.0,8.0,107.876753197,104.0,104.495279838,102.650872176,114.6,102.0,101.504399267,107.0,100.1,101.322690452,89.9285714284,101.664210526,20647.2736523,40.0,4.0,16.0,0.0678681111881,0.0148720777926,0.0152444239198,0.273896092325,0.0137640256545,0.0,0.325692582412,0.0079410969166,0.00902202205885,0.0,0.163970512325,0.107729055407
111611,2787.0,2.0,16.0,4.0,32667.0,1.0,7.0,108.500570125,104.0,104.3,98.8522591646,108.835467734,102.238897168,100.768148244,105.746473029,99.2,102.099465036,89.9,73.8754671,26027.0981265,40.0,4.0,16.0,0.172880537708,0.0644880822329,0.0169729004487,0.293384356669,0.0059292920607,0.00189774927377,0.258475093366,0.0222413165276,0.0649192235509,0.0,0.038612144037,0.0601993041264
111623,2788.0,1.0,16.0,1.0,22352.0,0.0,9.0,108.711352329,104.0,106.0,99.7406759906,107.1,102.3,114.117628768,104.912779831,101.8,118.8,89.9,102.322926829,28370.3064018,40.0,4.0,16.0,0.0888555303326,0.0346269510307,0.0,0.515983472275,0.207696774752,0.020927257778,0.0515118527302,0.00821952317763,0.0297544620627,0.0,0.0020277938951,0.040396381966
111635,2789.0,2.0,16.0,5.0,18225.0,0.0,2.0,107.988433735,104.0,105.4,101.427845176,107.1,102.233333333,111.848929118,98.8348706417,100.1,101.402525191,89.9,87.9822259136,24332.8772012,40.0,4.0,16.0,0.0875037958971,0.00890263686056,0.0259738938821,0.31897623178,0.0233948274545,0.0,0.435097245205,0.00170329008207,0.0509372271016,0.0,0.0,0.0475108517388
111647,2790.0,1.5,16.0,3.0,26240.0,0.0,7.0,108.331861425,104.0,106.0,102.346065292,105.097164179,102.7,109.538301704,105.080364559,99.2,100.0,89.9,102.33494138,40158.5498737,40.0,4.0,16.0,0.105444425346,0.018677895211,0.00800020458647,0.237165743387,0.0921427503875,0.0119101983365,0.266738808018,0.00852865424416,0.118556551475,0.0,0.00378034050791,0.129054428502
111659,2791.0,1.5,16.0,3.0,37521.0,0.0,9.0,107.233295247,104.0,105.229349825,101.502146485,106.265690997,102.401101101,98.7921141525,105.800651466,100.1,106.728469909,89.9,102.578987517,46818.5469594,40.0,4.0,16.0,0.0710440760077,0.0645380898657,0.0187303368152,0.241921968544,0.0223939509341,0.0,0.329657894319,0.0053439047832,0.0281836400626,0.0,0.102107210774,0.116078927894
111671,2792.0,1.29999995232,16.0,2.0,8751.0,1.0,1.0,107.166861702,104.0,106.421415717,104.590564083,114.6,102.3,100.569996653,102.8,100.1,106.0,89.9,99.3,24385.6609199,40.0,4.0,16.0,0.0676144826132,0.0315182075887,0.0,0.373058483121,0.0,0.0,0.0,0.0173552053591,0.0,0.0,0.0630237633696,0.447429857948
111683,2793.0,1.5,16.0,3.0,17229.0,0.0,4.0,108.676538664,104.0,105.4,102.07363305,107.1,102.3,108.847064579,104.553846154,100.1,118.8,89.9,104.282978723,10112.4619773,40.0,4.0,16.0,0.142887324086,0.0172702589947,0.0,0.533343399388,0.00658548837587,0.0,0.067194814382,0.0110494420268,0.00425295424699,0.0,0.0,0.217416318499
111695,2794.0,1.5,16.0,3.0,21515.0,0.0,6.0,108.477472168,104.0,106.0,100.974709835,107.1,102.3,108.951422652,101.828574584,100.047462473,118.8,90.0882442748,103.924773414,27011.7773915,40.0,4.0,16.0,0.171875650286,0.0170755699272,0.0,0.353621240613,0.286273727098,0.0344534469322,0.028867402211,0.0147254157176,0.0336392140931,0.0,0.0055019307936,0.0539664023282
111707,2795.0,2.79999995232,16.0,4.0,31144.0,0.0,4.0,107.431618583,104.0,106.89774479,101.797131579,101.7,102.07368421,101.884176551,105.302572899,98.4,117.293240093,89.9,73.2866807611,21823.9770924,40.0,4.0,16.0,0.175908732666,0.00461678631093,0.016785520992,0.21572064536,0.0122185080489,0.257594645475,0.0451176122458,0.0149215123181,0.0637472542653,0.041599132694,0.0687060239349,0.0830636256888
111719,2796.0,2.0,16.0,4.0,25477.0,0.0,5.0,107.312650301,104.0,105.732631927,101.253729797,106.670642202,102.196547756,101.433350297,96.6724683544,99.2,100.374976462,89.9,104.039779965,27088.9107034,40.0,4.0,16.0,0.0840095662355,0.020271161049,0.063359068377,0.215330956964,0.0149395352247,0.00429134833418,0.226778384077,0.00748185279283,0.0437534006878,0.0,0.200801706031,0.118983020227
111731,2797.0,2.79999995232,16.0,4.0,35346.0,0.0,5.0,107.254261057,104.0,105.4,103.013581965,102.966141732,102.201030928,101.377279412,103.688505747,98.4438585982,116.327027027,89.9,74.710795805,19261.8102529,40.0,4.0,16.0,0.215564401167,0.011862938101,0.00710439587767,0.199612610219,0.0309882415763,0.308788129549,0.0502611229456,0.00432369973715,0.0825085395029,0.0,0.0,0.0889859213252
111743,2798.0,1.0,16.0,1.0,10518.0,1.0,3.0,105.794209702,104.0,105.4,100.864343892,114.6,102.0,111.555572552,107.0,100.1,108.7,89.9,103.384768212,15418.7953921,40.0,4.0,16.0,0.0945018162547,0.0262475644102,0.00777105952938,0.587326732836,0.0520785208795,0.0,0.0152549706484,0.0269983013196,0.094094785239,0.0,0.0,0.0957262488826
111755,2799.0,1.5,16.0,3.0,22276.0,0.0,6.0,107.818232946,104.0,105.4,103.99023394,109.7,102.225468165,111.961474918,103.403603675,99.2,118.38301386,90.1612195122,100.665766801,31771.3114083,40.0,4.0,16.0,0.131868952216,0.0,0.0221307129216,0.276478642668,0.336314815204,0.00829140577937,0.0914559828604,0.00783660833362,0.0501433545037,0.0,0.0,0.0754795255128
111767,2800.0,1.79999995232,16.0,4.0,30132.0,0.0,7.0,107.58218468,104.0,104.357188385,103.79373629,101.7,102.072230054,100.897063202,99.9435735737,101.493333333,108.85192802,89.9,103.169006381,30267.6495539,40.0,4.0,16.0,0.109009140108,0.00261993277626,0.0857233800468,0.26839762856,0.156554149861,0.0692309025863,0.0642402441425,0.0538697587845,0.0276373533067,0.0,0.0621240988282,0.100593411
111779,2801.0,2.79999995232,16.0,4.0,41465.0,1.0,6.0,107.454004187,104.0,104.3,104.381626682,105.617596973,102.730103093,101.057028626,105.876134454,99.2,112.80579809,89.9,101.557368421,12116.4089198,40.0,4.0,16.0,0.256823543807,0.0523197251995,0.0188234437918,0.364754518875,0.0224608695392,0.00802952926826,0.0555408799786,0.0105519151369,0.0384355121826,0.00320685367597,0.0344797788619,0.134573429683
111791,2802.0,1.0,16.0,1.0,12886.0,0.0,4.0,106.876436975,104.0,105.4,101.883203125,109.7,102.7,108.634986012,102.293245228,100.1,106.0,89.9,94.8604355718,20802.7633704,40.0,4.0,16.0,0.163051833958,0.0,0.0115196596462,0.6120744145,0.0419244745736,0.0,0.0,0.020010864738,0.0363556223312,0.0,0.0,0.115063130251
111803,2803.0,1.5,16.0,3.0,24064.0,1.0,7.0,107.62639013,104.0,105.4,103.075771847,104.677692308,102.410967742,100.703286034,105.29544688,100.974850299,109.476687764,89.9,91.9567985894,31386.6613011,40.0,4.0,16.0,0.135446624505,0.0139107530223,0.00866991027136,0.393991121656,0.0161309468038,0.0141579204225,0.155286585205,0.00516589490691,0.148804237644,0.0,0.0,0.108436005563
111815,2804.0,1.60000002384,16.0,2.0,8662.0,1.0,1.0,105.373943662,104.0,104.3,102.673972603,114.6,102.7,102.636138808,105.60546875,100.1,118.8,89.9,99.3,17227.646577,40.0,4.0,16.0,0.0293678499714,0.0260747551604,0.00874167056489,0.734469708765,0.00594710453551,0.029792934157,0.0203772806159,0.0172171976794,0.0,0.0,0.117399006438,0.0106124921111
111827,2805.0,2.29999995232,16.0,4.0,47558.0,1.0,8.0,106.569810085,104.0,105.548740393,102.092433303,114.328144989,102.0,100.88277295,102.11495098,99.2,118.349283388,89.9,103.173055295,24395.6722905,40.0,4.0,16.0,0.186169879042,0.0280727290171,0.0306707402983,0.280077858095,0.0372495544274,0.00124484937789,0.0703247973998,0.00602287676588,0.156608765233,0.0,0.100051330579,0.103506619766
111839,2806.0,1.5,16.0,3.0,10016.0,0.0,1.0,107.360193653,104.0,105.4,106.375,109.7,102.3,102.704962039,107.0,99.2,106.0,89.9,96.6768904321,10019.3529563,40.0,4.0,16.0,0.141028927019,0.0,0.0,0.485628510579,0.0161054333429,0.0532479408293,0.0,0.0217587628557,0.236725518036,0.0,0.0,0.0455049073376
111851,2807.0,1.5,16.0,3.0,18925.0,1.0,5.0,108.778404255,104.0,105.4,97.7847036332,108.144542033,102.3,105.925712038,107.0,100.1,100.138893064,90.8,98.6039832284,19100.9567099,40.0,4.0,16.0,0.0748119916749,0.0467126338159,0.0,0.438948302449,0.00965492528558,0.0,0.358256153351,0.0,0.0228514105586,0.0,0.0,0.0487645828616
111863,2808.0,1.5,16.0,3.0,54988.0,0.0,10.0,108.18484801,104.0,106.0,101.900207508,103.858333333,102.0,100.749144008,103.420645161,100.1,113.578792789,89.9979120879,101.605555556,32382.0878251,40.0,4.0,16.0,0.149802976087,0.0261365405207,0.111575424956,0.323658732025,0.0326939297675,0.0,0.130640475919,0.0170653803543,0.0406918467427,0.0,0.0219604128946,0.145774280732
111875,2809.0,1.0,16.0,1.0,28544.0,0.0,10.0,107.446620278,104.0,105.4,104.376012145,109.7,102.3,100.291875981,104.2,100.1,101.7,89.9414225943,100.785276074,13741.3138397,40.0,4.0,16.0,0.0834698184783,0.0,0.0,0.733914315471,0.00149119098532,0.0,0.00411561887074,0.0158431059913,0.0651268916037,0.0,0.0,0.0960390586009
111887,2810.0,1.0,16.0,1.0,25206.0,0.0,9.0,108.180851422,104.0,105.4,104.750449371,107.1,102.3,99.9401376149,104.169491525,100.1,106.0,89.9,104.574766355,28328.124168,40.0,4.0,16.0,0.239192556095,0.00563155332594,0.0,0.487340890855,0.176043370695,0.0,0.0,0.00791020930465,0.00518450113347,0.0,0.0,0.0786969185894
111899,2811.0,1.29999995232,16.0,2.0,9050.0,0.0,1.0,107.76264412,104.0,104.3,101.877613047,109.7,102.3,100.360580171,107.0,100.1,106.0,90.2160164271,103.2,11351.5624955,40.0,4.0,16.0,0.100516663097,0.0,0.0,0.674950848786,0.000694276637916,0.0,0.0,0.0300608091059,0.0106034424578,0.000968643675549,0.0601006735207,0.122104642719
111911,2812.0,2.5,16.0,4.0,33276.0,0.0,4.0,107.77510181,104.0,104.3,101.173452381,109.7,102.3,102.217989056,103.010962755,100.1,118.8,89.9,103.968923611,15993.6875097,40.0,4.0,16.0,0.252071297544,0.0,0.0,0.289442930894,0.0911565387048,0.0,0.150988085075,0.0362681274925,0.0593193162626,0.0,0.0365693983896,0.0841843056377
111923,2813.0,1.0,16.0,1.0,25769.0,1.0,9.0,106.345263158,104.0,106.0,101.587181083,114.6,102.0,100.665791376,102.8,99.2,109.088441116,90.0767326734,105.137037037,35219.4051313,40.0,4.0,16.0,0.0799603495372,0.0831547145806,0.0112157553469,0.233246381704,0.0,0.00121827637866,0.268052903533,0.0156733305602,0.12732337193,0.0,0.119207813186,0.0609471032438
111935,2814.0,1.79999995232,16.0,4.0,38799.0,1.0,9.0,107.879821074,104.0,104.72375,103.915964791,114.6,102.0,102.540156388,103.299061914,101.8,115.619151515,89.9,102.680352645,18722.7059535,40.0,4.0,16.0,0.102102851753,0.0173902862093,0.0125025372456,0.465609149555,0.0202547853159,0.0158406156377,0.0629293963816,0.00918985146981,0.0161692698842,0.0,0.0483664707185,0.229644785829
111947,2815.0,1.0,16.0,1.0,20628.0,1.0,8.0,105.3,104.0,107.870670597,101.535960591,114.6,102.0,101.598960624,96.3,100.287165776,115.539280702,89.9895027624,99.3,28473.2674007,40.0,4.0,16.0,0.00588626452315,0.0234729772734,0.0232605493434,0.347726183907,0.0205101615673,0.0589801935856,0.257305032809,0.0057904451686,0.0,0.0,0.17136037179,0.0857078200329
111959,2816.0,1.0,16.0,1.0,12898.0,0.0,5.0,108.200676692,104.0,105.4,105.206627219,109.7,102.3,108.611252429,105.418453865,101.8,106.0,89.9,99.3,15939.9076488,40.0,4.0,16.0,0.0951317721528,0.0,0.0,0.70283204133,0.0644362285059,0.0483897164684,0.0,0.0184009716477,0.0,0.0,0.0,0.0708092698935
111971,2817.0,2.0,16.0,4.0,51247.0,0.0,9.0,108.647024723,104.0,108.15751486,102.00881478,107.1,102.272881356,101.585987306,104.667388167,99.2,110.454218996,89.9635670736,103.355843391,35950.8524366,40.0,4.0,16.0,0.0930012049164,0.0229114318977,0.0270110906905,0.394605646512,0.0123434224271,0.00061062259811,0.182192694531,0.0249319697519,0.06484811733,0.0,0.058891287539,0.118652511805
111983,2818.0,1.5,16.0,2.0,31189.0,0.0,8.0,107.145376344,104.0,104.309836928,102.977425945,105.518482758,102.350958904,100.40496114,105.81722365,98.4,118.8,89.913688213,104.628695182,24520.5619837,40.0,4.0,16.0,0.158556374366,0.0331008191117,0.0261330723284,0.415374489047,0.0135447024324,0.0206182261159,0.0400473396449,0.0195400652676,0.0689265006637,0.0,0.0619451114141,0.142213299607
111995,3308.0,2.40000009537,16.0,4.0,19318.0,1.0,2.0,108.42987013,104.0,105.4,101.571219931,109.99910859,102.0,100.162829683,98.9966275657,100.1,118.8,89.9,98.0151138716,12503.1825684,40.0,4.0,16.0,0.160909368332,0.207170061845,0.0301010449964,0.295058646848,0.0582135499771,0.0,0.0764141436373,0.0464137158491,0.0220930824098,0.0,0.0,0.103626386105
112007,3309.0,1.0,16.0,1.0,10165.0,0.0,3.0,109.120590791,104.0,105.4,101.743233744,107.1,102.3,101.652545653,107.0,100.933333333,118.8,89.9,103.208510638,20993.8135201,40.0,4.0,16.0,0.0625091704341,0.00271963107438,0.0,0.779481576777,0.000793037205216,0.0325105375843,0.024244575405,0.00689884638097,0.0184373621618,0.0,0.0,0.0724052629754
112019,3310.0,1.5,16.0,3.0,96649.0,0.0,10.0,107.874929372,104.0,105.4,102.955659641,109.7,102.417791411,101.630146565,105.595777409,99.331718698,106.9,89.9,103.589383561,45369.8238573,40.0,4.0,16.0,0.207557125615,0.0,0.0220758066205,0.216263699298,0.124784953421,0.131975037441,0.11214826858,0.0123675679273,0.0471145990568,0.0,0.0,0.125712942042
112031,3311.0,1.5,16.0,3.0,22913.0,0.0,6.0,107.542791812,104.0,105.4,103.394873797,109.7,102.251706037,101.455520571,97.9848066296,98.6235615613,107.555355859,89.9,101.115642023,30222.1980985,40.0,4.0,16.0,0.115489983515,0.0,0.0221323206325,0.207969019416,0.0102266362558,0.289974452104,0.0788770302113,0.00647007403316,0.155627673595,0.0,0.0,0.113232810236
112043,3312.0,1.0,16.0,1.0,12706.0,0.0,5.0,107.856941351,104.0,105.4,102.319730942,107.1,102.0,100.498997088,102.8,100.1,118.8,89.9,106.8,18398.3271925,40.0,4.0,16.0,0.0834735732401,0.0361442536092,0.00329206788839,0.66495898864,0.0,0.0,0.0704194982154,0.00906031792134,0.0355115499548,0.0,0.0,0.0971397505327
112055,3313.0,2.20000004768,16.0,2.0,24443.0,1.0,4.0,107.420285261,104.0,104.3,104.467045317,105.762992126,102.0,100.470537466,105.469632495,100.1,106.0,89.9,99.3,15117.6966966,40.0,4.0,16.0,0.064893626188,0.00641235880963,0.0108475468263,0.455016316437,0.0398156459729,0.0,0.0,0.0137762289644,0.0,0.0,0.0769011256729,0.332337151129
