,ident_men,w1,w2,w3,p1,p2,p3,depenses_par_uc,depenses_tot,typmen,fumeur,strate,dip14pr,agepr,situapr,situacj,stalog,nenfants,nactifs,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris
4016,3987,0.0,0.07475771305846968,0.9252422869415303,143.8,111.583779575,114.220784038,38194.31993103027,57291.47989654541,5,1,3,20,35,1,0,3,0,2,0,0,0,0,0
4017,3988,0.040105393980848655,0.16845947711224601,0.7914351289069054,143.8,113.866540217,105.286631291,30923.51995754242,30923.51995754242,1,0,3,20,56,1,0,1,0,1,0,0,0,0,0
4018,3989,0.0,0.21285330112529957,0.7871466988747005,143.8,116.260936159,113.217968602,17867.26672299703,26800.900084495544,3,0,3,41,76,5,6,3,0,0,0,0,0,0,0
4019,3990,0.0,0.05519155133441022,0.9448084486655898,143.8,114.32665769,115.136088055,44813.62233479818,80664.52020263672,4,1,3,31,28,1,1,3,1,2,0,0,0,0,0
4020,3991,0.0770830287688635,0.2657930341450577,0.6571239370860787,143.8,114.782898193,106.324977959,17863.334938049316,35726.66987609863,4,0,3,60,62,5,6,2,1,1,0,0,0,0,0
4021,3992,0.0,0.15776872809707423,0.8422312719029258,143.8,112.098967957,114.988885093,9974.22003364563,9974.22003364563,1,1,3,41,21,2,0,4,0,1,0,0,0,0,0
4022,3993,0.0,0.16776498235719423,0.8322350176428057,143.8,114.86693359,114.012738988,8516.079996109009,8516.079996109009,1,0,3,41,35,4,0,3,0,1,0,0,0,0,0
4023,3994,0.08678081408413037,0.3121579550738432,0.6010612308420265,143.8,113.074924356,110.577328537,19805.913241068523,29708.869861602783,3,0,3,70,58,1,1,5,0,2,0,0,0,0,0
4024,4137,0.0,0.2407700706960365,0.7592299293039635,143.8,114.571222316,108.156278693,13514.96867775917,21623.949884414673,2,1,1,71,37,6,0,3,2,0,0,0,0,0,0
4025,4138,0.0,0.0799917096890287,0.9200082903109713,143.8,114.670487011,111.512187078,17753.3400554657,17753.3400554657,1,1,1,31,33,1,0,3,0,1,0,0,0,0,0
4026,4139,0.07857675313269294,0.15557492049194835,0.7658483263753587,143.8,114.830250048,106.481491803,18907.80958084833,39706.400119781494,4,0,1,20,36,1,1,2,2,2,0,0,0,0,0
4027,4140,0.0,0.18484426448077151,0.8151557355192285,143.8,114.496336132,111.351317494,10327.18000125885,10327.18000125885,1,0,1,70,76,7,0,1,0,0,0,0,0,0,0
4028,4141,0.07492659669355912,0.28564159759650193,0.639431805709939,143.8,113.365899729,117.529901506,11566.876181647891,24290.43998146057,4,1,1,71,41,1,6,3,2,1,0,0,0,0,0
4029,4142,0.0,0.09040424897652573,0.9095957510234742,143.8,110.982237162,113.638346294,5553.499999046326,5553.499999046326,1,0,1,71,52,7,0,3,0,0,0,0,0,0,0
4030,4143,0.08458744606252296,0.08070143468214883,0.8347111192553283,143.8,113.204244716,105.321056738,21454.719960530598,32182.0799407959,3,0,1,43,22,1,1,5,0,2,0,0,0,0,0
4031,4144,0.0,0.2766763384942667,0.7233236615057334,143.8,116.152236167,108.361850661,8875.875815687508,25740.039865493774,4,0,1,50,40,1,5,2,4,1,0,0,0,0,0
4032,4145,0.04750041816974195,0.13592306999329576,0.8165765118369623,143.8,114.866032616,105.227752799,29798.47327550252,44697.709913253784,3,0,1,20,70,5,5,1,0,0,0,0,0,0,0
4033,4146,0.07929769485944133,0.11392401751967286,0.8067782876208858,143.8,115.077746839,103.05230054,11264.964239256724,31541.899869918823,2,0,1,60,36,4,0,1,4,1,0,0,0,0,0
4034,4147,0.0,0.14951787584888573,0.8504821241511142,143.8,114.490786321,110.982560783,12361.999995708466,12361.999995708466,1,0,1,50,66,5,0,1,0,0,0,0,0,0,0
4035,4148,0.0352066516269732,0.22470456772401287,0.740088780649014,143.8,115.590205324,109.318714211,16847.573390960693,25271.36008644104,3,0,1,44,59,5,6,1,0,0,0,0,0,0,0
4036,4149,0.0,0.023888750311948665,0.9761112496880513,143.8,112.991248375,115.809480197,8456.69999885559,8456.69999885559,1,0,1,71,97,5,0,5,0,0,0,0,0,0,0
4037,4150,0.0,0.19721048038760364,0.8027895196123963,143.8,114.501562143,113.854241369,16148.059991200766,24222.089986801147,3,0,1,70,58,5,4,3,0,1,0,0,0,0,0
4038,4151,0.05164014216274399,0.15696738796918908,0.7913924698680669,143.8,114.708964267,116.21539167,21159.766677856445,31739.650016784668,3,0,1,70,74,5,5,1,0,0,0,0,0,0,0
4039,4152,0.0,0.23386593512606027,0.7661340648739398,143.8,114.300961547,105.669872195,14874.927790429856,26774.870022773743,4,0,1,50,29,1,1,2,1,2,0,0,0,0,0
4040,4153,0.0,0.2466772631907906,0.7533227368092094,143.8,114.767090783,113.46684178,9709.782598329628,22332.499976158142,4,0,1,50,43,1,1,2,2,2,0,0,0,0,0
4041,4154,0.06105788836601902,0.26677279580240326,0.6721693158315777,143.8,115.187395363,115.866793955,13970.47999267578,34926.19998168945,4,0,1,50,52,1,1,1,2,3,0,0,0,0,0
4042,4155,0.0,0.16528922458651166,0.8347107754134884,143.8,114.713115074,106.730356486,32890.22673034668,49335.34009552002,3,0,1,44,61,5,6,1,0,0,0,0,0,0,0
4043,4156,0.10137601134151963,0.11573891731779276,0.7828850713406876,143.8,113.922166022,110.329345788,30646.995044231415,61293.99008846283,2,1,1,71,51,1,0,2,2,3,0,0,0,0,0
4044,4157,0.0,0.22677503579647665,0.7732249642035234,143.8,114.427520794,110.925089505,8656.91999499003,12985.379992485046,3,0,1,70,58,7,6,1,0,0,0,0,0,0,0
4045,4158,0.07545611399670638,0.15109311499833553,0.7734507710049581,143.8,115.960962531,109.498113617,19459.999975967406,48649.99993991852,4,0,1,70,52,1,1,1,2,3,0,0,0,0,0
4046,4159,0.03978536315538542,0.14759094523241903,0.8126236916121956,143.8,115.048369312,114.504935907,12648.516100914247,39210.39991283417,4,1,1,71,41,1,6,2,4,1,0,0,0,0,0
4047,4160,0.06672797684274966,0.16397886845320092,0.7692931547040495,143.8,115.385807477,109.657507271,12988.055500454373,23378.49990081787,4,1,1,50,28,1,4,3,1,2,0,0,0,0,0
4048,4211,0.0,0.08049407044184563,0.9195059295581544,143.8,116.686693914,112.026372469,15026.200001716614,15026.200001716614,1,0,3,60,84,5,0,1,0,0,0,0,0,0,0
4049,4212,0.04584653241811871,0.18392147486745694,0.7702319927144243,143.8,114.866274611,105.873060763,21319.5333404541,31979.300010681152,3,0,3,60,53,1,1,1,0,2,0,0,0,0,0
4050,4213,0.0,0.0992255072425145,0.9007744927574854,143.8,114.117105122,117.192820348,8786.407214573452,24601.940200805664,4,1,3,70,44,1,6,3,3,1,0,0,0,0,0
4051,4214,0.03140269550301588,0.28497318402484967,0.6836241204721344,143.8,113.767673112,107.688108007,13799.240045865377,20698.860068798065,3,0,3,71,75,5,5,3,0,0,0,0,0,0,0
4052,4215,0.04905292042875669,0.022277352337392416,0.9286697272338509,143.8,114.338555782,120.765957035,11541.616668701172,27699.880004882812,4,1,3,71,37,1,1,2,3,2,0,0,0,0,0
4053,4216,0.0,0.3578223019828789,0.6421776980171211,143.8,115.530147059,106.941981807,10376.099976539612,20752.199953079224,5,1,3,71,80,5,0,3,0,0,0,0,0,0,0
4054,4217,0.019121988013039617,0.07157842850975746,0.909299583477203,143.8,113.897748485,117.947435744,8611.377810902066,15500.480059623718,4,1,3,50,34,1,4,3,1,2,0,0,0,0,0
4055,4218,0.12846396221192716,0.19197339443426567,0.6795626433538072,143.8,114.53460251,114.713880053,18591.673376083374,27887.51006412506,3,1,3,70,58,5,6,1,0,0,0,0,0,0,0
4056,4219,0.07885985816095022,0.05403337849590887,0.867106763343141,143.8,114.065011044,109.927100382,30823.539972305298,30823.539972305298,1,1,3,12,28,1,0,3,0,1,0,0,0,0,0
4057,4220,0.11489949245341914,0.15467100274024242,0.7304295048063384,143.8,113.607188775,114.161688093,19158.7733446757,28738.16001701355,3,1,3,71,23,1,6,3,0,1,0,0,0,0,0
4058,4221,0.05887089847479811,0.09988695732016802,0.8412421442050338,143.8,114.042588273,108.520283236,23371.820026397705,23371.820026397705,1,0,3,20,54,1,0,1,0,1,0,0,0,0,0
4059,4222,0.04491010092390019,0.1732296859972443,0.7818602130788556,143.8,114.96436388,116.149918948,15875.207106045315,44450.57989692688,4,1,3,71,44,1,1,2,3,2,0,0,0,0,0
4060,4223,0.0,0.17366162295129756,0.8263383770487024,143.8,113.524684449,125.715884355,9134.199989318848,9134.199989318848,1,0,3,70,85,5,0,1,0,0,0,0,0,0,0
4061,4224,0.016623380138998035,0.11254362342931055,0.8708329964316914,143.8,113.975185115,107.122953923,8855.571463448661,18596.700073242188,4,0,3,71,43,1,6,5,2,1,0,0,0,0,0
4062,4225,0.06057153068035842,0.12710902447733757,0.812319444842304,143.8,113.695816854,106.36563927,25439.893146514893,38159.83971977234,3,0,3,20,29,1,1,3,0,2,0,0,0,0,0
4063,4226,0.0,0.0950249632324682,0.9049750367675318,143.8,115.84683105,109.653521309,18088.50999069214,18088.50999069214,1,0,3,70,77,5,0,5,0,0,0,0,0,0,0
4064,4227,0.02186632075695108,0.23317369693816614,0.7449599823048828,143.8,112.068659721,108.69518478,14155.276187715075,29726.07999420166,4,0,3,50,32,1,6,3,2,1,0,0,0,0,0
4065,4228,0.07191849752753755,0.1739807632851988,0.7541007391872636,143.8,116.025400906,114.465015998,9116.599991010584,20968.17997932434,4,1,3,60,47,1,1,3,2,2,0,0,0,0,0
4066,4229,0.0,0.26846068077098983,0.7315393192290102,143.8,113.285766237,111.547069257,8875.622252358331,15976.120054244995,4,0,3,71,44,1,4,2,1,2,0,0,0,0,0
4067,4230,0.049942570161763206,0.2709491337137206,0.6791082961245162,143.8,115.578279769,118.190453,12893.47616468157,27076.2999458313,4,1,3,71,37,4,1,2,2,2,0,0,0,0,0
4068,4307,0.0,0.282574961848545,0.717425038151455,143.8,114.688417941,110.724436839,12287.14665667216,18430.71998500824,3,0,3,70,56,4,4,3,0,2,0,0,0,0,0
4069,4308,0.03264761862189854,0.19287366185084354,0.7744787195272579,143.8,114.177938402,106.541071229,10326.429650342023,27881.360055923462,4,1,3,71,38,1,1,3,4,2,0,0,0,0,0
4070,4309,0.02498871708602754,0.1450421709436574,0.8299691119703151,143.8,114.885678465,106.476754614,18733.655004024506,37467.31000804901,4,1,3,50,59,1,1,2,1,2,0,0,0,0,0
4071,4310,0.0,0.31312845844886433,0.6868715415511357,143.8,114.330061177,110.699419131,13231.337424119314,31755.209817886353,4,0,3,31,42,1,4,1,3,2,0,0,0,0,0
4072,4311,0.0,0.23670327991029566,0.7632967200897044,143.8,115.66840787,114.049170859,10882.238506170419,14146.910058021545,2,0,3,43,24,6,0,3,1,0,0,0,0,0,0
4073,4312,0.010020534365557611,0.09840164794024103,0.8915778176942013,143.8,113.423146608,104.162603219,9266.685734476363,25946.720056533813,2,0,3,50,39,6,0,3,4,1,0,0,0,0,0
4074,4313,0.0,0.21877157085556292,0.7812284291444371,143.8,113.417842505,113.014536098,6425.2928338732045,17990.81993484497,4,0,3,71,41,1,6,3,3,1,0,0,0,0,0
4075,4314,0.04385333558782575,0.15698032262645312,0.7991663417857211,143.8,116.841167717,115.48731217,13681.969500321607,17786.56035041809,2,1,3,71,22,1,0,3,1,1,0,0,0,0,0
4076,4315,0.029553551064124498,0.30126355503710855,0.669182893898767,143.8,115.023627179,105.095640493,21492.510030269623,42985.020060539246,4,0,3,50,63,5,5,1,1,1,0,0,0,0,0
4077,4316,0.0,0.28105286995994455,0.7189471300400554,143.8,115.17208647,109.127092665,17336.240077972412,17336.240077972412,1,0,3,70,85,7,0,1,0,0,0,0,0,0,0
4078,4317,0.032794917533963235,0.1989680155152078,0.7682370669508289,143.8,114.323865974,103.44160231,13675.899922847748,32822.159814834595,4,0,3,71,38,1,6,2,3,1,0,0,0,0,0
4079,4318,0.07571982457536873,0.1324463862994376,0.7918337891251936,143.8,113.449374632,110.8427777,18830.472033691407,47076.180084228516,4,1,3,70,48,1,6,2,2,2,0,0,0,0,0
4080,4319,0.0,0.03201147446063725,0.9679885255393628,143.8,114.541562492,114.390602528,12995.339992523193,12995.339992523193,1,0,3,71,60,5,0,3,0,0,0,0,0,0,0
4081,4320,0.029988309764502737,0.3287686144343541,0.6412430758011431,143.8,115.603527962,112.289736446,17918.093335469563,26877.140003204346,3,0,3,50,71,5,5,1,0,0,0,0,0,0,0
4082,4321,0.0,0.2408521244589357,0.7591478755410643,143.8,115.630549892,112.518343664,20755.640007972717,20755.640007972717,1,0,3,41,58,4,0,1,0,1,0,0,0,0,0
4083,4322,0.16908100468126055,0.15534175701407676,0.6755772383046627,143.8,113.826671727,115.377935159,10900.160034179688,21800.320068359375,4,0,3,60,44,1,6,1,1,2,0,0,0,0,0
4084,4323,0.0,0.13902041481671298,0.860979585183287,143.8,117.728716129,111.942882707,16342.337144922327,44124.31029129028,4,0,3,43,34,1,6,3,4,1,0,0,0,0,0
4085,4324,0.08056889058161786,0.19918241287043248,0.7202486965479497,143.8,114.626393465,111.255265469,11525.185736928668,32270.52006340027,4,0,3,50,43,1,1,3,3,3,0,0,0,0,0
4086,4363,0.0,0.19758393231011215,0.8024160676898878,143.8,115.055744168,109.07141927,14686.866662767197,26436.359992980957,4,0,1,70,48,1,1,1,1,2,0,0,0,0,0
4087,4364,0.034593175380766304,0.07512868925921183,0.8902781353600219,143.8,114.311982009,136.535473334,33821.700006484985,33821.700006484985,1,0,1,50,79,5,0,1,0,0,0,0,0,0,0
4088,4398,0.045426085718011544,0.1833670013743237,0.7712069129076647,143.8,114.28247696,108.140978712,25958.35999425252,38937.539991378784,2,0,3,70,66,6,0,1,1,1,0,0,0,0,0
4089,4399,0.0,0.18234471660050294,0.8176552833994971,143.8,114.178028782,113.682737237,11298.5999584198,11298.5999584198,1,0,3,70,87,6,0,5,0,0,0,0,0,0,0
4090,4400,0.06458576305114384,0.31981255193265046,0.6156016850162057,143.8,113.791568652,109.759826081,10735.080001831055,16102.620002746582,3,0,3,70,65,5,5,3,0,0,0,0,0,0,0
4091,4401,0.0,0.23994427040296443,0.7600557295970356,143.8,114.987369757,113.896882966,12474.230039367452,12474.230039367452,1,0,3,71,81,6,0,3,0,0,0,0,0,0,0
4092,4402,0.07055620530674128,0.2323000781023047,0.697143716590954,143.8,112.973630036,117.711231043,24696.906699498493,37045.36004924774,3,1,3,50,52,1,5,1,0,1,0,0,0,0,0
4093,4403,0.03912422698927917,0.12883966466182872,0.8320361083488921,143.8,113.564528388,107.144451026,22430.773396809895,33646.160095214844,3,0,3,31,34,1,1,2,0,2,0,0,0,0,0
4094,4404,0.04165046465502857,0.1214599509814353,0.8368895843635361,143.8,114.589246985,111.336754951,13823.074969053268,22116.91995048523,2,1,3,71,40,1,0,2,2,1,0,0,0,0,0
4095,4405,0.049955712237665054,0.09839930397344647,0.8516449837888885,143.8,114.67990449,110.821267212,13878.960028330484,20818.440042495728,3,0,3,50,76,5,5,1,0,0,0,0,0,0,0
4096,4505,0.08407024116616663,0.17916402973902829,0.7367657290948051,143.8,114.708478784,123.302714342,10308.84002049764,15463.26003074646,3,1,0,60,40,1,1,2,0,2,0,0,0,0,0
4097,4506,0.05854906386886825,0.15854397829915398,0.7829069578319778,143.8,114.364895503,118.797961664,17974.342932928175,37746.12015914917,4,1,0,50,33,1,1,2,2,2,0,0,0,0,0
4098,4507,0.0,0.09205431893021394,0.907945681069786,143.8,113.311156421,126.328589043,5605.800007411412,11772.180015563965,4,0,0,50,41,1,1,2,2,2,0,0,0,0,0
4099,4508,0.09529548717182522,0.20984723483563766,0.6948572779925372,143.8,114.206216751,103.055396771,17200.504278100056,39561.15983963013,4,0,0,50,46,1,5,2,2,1,0,0,0,0,0
4100,4509,0.0,0.1926047640414615,0.8073952359585385,143.8,116.797232912,108.585372664,11940.929984092712,23881.859968185425,5,0,0,70,63,5,1,1,0,1,0,0,0,0,0
4101,4510,0.07044597187214215,0.15367895472249163,0.7758750734053662,143.8,113.964166333,113.294668012,24359.09327952067,36538.639919281006,3,0,0,20,53,1,6,3,0,1,0,0,0,0,0
4102,4511,0.0,0.1065880849176048,0.8934119150823953,143.8,116.175519693,107.244251464,9908.966665267944,17836.1399974823,4,0,0,50,39,1,1,2,1,2,0,0,0,0,0
4103,4512,0.08806074743698693,0.1078159652842278,0.8041232872787852,143.8,110.968582113,112.417808225,13345.33338356018,20018.00007534027,3,0,0,31,62,5,6,1,0,0,0,0,0,0,0
4104,4513,0.0,0.1870524597881033,0.8129475402118966,143.8,113.576468291,108.616738046,12468.16001586914,31170.40003967285,4,0,0,41,50,1,1,1,2,3,0,0,0,0,0
4105,4514,0.0,0.25215464475499866,0.7478453552450013,143.8,114.784733909,114.205074599,8339.128589630127,23349.560050964355,4,0,0,50,51,1,6,1,3,2,0,0,0,0,0
4106,4515,0.0,0.05953526519617832,0.9404647348038216,143.8,113.654809548,129.276961145,9019.639989217123,13529.459983825684,2,0,0,31,41,1,0,1,1,1,0,0,0,0,0
4107,4516,0.0,0.3330701723869126,0.6669298276130874,143.8,114.566441632,109.174463335,21279.60006046295,21279.60006046295,1,0,0,71,75,5,0,5,0,0,0,0,0,0,0
4108,4517,0.05581554413891719,0.11882892099720782,0.825355534863875,143.8,113.183645599,117.656618685,13608.6000533331,28578.06011199951,4,1,0,50,27,1,6,2,2,1,0,0,0,0,0
4109,4518,0.029606938256052623,0.08581650790755237,0.884576553836395,143.8,114.369637785,117.097206471,16330.191282604053,37559.43994998932,4,1,0,50,42,1,6,2,2,1,0,0,0,0,0
4110,4519,0.11938768064169566,0.29105690961224884,0.5895554097460555,143.8,114.213488391,115.987418247,17748.899958610535,35497.79991722107,4,0,0,71,50,1,6,1,1,2,0,0,0,0,0
4111,4520,0.016231687537995594,0.082052333601491,0.9017159788605134,143.8,115.204160955,109.460415758,46772.709887981415,93545.41977596283,4,1,0,44,50,1,1,1,1,2,0,0,0,0,0
4112,4521,0.03862605528297408,0.1495642112384143,0.8118097334786116,143.8,114.144915303,117.74195397,18903.475166956585,45368.3404006958,4,1,0,33,33,1,1,3,3,2,0,0,0,0,0
4113,4613,0.041298590368454055,0.06930764483286306,0.8893937647986829,143.8,114.885724406,122.32693993,26070.140035629272,26070.140035629272,1,1,3,50,51,1,0,2,0,1,0,0,0,0,0
4114,4614,0.06663221429057647,0.044503333346776565,0.888864452362647,143.8,117.553959062,111.176634179,17051.81254386902,27282.90007019043,2,1,3,42,40,1,0,1,2,1,0,0,0,0,0
4115,4615,0.08192959795260135,0.1497945064198976,0.7682758956275011,143.8,114.557086253,111.900084135,19574.180954524447,41105.78000450134,4,1,3,42,43,1,1,2,2,2,0,0,0,0,0
4116,4616,0.0,0.12259587659254313,0.8774041234074569,143.8,114.448224494,110.522426915,11825.519969940186,11825.519969940186,1,0,3,50,68,5,0,1,0,0,0,0,0,0,0
4117,4617,0.07736619869401318,0.14470437026235147,0.7779294310436353,143.8,115.440464292,109.391136624,19440.18669319153,29160.280039787292,3,0,3,50,62,5,5,1,0,0,0,0,0,0,0
4118,4618,0.031994675944216455,0.1176747447777663,0.8503305792780173,143.8,114.65452334,117.147857718,22076.590424492246,46360.839891433716,4,0,3,12,41,1,4,1,2,2,0,0,0,0,0
4119,4619,0.021335665214130994,0.1450286910750867,0.8336356437107824,143.8,115.813635365,110.927741869,20310.27994600932,30465.419919013977,3,1,3,70,53,1,5,1,0,1,0,0,0,0,0
4120,4620,0.0,0.09477619878579695,0.9052238012142031,143.8,115.605623078,109.874926587,18730.230009555817,37460.46001911163,4,0,3,20,50,1,1,1,1,2,0,0,0,0,0
4121,4621,0.02567278183996903,0.16066044941371088,0.81366676874632,143.8,114.378883252,110.421768651,13499.899961471558,13499.899961471558,1,0,3,20,30,1,0,3,0,1,0,0,0,0,0
4122,4622,0.045105060111131245,0.16512962467640277,0.789765315212466,143.8,115.289285751,112.667467364,23057.279991149902,23057.279991149902,1,0,3,20,77,5,0,3,0,0,0,0,0,0,0
4123,4623,0.05149059788708166,0.11932904102321323,0.829180361089705,143.8,114.831111747,107.77626891,15299.879973729452,22949.819960594177,3,0,3,70,57,5,5,5,0,0,0,0,0,0,0
4124,4624,0.0,0.07961220360398372,0.9203877963960163,143.8,115.003346605,112.735206292,11515.319997787476,11515.319997787476,1,0,3,60,43,4,0,3,0,1,0,0,0,0,0
4125,4625,0.052206695738905934,0.15525632294388073,0.7925369813172134,143.8,115.218213016,110.94758035,13557.222263548108,24403.000074386597,4,0,3,70,56,1,1,3,1,2,0,0,0,0,0
4126,4626,0.09382516724116972,0.13566233765103872,0.7705124951077915,143.8,114.809493061,106.847984834,11335.69334157308,17003.54001235962,3,1,3,43,22,2,4,3,0,2,0,0,0,0,0
4127,4639,0.06306924067916524,0.04605427352354735,0.8908764857972874,143.8,113.656566694,111.39254124,21464.23997624715,32196.359964370728,3,1,3,31,31,1,4,2,0,2,0,0,0,0,0
4128,4640,0.07039187871409724,0.12632991021398976,0.803278211071913,143.8,113.9398177,108.981879793,28071.420114040375,28071.420114040375,1,0,3,20,26,1,0,3,0,1,0,0,0,0,0
4129,4664,0.0,0.3365574202324427,0.6634425797675573,143.8,116.199168917,127.825521758,12456.240023295084,18684.360034942627,3,0,3,70,69,5,5,1,0,0,0,0,0,0,0
4130,4665,0.0,0.19651743128422602,0.803482568715774,143.8,117.375379003,108.366653223,9126.883347034454,21904.52003288269,4,0,3,50,34,1,6,2,3,1,0,0,0,0,0
4131,4666,0.0,0.2497144932782122,0.7502855067217877,143.8,114.482423057,113.103303499,12048.640011787415,18072.960017681122,3,0,3,71,80,5,5,3,0,0,0,0,0,0,0
4132,4667,0.0,0.186154221664892,0.813845778335108,143.8,114.503228151,109.014979048,10412.800027211508,15619.20004081726,3,0,3,71,69,5,6,3,0,0,0,0,0,0,0
4133,4668,0.024301570610546833,0.12315741468905138,0.8525410147004018,143.8,114.645922062,103.438081177,16812.55237034389,35306.35997772217,4,0,3,50,31,1,1,3,2,2,0,0,0,0,0
4134,4669,0.0,0.239485453954622,0.7605145460453779,143.8,115.093781171,107.980116943,14594.539989471436,14594.539989471436,1,0,3,71,77,5,0,1,0,0,0,0,0,0,0
4135,4670,0.0,0.20100056422707022,0.7989994357729298,143.8,112.623692199,116.75097907,12182.453315734863,18273.679973602295,3,0,3,50,85,5,5,1,0,0,0,0,0,0,0
4136,4671,0.04448623079142666,0.16995551173186063,0.7855582574767127,143.8,114.400529113,105.862960888,17708.849991957348,42501.23998069763,4,0,3,30,43,1,1,2,3,2,0,0,0,0,0
4137,4672,0.0,0.12147552906495669,0.8785244709350433,143.8,113.902149437,108.589696394,8795.941662788391,21110.25999069214,4,0,3,50,36,1,1,3,3,2,0,0,0,0,0
4138,4673,0.055460879016724404,0.020205465269252678,0.9243336557140229,143.8,115.170471312,110.29171708,23299.30674489339,34948.96011734009,3,1,3,50,27,1,4,3,0,2,0,0,0,0,0
