,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,agepr,depenses_par_uc,depenses_tot,dip14pr,elect_only,nactifs,nenfants,situacj,situapr,sourcp,typmen,vag,veh_diesel,veh_essence,prix_carbu_consommateur,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_23,vag_24,vag_25,vag_26,vag_27,vag_28
2699,4108,0.12226184411614875,0.033896312551432266,0.09197068850660292,0.751871154825816,175.563269596,128.757727127,125.364192586,126.996935425,25.0,25519.0,25519.0,50,0,1.0,0.0,0,1,6,1,25,1.0,0.0,1.33333333333,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2700,4110,0.0,0.09164420485175202,0.1572118096909672,0.7511439854572808,178.16,181.242285475,125.276044657,124.031358591,53.0,10635.333333333334,15953.0,50,0,2.0,0.0,1,1,4,3,25,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2701,4114,0.0,0.19011680143755616,0.14896675651392632,0.6609164420485175,178.16,268.408113246,124.652979493,126.292567972,82.0,11130.0,11130.0,71,0,0.0,0.0,0,5,4,1,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2702,4125,0.21541044070361262,0.058397957253641004,0.2558634386230376,0.47032816341970873,128.51119792,208.886748149,126.31110608,127.731937365,44.0,23497.778400256328,42296.0,70,0,2.0,1.0,1,1,4,4,25,3.0,0.0,0.975991528791,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2703,413,0.09152109825317904,0.03410040920491046,0.17424209090509085,0.7001364016368197,206.70715002,181.406730771,123.988484848,117.524424334,31.0,17482.30833355494,22727.0,20,0,1.0,1.0,0,1,2,2,25,0.0,1.0,1.56985874092,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2704,414,0.02610441767068273,0.06415662650602409,0.16686746987951806,0.7428714859437751,219.454086995,110.910257419,124.175288809,122.967479051,44.0,9265.115868097533,39840.0,71,0,2.0,8.0,6,1,0,4,25,1.0,0.0,1.66666666667,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2705,4146,0.0,0.19418423106947696,0.19418423106947696,0.6116315378610461,178.16,258.870515551,124.734110553,128.274602744,58.0,10248.0,10248.0,50,0,1.0,0.0,0,1,4,1,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2706,4152,0.0,0.07051661908096751,0.2042773258632764,0.7252060550557561,178.16,153.833331806,125.607774262,131.285529639,42.0,10312.778050973098,18563.0,71,0,2.0,2.0,0,1,2,2,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2707,4153,0.2226350335261752,0.029014737363551122,0.12952249526741327,0.6188277338428604,128.378121547,109.136183186,124.545157765,124.477400366,50.0,22609.2,56523.0,31,1,2.0,2.0,4,4,0,4,25,1.0,1.0,0.974980866575,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2708,4162,0.07417843563280825,0.07424633351439434,0.35914584464964694,0.49242938620315047,178.16,244.272034536,126.094276397,122.089734574,78.0,19637.333333333332,29456.0,71,0,0.0,0.0,5,5,4,3,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2709,4163,0.05836982680396102,0.03590168461750898,0.09529727383911311,0.8104312147394169,129.600123667,109.136183186,126.075083834,130.298047658,51.0,33796.0,50694.0,31,1,2.0,0.0,1,1,0,3,25,0.0,2.0,0.984261487532,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2710,4171,0.0,0.08410544173300274,0.28520161816520945,0.6306929401017878,178.16,166.892910132,127.901857698,128.116503207,65.0,10217.333333333334,15326.0,71,0,1.0,0.0,1,5,2,3,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2711,4182,0.0,0.02518432002335937,0.06077085918680196,0.9140448207898386,178.16,109.136183186,123.415237237,123.239156651,31.0,18265.333333333332,27398.0,20,1,2.0,0.0,1,1,1,3,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2712,4186,0.08565377676680525,0.05529845478076712,0.3022197819436819,0.5568279865087458,178.16,158.637368398,127.725925253,119.957136921,63.0,16998.666666666668,25498.0,70,0,0.0,0.0,5,5,2,3,25,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2713,42,0.08345747193256549,0.027322602913926533,0.09152345311194274,0.7976964720415652,178.16,127.49061961,125.741893609,130.187876566,42.0,18981.378686136093,55046.0,30,0,2.0,4.0,1,4,6,4,25,1.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2714,4216,0.052882180123594365,0.11498328436835174,0.36419815621517576,0.4679363792928781,178.16,171.91764468,127.004399166,127.90127192,70.0,13161.333333333334,19742.0,41,0,0.0,0.0,5,5,3,3,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2715,4218,0.0,0.02403358911249457,0.11177066743883017,0.8641957434486752,178.16,120.735837977,125.18951209,117.87444854,51.0,20721.0,20721.0,50,0,1.0,0.0,0,1,4,1,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2716,4223,0.07089103168273762,0.031610237076778076,0.049909374320307405,0.8475893569201769,183.712181861,159.730666746,129.957370715,118.252345947,41.0,32840.47768186286,68965.0,12,0,2.0,2.0,1,1,2,4,25,0.0,1.0,1.39522108684,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2717,424,0.0,0.017615783742233042,0.14720389468964193,0.835180321568125,178.16,117.969690474,123.579760661,126.348834944,64.0,15611.0,15611.0,50,0,0.0,0.0,0,5,1,1,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2718,4245,0.0,0.028172285638439078,0.12453543934165118,0.8472922750199098,178.16,114.858714409,124.238156142,129.284924023,84.0,30136.0,30136.0,70,0,0.0,0.0,0,5,0,1,25,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2719,4255,0.0,0.06067804799484619,0.28454662586567886,0.654775326139475,178.16,110.425746294,123.699615112,128.359195671,65.0,24836.0,24836.0,33,0,0.0,0.0,0,5,0,1,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2720,4260,0.07248660573589663,0.005672864796722345,0.013835486920895052,0.908005042546486,194.129083347,109.136183186,124.06,125.303472979,28.0,15109.524495693593,31730.0,71,1,1.0,2.0,6,1,0,4,25,1.0,1.0,1.47433331807,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2721,4277,0.057385278658188474,0.025690493533082663,0.09158021142980885,0.82534401637892,171.633508028,117.727154501,125.515085985,114.816912105,60.0,25398.5,50797.0,60,0,2.0,1.0,1,5,0,4,25,2.0,0.0,1.30348835435,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2722,4278,0.0,0.08023952095808383,0.39526946107784433,0.5244910179640718,178.16,160.580200985,127.811414937,123.687130951,73.0,11133.333333333334,16700.0,71,0,0.0,0.0,5,5,2,3,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2723,4297,0.046892471954694655,0.05446740973199149,0.06608231432384662,0.8325578039894672,178.16,109.136183186,124.622194323,125.38313028,57.0,18482.0,27723.0,50,1,2.0,0.0,1,1,0,3,25,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2724,4309,0.0,0.03993772422662966,0.11439788803899005,0.8456643877343802,178.16,130.349789152,127.380094675,117.070617146,59.0,14773.0,14773.0,60,0,0.0,0.0,0,5,2,1,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2725,4311,0.0,0.06307452159333989,0.21159738683008614,0.725328091576574,178.16,111.659656854,125.684289617,123.764784792,65.0,17297.0,17297.0,50,0,0.0,0.0,0,5,1,1,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2726,4319,0.05383464102680394,0.01814141230894825,0.31688511950655357,0.6111388271576942,178.16,109.136183186,124.827220552,119.30890167,39.0,14699.333333333334,22049.0,43,1,2.0,0.0,4,1,1,3,25,1.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2727,4320,0.0,0.013073209975864843,0.0375603378921963,0.9493664521319388,178.16,109.136183186,125.796586345,130.97750384,58.0,19888.0,19888.0,10,1,1.0,0.0,0,4,10,1,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2728,4322,0.0,0.11901523394994559,0.23197769314472252,0.6490070729053319,178.16,188.299247535,121.321090589,129.299726501,75.0,9802.666666666666,14704.0,71,0,0.0,0.0,5,5,4,3,25,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2729,4330,0.0,0.0596078431372549,0.1281917211328976,0.8122004357298475,178.16,109.136183186,126.053331067,124.105273605,42.0,11475.0,11475.0,71,1,1.0,0.0,0,1,1,1,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2730,4342,0.03905223236078255,0.042018700011265064,0.4821073185385453,0.4368217490894071,183.64358549,133.778237032,126.878302827,128.98792229,36.0,13315.5,26631.0,50,0,3.0,1.0,0,1,4,4,25,3.0,0.0,1.39470012463,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2731,4343,0.0,0.08574572946073974,0.19728216661084264,0.7169721039284176,178.16,114.822541729,125.476939122,122.012354511,38.0,11610.555863130248,20899.0,20,0,2.0,1.0,4,1,1,4,25,4.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2732,4355,0.0,0.07890880396798557,0.013358133243151844,0.9077330627888626,178.16,118.033974905,124.06,116.199133809,26.0,11828.0,17742.0,50,0,2.0,0.0,1,1,0,3,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2733,437,0.0,0.012742370505659736,0.27317518635716864,0.7140824431371716,178.16,109.136183186,126.299152608,121.850649239,44.0,22422.38197064999,47087.0,20,1,2.0,2.0,1,1,9,4,25,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2734,4374,0.14761218836565096,0.04886426592797784,0.24354570637119113,0.5599778393351801,184.045439023,173.508388185,124.127404004,140.346889865,55.0,30083.333333333332,45125.0,31,0,2.0,0.0,1,1,3,3,25,1.0,2.0,1.39775204268,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2735,4391,0.14502444636180614,0.053027034800115044,0.1629637618636756,0.6389847569744033,176.618224826,211.198393832,124.332620781,125.152936874,47.0,15453.333742706875,27816.0,50,0,2.0,1.0,1,1,4,4,25,3.0,0.0,1.34134529949,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2736,4396,0.0,0.028455878770160307,0.15109876723675875,0.8204453539930809,178.16,164.319582073,127.089301838,127.742911272,37.0,22803.333937415387,41046.0,20,0,2.0,1.0,1,1,2,4,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2737,4399,0.0,0.04751346214760849,0.23318551367331855,0.7193010241790729,178.16,109.136183186,123.193880462,115.040342752,37.0,11838.74982358888,18942.0,50,1,0.0,2.0,0,7,0,2,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2738,4422,0.08933527157393947,0.05106382978723404,0.10564292321924144,0.7539579754195851,213.327757245,112.782519657,125.406672504,143.506418005,40.0,25223.333333333332,37835.0,10,0,1.0,0.0,6,4,0,3,25,0.0,2.0,1.62013962439,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2739,443,0.0,0.037520723655507404,0.10753032198016346,0.8549489543643292,178.16,165.914028412,124.830201515,119.359905083,35.0,32743.811010806265,68762.0,12,0,2.0,2.0,1,1,2,4,25,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2740,4455,0.0,0.05025125628140704,0.08409233668341709,0.8656564070351759,178.16,178.403864491,123.233267974,122.667887528,22.0,12736.0,12736.0,10,0,0.0,0.0,0,3,4,1,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2741,4459,0.0,0.031878412114893964,0.1056761131381855,0.8624454747469206,178.16,192.70946933,123.734304258,113.236080733,39.0,10414.57142857143,36451.0,41,0,1.0,5.0,6,1,99,5,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2742,4464,0.0,0.08008925369566083,0.14033549826672512,0.779575248037614,178.16,109.136183186,124.895249858,124.055933555,36.0,11950.952923681754,25097.0,20,1,2.0,2.0,1,1,0,4,25,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2743,4466,0.0,0.11071744906997343,0.0845881310894597,0.8046944198405669,178.16,173.762730546,125.054502618,128.035089433,57.0,12042.666666666666,18064.0,71,0,1.0,0.0,5,1,2,3,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2744,4470,0.08860579751303324,0.05111872933444226,0.11467229243158814,0.7456031807209363,178.16,174.788548758,123.117834778,123.025078627,36.0,27387.222947735863,49297.0,50,0,2.0,1.0,1,1,2,4,25,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2745,4503,0.12663071838580622,0.024103570807345376,0.10995701115721988,0.7393086996496285,178.403152062,158.261242554,123.723306215,122.038379941,43.0,19163.33420359903,40243.0,10,0,2.0,2.0,1,1,2,4,25,1.0,1.0,1.35490111322,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2746,4506,0.0,0.10077951002227171,0.004268745360059391,0.8949517446176689,178.16,148.491330504,124.06,128.94555786,42.0,7184.0,10776.0,71,0,1.0,1.0,0,6,2,2,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2747,4520,0.06692406692406692,0.03368266225409083,0.2979591836734694,0.6014340871483729,198.900984537,168.024419936,125.06597433,140.644693079,50.0,18130.0,27195.0,10,0,1.0,1.0,0,4,2,2,25,0.0,2.0,1.51057401315,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2748,4521,0.06290319379106374,0.16884019134957026,0.11725123563389507,0.651005379225471,178.16,123.489647276,123.699724056,126.513713449,57.0,33586.0,50379.0,42,0,1.0,0.0,5,1,2,3,25,0.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2749,4532,0.13131313131313133,0.057828282828282826,0.1307449494949495,0.6801136363636363,170.892217393,119.390509332,123.426354418,119.084072218,69.0,7920.0,15840.0,71,0,2.0,1.0,1,5,0,4,25,1.0,0.0,1.29785854627,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2750,4533,0.0,0.02434900236726412,0.3491473018020194,0.6265036958307164,178.16,163.622340657,125.871102809,129.201826033,78.0,20699.0,20699.0,70,0,0.0,0.0,0,5,8,1,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2751,4544,0.05365803322670519,0.11350737797956867,0.097822722113301,0.7350118666804252,164.590565247,116.49743926,124.947468354,133.3664748,54.0,9691.0,9691.0,70,0,1.0,0.0,0,1,0,1,25,1.0,0.0,1.25,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2752,4553,0.0993598929970383,0.021496130696474634,0.24159262443871216,0.6375513518677749,178.16,109.136183186,125.695166584,118.980472034,28.0,23260.00061617959,41868.0,43,1,2.0,1.0,1,1,1,4,25,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2753,4555,0.0,0.03383395048965245,0.11554294092216312,0.8506231085881845,178.16,109.136183186,124.028482186,124.324128254,54.0,21280.4,53201.0,70,1,3.0,2.0,1,1,1,4,25,1.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2754,456,0.1450363196125908,0.048062953995157386,0.20801452784503632,0.5988861985472155,179.680963309,238.947656463,124.581307182,129.018891405,47.0,22944.445052264666,41300.0,31,0,2.0,1.0,1,1,4,4,25,1.0,1.0,1.36460558235,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2755,4563,0.14073182100683654,0.05107986326911125,0.27585068365444376,0.5323376320696085,178.16,242.579624991,125.345274942,123.555879456,60.0,25744.0,51488.0,50,0,1.0,1.0,6,1,4,4,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2756,457,0.0678388234945296,0.029353337088979158,0.17235449343256146,0.7304533459839297,170.39964402,109.136183186,125.527534836,126.666691427,39.0,18737.222718589113,33727.0,50,1,1.0,1.0,5,1,1,4,25,1.0,1.0,1.29411764706,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2757,4579,0.0,0.10135896088294917,0.07170207973571589,0.8269389593813349,178.16,109.11,126.205356021,121.614596423,53.0,13319.0,26638.0,33,1,2.0,2.0,0,1,2,2,25,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2758,459,0.15234375,0.06041061046511628,0.03293059593023256,0.7543150436046512,178.16,112.882621804,125.253117241,122.974091648,34.0,10483.809999911444,22016.0,31,0,2.0,2.0,1,1,0,4,25,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2759,4597,0.10973550928531232,0.03024760832864378,0.11318232976927406,0.7468345526167698,197.508678296,118.149571088,124.272697328,126.811118018,31.0,6769.524116948633,14216.0,31,0,2.0,2.0,1,1,99,4,25,0.0,1.0,1.5,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2760,4604,0.11118238186871926,0.031359133347587484,0.18804789394911267,0.6694105908345805,168.092492167,120.076766682,129.378398711,120.228162896,57.0,14031.0,28062.0,60,0,0.0,1.0,7,7,99,4,25,2.0,0.0,1.27659574468,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2761,462,0.0,0.1437968688330483,0.09952637810814366,0.7566767530588081,178.16,231.731016804,126.413734303,123.13570286,67.0,10134.666666666666,15202.0,70,0,0.0,0.0,5,5,4,3,25,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2762,4620,0.16151634926338485,0.05228171038447718,0.08803449514911965,0.6981674452030183,172.087512693,204.349490822,126.236193878,118.234752959,24.0,14842.666666666666,22264.0,10,0,2.0,0.0,1,1,4,3,25,1.0,1.0,1.30693633954,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2763,4628,0.0,0.08381138370153383,0.05610480491476463,0.8600838113837015,178.16,268.915313493,130.074068165,122.63023983,76.0,24579.0,24579.0,41,0,0.0,0.0,0,6,4,1,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2764,4646,0.014112793790370733,0.023679639580958586,0.1380204092710199,0.8241871573576508,131.672452197,173.276967452,125.176268803,129.3219239,43.0,35091.43016503789,73692.0,10,0,2.0,2.0,1,1,2,4,25,1.0,0.0,1.0,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2765,4653,0.0,0.03481765207762267,0.1373826855700982,0.8277996623522791,178.16,164.296315518,125.257801268,128.1657479,52.0,36724.666666666664,55087.0,10,0,1.0,0.0,6,1,2,3,25,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2766,4681,0.11059123777116121,0.062398979157805186,0.20450871969374734,0.6225010633772863,178.16,162.705291291,126.342092346,124.824973693,59.0,23510.0,23510.0,42,0,0.0,0.0,0,7,2,1,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2767,4686,0.05412719891745602,0.22561673779535754,0.08113875299260956,0.6391173102945769,175.563269596,236.965814199,123.532854394,129.751062704,35.0,12809.333333333334,19214.0,60,0,2.0,0.0,1,1,4,3,25,1.0,1.0,1.33333333333,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2768,4694,0.0,0.037219524299032296,0.3584417425826805,0.6043387331182872,178.16,109.11,126.424626187,126.046303009,58.0,9403.666666666666,28211.0,41,1,1.0,3.0,6,1,2,4,25,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2769,4704,0.0,0.04209285882630214,0.2881451802969597,0.6697619608767381,178.16,180.830882236,126.697028191,119.021973397,50.0,21215.0,63645.0,10,0,2.0,3.0,1,1,2,4,25,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2770,4709,0.17553293643172652,0.038281800140836056,0.2050124831956981,0.5811727802317393,180.123131862,109.136183186,123.608279469,121.290176791,37.0,13017.499482731046,31242.0,60,1,2.0,3.0,1,1,0,4,25,2.0,0.0,1.36796367696,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2771,4719,0.11788710043074133,0.12100430741328497,0.15353661301292224,0.6075719791430515,176.563798235,205.632334045,123.99124031,124.697460821,54.0,17644.0,17644.0,70,0,0.0,0.0,0,7,4,1,25,1.0,0.0,1.34093195113,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2772,4724,0.07219715376605346,0.046588761618265265,0.23174823556635427,0.649465849049327,189.608331164,141.040128959,124.694205359,126.102332542,75.0,17286.0,25929.0,70,0,0.0,0.0,5,5,1,3,25,0.0,1.0,1.44,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2773,4758,0.0,0.11365436102417135,0.11222142614729062,0.774124212828538,178.16,248.535010761,130.134563172,168.868848945,55.0,17679.333333333332,26519.0,70,0,2.0,0.0,1,1,4,3,25,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2774,4767,0.054559142642044194,0.044196448341526064,0.26987290199725433,0.6313715070191754,178.16,113.030715457,123.961939613,118.969727152,44.0,8363.333185631554,22581.0,50,0,2.0,4.0,1,1,6,4,25,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2775,4779,0.08812688106590917,0.05224713401643502,0.261607656149606,0.5980183287680498,164.952666499,258.581018796,127.495259824,120.544687288,64.0,19714.0,29571.0,30,0,0.0,0.0,5,5,4,3,25,2.0,0.0,1.25275001526,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2776,4788,0.06126848225400006,0.037647630324559006,0.20250781795549078,0.6985760694659502,192.497771988,170.9830941,124.782712144,126.009247686,37.0,18298.33381807364,32937.0,31,0,1.0,1.0,0,1,2,5,25,0.0,1.0,1.46194415594,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2777,4794,0.06849274060769346,0.05163897620116749,0.21269271067205509,0.667175572519084,178.16,117.625399434,123.792268825,122.83479921,39.0,11930.357346029918,33405.0,71,0,3.0,3.0,1,1,6,4,25,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2778,4808,0.059677838044621755,0.05109778257483639,0.2635088054868635,0.6257155738936784,178.16,171.025090092,125.009903044,121.409854797,23.0,24397.666666666668,73193.0,31,0,3.0,4.0,0,1,2,2,25,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2779,4829,0.0,0.08348354046105683,0.18755336305853335,0.7289630964804098,178.16,162.012449208,124.525877592,125.933406429,51.0,10541.0,21082.0,50,0,2.0,2.0,0,1,2,2,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2780,4831,0.0,0.0893316779214487,0.2273566907912667,0.6833116312872847,178.16,262.15670591,125.739332712,118.906613339,43.0,15725.238809369352,33023.0,43,0,2.0,2.0,4,1,4,4,25,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2781,4843,0.0,0.08832478483873772,0.2867078153525167,0.6249673998087455,178.16,174.101977514,126.363938751,131.814872722,74.0,11503.0,11503.0,70,0,0.0,0.0,0,5,2,1,25,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2782,488,0.0,0.02743740010655301,0.17461374533830581,0.7979488545551412,178.16,113.353079983,125.078064455,128.630708563,70.0,20021.333333333332,30032.0,12,0,0.0,0.0,5,5,2,3,25,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2783,4881,0.0,0.07136369534189697,0.03671986505773972,0.8919164396003633,178.16,171.804350323,126.0125,124.110410969,55.0,15414.0,30828.0,71,0,3.0,1.0,1,1,2,4,25,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2784,4882,0.06823476195861133,0.04297184213502205,0.1890534886350786,0.699739907271288,178.16,157.66278366,123.464177533,112.215206051,35.0,18422.91593460576,44215.0,31,0,1.0,3.0,6,1,2,4,25,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2785,4886,0.0,0.1394384390509212,0.17676252634441497,0.6837990346046638,178.16,275.385007314,124.286065385,126.207485584,86.0,14709.0,14709.0,71,0,0.0,0.0,0,5,4,1,25,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2786,490,0.05885794143456076,0.06344047580356853,0.21866163996229973,0.659039942799571,178.16,164.311165189,125.989429251,122.660060164,69.0,20512.666666666668,30769.0,70,0,0.0,0.0,5,5,2,3,25,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2787,4908,0.11626246001925286,0.08433996832593237,0.1773437257398379,0.6220538459149768,178.16,110.602320317,125.293293644,123.768247304,33.0,15334.76260116044,32203.0,43,0,2.0,2.0,1,1,8,4,25,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2788,4913,0.056893910760110605,0.04973243947562116,0.06532853249517595,0.8280451172690922,178.16,109.136183186,124.744056029,131.098082643,54.0,50269.0,50269.0,31,1,0.0,0.0,0,7,0,1,25,0.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2789,4916,0.0,0.04956817587019105,0.2403559277676001,0.7100758963622088,178.16,165.277794902,125.965542247,121.070375203,61.0,12736.666666666666,19105.0,70,0,0.0,0.0,5,5,2,3,25,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2790,4940,0.0,0.07408490520056539,0.195009016912804,0.7309060778866306,178.16,169.175787459,126.106265934,142.997051214,61.0,13678.0,20517.0,70,0,1.0,1.0,0,5,8,2,25,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2791,4943,0.0,0.10082390727552018,0.06730903505097054,0.8318670576735093,178.16,110.823295365,124.732909751,125.138565553,53.0,19096.0,28644.0,60,0,1.0,0.0,5,1,2,3,25,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2792,4952,0.10475758948799276,0.01982782057091074,0.13846850928862708,0.7369460806524695,198.67936909,221.161194713,126.399704188,129.394053762,38.0,23989.130932126478,55175.0,31,0,2.0,2.0,1,1,6,4,25,1.0,1.0,1.50889093182,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
