"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"3",2,2,54,2,4,0,0,771.180945377639,0,0,48257.92,41,1,1000,201700002,3,5,1,3,2,2682.0381495,0,0,0,51770,1,100,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,771.180945377639,0.0159804016703919,0.0148962902332942,25885,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,1,2,2,1,1,2,2,2,2,2,1,0,1
"55",54,2,66,3,5,0,0,476.037620603481,0,448.237319689749,21280.96,71,1,10066,201700054,1,5,0,2,1.5,2846.5004967,0,0,0,37980,1,80,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,924.27494029323,0.0434320134191893,0.0243358330777575,25320,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"134",133,NA,46,4,4,0,0,607.212431614218,0,1025.3428687903,26263.98,71,2,10163,201700133,2,3,1,3,1.8,2019.4480611,0,0,0,47420,3,62,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1632.55530040452,0.0621594785102836,0.0344275685450131,26344.4444444444,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"179",178,NA,27,5,1,0,0,837.826212262126,0,0,20769.86,30,8,10226,201700178,1,2,0,1,1,7518.5338888,0,0,0,24704,3,30,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,837.826212262126,0.0403385584814788,0.0339145973227868,24704,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"220",220,NA,61,4,5,0,0,1002.85258740467,0,1722.91219755747,12487.611711337,60,2,10282,201700220,0,4,0,1,1,4752.3793262,0,0,0,25224,3,90,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,2725.76478496214,0.218277509580757,0.108062352718131,25224,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"240",240,2,31,3,99,0,962.033998413996,646.964851426947,0,330.362710888073,23744.22,71,1,10303,201700240,2,2,0,2,1.5,3742.013953,0,0,0,39318,2,46,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1939.36156072902,0.0816772065255888,0.0493250307932503,26212,7,4,"7","7_1","7_4","7_0_0",1,0,0,0,1,2,2,2,2,1,2,2,2,2,1,0,1
"306",306,2,71,3,7,0,0,1332.0272101978,0,2424.45151599319,33518.87662843,44,2,10388,201700306,0,3,0,2,1.5,2619.0304363,0,0,0,37514,1,58,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,3756.47872619099,0.112070543647183,0.100135382155755,25009.3333333333,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"310",310,NA,43,3,4,0,0,710.882846767865,0,0,56740.32,30,2,10392,201700310,2,5,1,3,1.8,3787.1345684,0,0,0,48212,3,85,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,710.882846767865,0.0125287070423266,0.0147449358410326,26784.4444444444,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,0,1
"315",315,2,73,3,4,0,0,660.221275226761,0,1201.68301319969,26984.04,50,1,10398,201700315,0,4,0,2,1.5,1361.0351141,0,0,0,39961,1,100,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1861.90428842645,0.0690002048776407,0.046593035420196,26640.6666666667,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"316",316,NA,27,3,5,0,0,15.8679206867827,0,36.4192822247921,9878.04,31,2,104,201700316,1,1,0,1,1,5863.3943123,0,0,0,25950,3,30,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,52.2872029115748,0.00529327709865265,0.0020149211141262,25950,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"412",413,2,70,2,4,0,0,1269.43365494262,126.066746162742,0,31640.1316935,44,1,10526,201700413,2,5,2,4,2.5,3756.1131915,0,0,0,64478,1,110,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1395.50040110536,0.0441053916786333,0.0216430472580626,25791.2,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"556",558,NA,80,3,99,0,0,730.982212971123,0,0,8321.16,60,2,10707,201700558,0,2,0,1,1,6072.3508582,0,0,0,24708,3,40,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,730.982212971123,0.087846191272746,0.0295848394435455,24708,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
"659",661,2,61,3,5,0,0,476.037620603481,0,0,49130.04688821,71,8,10843,201700661,3,3,2,4,2.5,2735.8249358,0,0,0,60056,1,62,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,476.037620603481,0.00968933780353705,0.00792656221865394,24022.4,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"700",702,2,68,4,2,0,0,560.666530932989,0,1891.00119244113,23067.76,10,1,10891,201700702,0,5,0,1,1,3505.6321123,0,0,0,23915,5,100,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2451.66772337412,0.106281135375698,0.102515898949367,23915,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"710",712,2,79,3,4,0,0,349.094255109219,0,2151.5391345108,29809.08,71,1,10905,201700712,0,4,0,2,1.5,2379.1924279,0,0,0,36401,1,80,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2500.63338962002,0.0838883115352777,0.0686968322194449,24267.3333333333,7,4,"7","7_1","7_4","7_0_1",1,0,0,0,1,2,2,2,2,1,1,2,2,1,2,0,1
"793",795,2,70,1,1,0,0,1308.08761586008,0,2661.49356536793,73990.11217839,10,1,11012,201700795,0,6,0,3,1.8,3957.4954988,0,0,0,47144,1,110,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,3969.58118122801,0.0536501576272429,0.0842011959364502,26191.1111111111,7,4,"7","7_1","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"887",890,NA,35,2,5,0,0,297.259047532396,0,0,28843.71,10,2,11135,201700890,1,2,0,1,1,4782.7997711,0,0,0,26110,5,45,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,297.259047532396,0.0103058534263587,0.011384873517135,26110,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"1069",1073,NA,55,3,7,0,0,380.830096482785,0,658.348563294319,13072.48,71,2,1136,201701073,1,3,0,1,1,2581.1549717,0,0,0,26780,3,67,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1039.1786597771,0.0794936125185966,0.0388042815450748,26780,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"1119",1123,NA,69,3,4,0,0,1269.43365494262,0,168.088994883656,29075.84,50,2,11426,201701123,0,4,0,2,1.5,2139.6976969,0,0,0,40051,3,90,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1437.52264982627,0.0494404512415212,0.0358923035586195,26700.6666666667,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"1286",1290,2,69,2,4,0,0,2544.15661678083,0,0,50935.19672205,60,1,11638,201701290,0,5,0,1,1,2561.9690806,0,0,0,25490,1,100,1,0,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2544.15661678083,0.0499488915427994,0.0998099888890084,25490,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"1452",1458,2,64,2,4,0,0,789.712893429224,0,1111.31872681036,27630.1318442,71,2,11865,201701458,0,4,0,2,1.5,3482.4719213,0,0,0,37268,1,70,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1901.03162023958,0.0688028428875788,0.0510097569024252,24845.3333333333,7,4,"7","7_0","7_4","7_0_1",1,0,0,0,1,2,2,2,2,1,2,2,2,2,2,5,1
"1501",1507,NA,50,4,5,0,0,296.201186153277,0,140.074162403047,25641.9,30,2,11921,201701507,1,1,0,1,1,3989.3089025,0,0,0,25127,3,35,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,436.275348556324,0.0170141584108948,0.0173628108630686,25127,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"1747",1754,NA,55,3,4,0,0,380.830096482785,0,770.407893216756,39780.3456424,33,2,12229,201701754,2,3,0,2,1.5,2475.8284307,0,0,0,37913,3,90,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1151.23798969954,0.0289398689505727,0.0303652570279203,25275.3333333333,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,1
"1893",1900,NA,32,2,1,0,0,380.830096482785,0,0,20111.4,10,2,1241,201701900,1,1,0,1,1,4400.3787233,0,0,0,27020,3,20,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,380.830096482785,0.018936031130741,0.0140943781081712,27020,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,1,1,2,2,2,1,2,2,2,2,1,0,2
"1985",1992,2,30,3,6,1469.01657413502,0,698.188510218439,0,0,33578.62,31,1,12537,201701992,2,5,2,4,2.1,2120.6515267,0,0,0,51850,2,138,1,1,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,2167.20508435346,0.0645412195126975,0.041797590826489,24690.4761904762,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2017",2024,2,46,2,1,0,0,1269.43365494262,0,0,50040.3,20,2,12574,201702024,2,4,2,4,2.3,3779.1966757,0,0,0,62210,2,73,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1269.43365494262,0.0253682263084477,0.0204056205584732,27047.8260869565,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2073",2081,NA,35,2,99,0,0,253.886730988523,0,1344.71195906925,23732.730875302,31,2,12645,201702081,2,3,3,5,2.4,4359.2902829,0,0,0,58140,3,76,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1598.59869005777,0.0673583962358663,0.0274956775035736,24225,7,4,"7","7_0","7_4","7_0_0",1,0,1,0,1,2,2,2,2,1,2,2,1,2,1,2,1
"2094",2102,2,57,3,2,0,0,356.39475045979,0,648.681788501857,41904.79150729,50,1,1267,201702102,2,4,2,4,2.5,3935.3007799,0,0,0,65179,1,90,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1005.07653896165,0.0239847640999908,0.0154202509851585,26071.6,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2425",2436,2,84,2,4,1161.653106316,0,376.598650966309,210.11124360457,0,17274.27665845,71,1,13097,201702436,0,3,0,2,1.5,2571.1180575,0,0,0,40022,1,70,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1748.36300088688,0.101211937000652,0.0436850482456368,26681.3333333333,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2427",2438,NA,66,2,99,0,0,1539.33041014162,0,2801.76855090524,26621.07755046,60,2,13099,201702438,1,1,0,2,1.5,4085.8596843,0,0,0,38152,3,28,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,4341.09896104686,0.16306999417354,0.113784309106911,25434.6666666667,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"2456",2467,NA,79,2,2,0,0,126.943365494262,0,826.437558177975,22541.88089963,41,8,13143,201702467,1,3,0,2,1.5,3142.9630923,0,0,0,39090,3,77,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,953.380923672237,0.0422937610183135,0.0243893815214182,26060,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,1,2,1,2,2,1,2,2,2,1,1,0,1
"2595",2606,NA,63,3,99,0,0,518.352075768235,0,168.088994883656,50534.88,44,2,13320,201702606,2,3,1,3,2,2504.5120608,0,0,0,47808,3,62,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,686.441070651891,0.0135835104516305,0.0143582887937561,23904,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2777",2790,NA,60,3,4,2712.03059840311,0,2196.12022305072,0,0,73595.2817506,31,1,13556,201702790,4,5,3,5,2.8,1150.5825313,0,0,0,74495,3,110,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,4908.15082145383,0.0666911071566598,0.0658856409350135,26605.3571428571,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1
"3001",3015,2,54,2,5,0,0,454.880393021104,0,0,27257.5,42,2,13832,201703015,1,4,0,2,1.5,2422.8683395,0,0,0,40017,1,75,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,454.880393021104,0.0166882653589325,0.0113671787745484,26678,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3008",3022,2,49,3,4,752.588491056862,0,401.987324065162,0,0,28606.80629662,42,8,13841,201703022,1,3,1,2,1.3,906.75683563,0,0,0,31213,1,55,1,1,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1154.57581512202,0.0403601787333541,0.0369902225073535,24010,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
"3058",3075,2,39,3,1,0,0,1059.97710187708,0,2364.45186136343,36106.6508753,31,1,13908,201703075,2,5,2,4,2.1,3027.8175407,0,0,0,56770,2,89,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,3424.42896324051,0.0948420548631695,0.0603211020475693,27033.3333333333,7,4,"7","7_1","7_4","7_1_0",0,0,0,1,1,2,2,2,1,2,2,2,2,2,3,3,1
"3264",3281,2,62,2,2,0,0,668.240157112106,0,1216.27835344098,14496.88,50,1,14174,201703281,0,4,0,2,1.5,2388.7200175,0,0,0,37761,1,75,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1884.51851055309,0.129994765118639,0.0499064778621617,25174,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"3310",3327,NA,74,3,1,0,0,857.162539016196,0,1175.05279195827,22468.58931646,71,2,14231,201703327,0,1,0,1,1,6505.3334054,0,0,0,25423,3,27,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,2032.21533097447,0.0904469480638783,0.0799360945197053,25423,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"3433",3452,NA,57,4,2,0,0,1713.3818616815,0,2869.37136005714,30332.40339107,60,2,14392,201703452,1,3,0,1,1,2136.2064919,0,0,0,27178,3,45,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,4582.75322173864,0.151084408401605,0.168619958118281,27178,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"3452",3471,NA,44,2,4,0,0,264.465344779712,0,168.088994883656,46410.72,31,2,14419,201703471,2,4,2,4,2.1,5109.3081247,0,0,0,51792,3,66,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,432.554339663368,0.00932013852970537,0.00835175972473292,24662.8571428571,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3601",3620,NA,27,2,99,0,0,507.773461977046,0,0,12990.64,33,2,14616,201703620,1,1,0,1,1,4574.926925,0,0,0,25330,3,25,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,507.773461977046,0.0390876401760842,0.020046326963168,25330,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3782",3801,NA,65,2,4,0,0,563.840115070345,0,302.560190790581,15716.94,50,2,14845,201703801,0,3,0,1,1,2397.8316924,0,0,0,25595,3,60,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,866.400305860926,0.0551252537619235,0.0338503733487371,25595,7,4,"7","7_0","7_4","7_0_1",1,0,0,0,1,2,2,2,1,1,2,2,2,1,3,0,1
"3823",3843,2,82,9,3,0,0,247.53956271381,0,2336.43702888282,19816.170875302,70,1,14895,201703843,0,4,0,1,1,3735.0100692,0,0,0,23966,1,82,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2583.97659159663,0.130397371311386,0.107818434098165,23966,7,4,"7","7_1","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3947",3967,2,31,1,99,0,0,406.218769581637,0,0,26290.62584675,30,2,15048,201703967,1,1,0,1,1,4183.9672653,0,0,0,24042,2,25,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,406.218769581637,0.0154510878496965,0.0168962136919406,24042,7,4,"7","7_0","7_4","7_0_0",0,0,0,1,1,2,2,2,1,1,1,2,2,1,2,0,1
"4170",4192,NA,54,3,1,0,0,317.358413735654,0,0,11424.18,20,2,1531,201704192,1,1,0,1,1,5359.0747456,0,0,0,25520,3,8,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,317.358413735654,0.0277795354883811,0.0124356745194222,25520,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4248",4270,2,52,1,5,0,0,743.974041584811,0,1354.12323349763,81207.12,12,1,15406,201704270,1,7,2,4,2.5,2085.0910831,0,0,0,65881,1,120,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,2098.09727508244,0.0258363709374552,0.0318467733501683,26352.4,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4271",4293,2,27,3,4,0,0,306.779799944465,0,0,34631.467533756,30,2,15439,201704293,1,1,0,1,1,3907.5371417,0,0,0,25804,2,35,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,306.779799944465,0.00885841177955976,0.0118888466882834,25804,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"4328",4351,2,44,2,1,0,0,1004.9683101629,0,1400.74162403047,59288.14101638,42,1,15519,201704351,2,4,2,4,2.5,3022.9447482,0,0,0,59763,1,100,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,2405.70993419337,0.0405765789406135,0.0402541695395708,23905.2,7,4,"7","7_1","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4436",4460,2,35,2,3,0,0,444.301779229915,0,112.059329922437,29856.4,31,2,15653,201704460,1,3,0,1,1,2966.3333996,0,0,0,24736,2,59,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,556.361109152353,0.0186345677694683,0.0224919594579703,24736,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4508",4533,NA,32,3,4,0,0,340.631364076268,0,0,36766.14,50,2,15742,201704533,2,3,2,4,2.1,1767.5217044,0,0,0,55408,3,58,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,340.631364076268,0.00926481170109967,0.00614769282551741,26384.7619047619,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4610",4636,2,51,3,5,0,0,253.886730988523,0,1680.88994883656,19646.45672205,31,1,15872,201704636,1,5,0,1,1,3043.1614987,0,0,0,27147,2,120,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1934.77667982508,0.0984796753530424,0.0712703679900204,27147,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"4619",4645,2,48,3,1,0,0,604.038847476861,0,798.422725697366,35488.12,30,8,15882,201704645,1,4,2,3,1.8,884.00319926,0,0,0,45665,2,63,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1402.46157317423,0.0395191848194333,0.0307119582431671,25369.4444444444,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"4730",4758,2,31,1,3,0,0,211.572275823769,0,0,44739.44,20,2,16033,201704758,1,3,0,1,1,3999.9642754,0,0,0,26567,2,48,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,211.572275823769,0.00472898802094459,0.00796372476469941,26567,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"4732",4760,NA,67,3,2,0,0,507.773461977046,0,336.177989767312,28610.24,30,2,16037,201704760,3,5,4,6,3.3,1853.5767406,0,0,0,80166,3,92,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,843.951451744358,0.029498230414857,0.0105275484837008,24292.7272727273,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4735",4763,NA,54,2,2,0,0,44.5493438074737,0,81.0852235627321,25647.590875302,71,2,1604,201704763,1,3,0,1,1,2706.4233189,0,0,0,24981,3,45,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,125.634567370206,0.00489849389679671,0.00502920489052503,24981,7,4,"7","7_0","7_4","7_0_1",0,0,0,1,1,2,2,2,1,1,2,2,2,1,1,0,1
"4875",4903,NA,72,2,4,0,0,3655.96892623473,0,134.471195906925,24355.390158203,31,2,16203,201704903,0,2,0,1,1,2590.6619655,0,0,0,25670,3,45,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,3790.44012214166,0.155630441455483,0.14766030861479,25670,7,4,"7","7_0","7_4","7_0_1",0,0,0,1,1,2,2,2,2,1,2,2,2,1,3,0,2
"5218",5247,2,34,2,1,0,0,899.182172251019,0,420.22248720914,24632.38,NA,2,16647,201705247,1,3,0,1,1,2995.7093916,0,0,0,26810,2,52,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1319.40465946016,0.053563831812442,0.0492131540268616,26810,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
"5221",5250,NA,68,3,7,0,0,404.103046823399,0,785.816051081092,23702.54,70,2,16651,201705250,1,2,0,2,1.5,2998.7597445,0,0,0,39493,3,48,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1189.91909790449,0.050202176555951,0.0301298735954344,26328.6666666667,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"5250",5279,NA,63,2,1,0,0,504.59987783969,0,0,22055.02,33,2,16686,201705279,0,2,0,1,1,3189.6139763,0,0,0,27160,3,45,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,504.59987783969,0.0228791394358151,0.0185787878438766,27160,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"5282",5311,2,85,3,1,0,0,873.793499152167,0,0,15243.30584675,50,2,16729,201705311,0,3,0,1,1,3319.4040076,0,0,0,25714,1,35,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,873.793499152167,0.0573230969670839,0.0339812358696495,25714,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"5328",5357,NA,56,2,4,0,0,952.075241206962,0,0,26465.5017506,50,2,16793,201705357,4,3,2,4,2.5,3441.8572465,0,0,0,63646,3,68,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,952.075241206962,0.0359741995515115,0.0149589171543689,25458.4,7,4,"7","7_0","7_4","7_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
"5384",5413,2,42,2,9,0,0,2115.72275823769,0,462.244735930054,70744.62,31,1,16874,201705413,2,5,3,5,2.4,4406.8176258,0,0,0,59949,2,100,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,2577.96749416775,0.0364404741189895,0.0430026771783974,24978.75,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"5480",5509,2,69,2,8,0,0,1999.35800653462,0,0,46865.240836035,50,1,1715,201705509,0,4,0,2,1.5,2415.0836368,0,0,0,37797,1,103,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1999.35800653462,0.0426618528117602,0.052897267151748,25198,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,1,1,2,2,1,1,2,2,2,2,2,1,1
"5513",5542,2,60,2,8,0,0,1586.79206867827,0,0,45610.96,31,1,1759,201705542,2,4,1,3,2,2972.2659387,0,0,0,50020,2,81,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1586.79206867827,0.0347897099442386,0.0317231521127203,25010,7,4,"7","7_1","7_4","7_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"5516",5545,NA,44,3,99,0,0,740.502965383192,0,0,26543.84,30,2,1764,201705545,1,1,0,1,1,5645.9125082,0,0,0,27272,3,35,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,740.502965383192,0.0278973564255659,0.0271524994640361,27272,7,4,"7","7_0","7_4","7_0_0",0,0,0,0,1,2,1,2,2,1,2,2,2,2,1,0,1
"5731",5763,NA,22,2,1,0,0,825.1318757127,0,0,15402.84,31,2,2025,201705763,1,2,0,1,1,5464.7535837,0,0,0,23928,3,27,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,825.1318757127,0.0535701127657432,0.0344839466613465,23928,7,4,"7","7_0","7_4","7_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
