,identifiant_menage,depenses_gaz_prix_unitaire,depenses_electricite_prix_unitaire
2705,201705186,0.0,0.1449
2706,201705187,0.0,0.1449
2707,201705188,0.0,0.1449
2708,201705189,0.0,0.1449
2709,201705190,0.0476,0.1449
2710,201705191,0.0476,0.1449
2711,201705192,0.0,0.1449
2712,201705193,0.0476,0.1449
2713,201705194,0.0,0.1449
2714,201705195,0.0,0.1449
2715,201705196,0.0476,0.1449
2716,201705197,0.0,0.1449
2717,201705198,0.0476,0.1449
2718,201705199,0.0,0.1449
2719,201705200,0.0476,0.1449
2720,201705201,0.0,0.1449
2721,201705202,0.0708,0.1449
2722,201705203,0.0476,0.1449
2723,201705204,0.0,0.1449
2724,201705205,0.0476,0.1449
2725,201705206,0.0476,0.1449
2726,201705207,0.0,0.1449
2727,201705208,0.0476,0.1449
2728,201705210,0.0476,0.1449
2729,201705211,0.0,0.1449
2730,201705212,0.0476,0.1449
2731,201705213,0.0,0.1449
2732,201705215,0.0476,0.1449
2733,201705216,0.0,0.1564
2734,201705217,0.0,0.1449
2735,201705218,0.0476,0.1449
2736,201705219,0.0,0.1449
2737,201705221,0.0,0.1449
2738,201705222,0.0476,0.1449
2739,201705223,0.0476,0.1449
2740,201705224,0.0,0.1449
2741,201705225,0.0,0.1449
2742,201705227,0.0476,0.1449
2743,201705228,0.0,0.1449
2744,201705229,0.0476,0.1449
2745,201705231,0.0,0.1449
2746,201705232,0.0,0.1564
2747,201705233,0.0,0.1449
2748,201705234,0.0708,0.1449
2749,201705235,0.0,0.1449
2750,201705236,0.0708,0.1449
2751,201705237,0.0,0.1449
2752,201705238,0.0476,0.1449
2753,201705239,0.0,0.1449
2754,201705240,0.0708,0.1449
2755,201705241,0.0,0.1449
2756,201705242,0.0708,0.1449
2757,201705243,0.0476,0.1449
2758,201705245,0.0476,0.1449
2759,201705246,0.0,0.1449
2760,201705247,0.0476,0.1449
2761,201705248,0.0,0.1449
2762,201705249,0.0,0.1449
2763,201705251,0.0,0.1449
2764,201705252,0.0,0.1449
2765,201705253,0.0476,0.1449
2766,201705254,0.0,0.1449
2767,201705255,0.0,0.1449
2768,201705256,0.0476,0.1449
2769,201705257,0.0476,0.1449
2770,201705258,0.0,0.1449
2771,201705259,0.0708,0.1449
2772,201705260,0.0,0.1449
2773,201705261,0.0,0.1564
2774,201705262,0.0,0.1449
2775,201705263,0.0476,0.1449
2776,201705264,0.0,0.1449
2777,201705265,0.0,0.1449
2778,201705266,0.0,0.1449
2779,201705267,0.0476,0.1449
2780,201705268,0.0476,0.1449
2781,201705269,0.0,0.1449
2782,201705270,0.0,0.1449
2783,201705271,0.0,0.1449
2784,201705273,0.0,0.1449
2785,201705274,0.0,0.1449
2786,201705275,0.0,0.1449
2787,201705276,0.0,0.1449
2788,201705277,0.0476,0.1449
2789,201705278,0.0,0.1449
2790,201705279,0.0,0.1449
2791,201705280,0.0476,0.1449
2792,201705281,0.0,0.1449
2793,201705282,0.0476,0.1449
2794,201705283,0.0,0.1449
2795,201705284,0.0708,0.1449
2796,201705285,0.0,0.1449
2797,201705286,0.0,0.1449
2798,201705287,0.0476,0.1449
2799,201705288,0.0476,0.1449
2800,201705289,0.0,0.1449
2801,201705290,0.0,0.1449
2802,201705291,0.0,0.1449
2803,201705292,0.0,0.1449
2804,201705293,0.0,0.1449
2805,201705294,0.0,0.1449
2806,201705295,0.0476,0.1449
2807,201705296,0.0476,0.1449
2808,201705297,0.0,0.1449
2809,201705298,0.0,0.1449
2810,201705299,0.0708,0.1449
2811,201705301,0.0,0.1449
2812,201705302,0.0476,0.1449
2813,201705303,0.0,0.1449
2814,201705304,0.0,0.1449
2815,201705305,0.0,0.1449
2816,201705307,0.0,0.1449
2817,201705308,0.0476,0.1449
2818,201705309,0.0,0.1449
2819,201705310,0.0476,0.1449
2820,201705311,0.0476,0.1449
2821,201705312,0.0476,0.1449
2822,201705313,0.0,0.1449
2823,201705314,0.0,0.1449
2824,201705315,0.0476,0.1449
2825,201705316,0.0,0.1449
2826,201705317,0.0476,0.1449
2827,201705318,0.0,0.1449
2828,201705319,0.0,0.1449
2829,201705320,0.0,0.1449
2830,201705322,0.0,0.1449
2831,201705323,0.0476,0.1449
2832,201705324,0.0,0.1449
2833,201705326,0.0,0.1449
2834,201705327,0.0,0.1449
2835,201705328,0.0476,0.1449
2836,201705330,0.0476,0.1449
2837,201705331,0.0,0.1449
2838,201705332,0.0,0.1449
2839,201705333,0.0,0.1449
2840,201705334,0.0,0.1449
2841,201705335,0.0,0.1449
2842,201705337,0.0,0.1449
2843,201705338,0.0,0.1449
2844,201705339,0.0476,0.1449
2845,201705340,0.0,0.1449
2846,201705341,0.0476,0.1449
2847,201705342,0.0,0.1449
2848,201705343,0.0,0.1449
2849,201705344,0.0476,0.1449
2850,201705345,0.0,0.1449
2851,201705346,0.0,0.1449
2852,201705347,0.0476,0.1449
2853,201705348,0.0,0.1449
2854,201705349,0.0,0.1449
2855,201705350,0.0476,0.1449
2856,201705351,0.0,0.1449
2857,201705353,0.0,0.1449
2858,201705354,0.0708,0.1449
2859,201705355,0.0476,0.1449
2860,201705356,0.0476,0.1449
2861,201705357,0.0476,0.1449
2862,201705358,0.0476,0.1449
2863,201705359,0.0,0.1449
2864,201705360,0.0,0.1449
2865,201705361,0.0,0.1449
2866,201705362,0.0,0.1449
2867,201705364,0.0476,0.1449
2868,201705365,0.0,0.1449
2869,201705366,0.0,0.1449
2870,201705367,0.0476,0.1449
2871,201705368,0.0,0.1449
2872,201705369,0.0476,0.1449
2873,201705370,0.0,0.1564
2874,201705371,0.0,0.1449
2875,201705372,0.0476,0.1449
2876,201705374,0.0,0.1449
2877,201705375,0.0476,0.1449
2878,201705377,0.0476,0.1449
2879,201705378,0.0476,0.1449
2880,201705379,0.0,0.1449
2881,201705380,0.0476,0.1449
2882,201705381,0.0,0.1449
2883,201705382,0.0476,0.1449
2884,201705384,0.0476,0.1449
2885,201705385,0.0476,0.1449
2886,201705386,0.0,0.1449
2887,201705387,0.0,0.1449
2888,201705389,0.0,0.1449
2889,201705390,0.0476,0.1449
2890,201705391,0.0,0.1449
2891,201705392,0.0,0.1449
2892,201705393,0.0,0.1449
2893,201705394,0.0,0.1449
2894,201705396,0.0897,0.1449
2895,201705397,0.0476,0.1449
2896,201705398,0.0,0.1449
2897,201705399,0.0,0.1449
2898,201705400,0.0,0.1449
2899,201705401,0.0476,0.1449
2900,201705402,0.0476,0.1449
2901,201705403,0.0,0.1449
2902,201705404,0.0,0.1449
2903,201705405,0.0,0.1449
2904,201705406,0.0,0.1449
2905,201705407,0.0,0.1449
2906,201705408,0.0,0.1449
2907,201705409,0.0,0.1449
2908,201705411,0.0476,0.1449
2909,201705412,0.0476,0.1449
2910,201705413,0.0476,0.1449
2911,201705414,0.0,0.1449
2912,201705415,0.0476,0.1449
2913,201705416,0.0,0.1449
2914,201705417,0.0,0.1449
2915,201705418,0.0,0.1449
2916,201705419,0.0,0.1449
2917,201705421,0.0,0.1449
2918,201705422,0.0476,0.1449
2919,201705423,0.0,0.1449
2920,201705424,0.0476,0.1449
2921,201705425,0.0,0.1449
2922,201705426,0.0,0.1449
2923,201705428,0.0,0.1449
2924,201705429,0.0476,0.1449
2925,201705430,0.0,0.1449
2926,201705431,0.0,0.1449
2927,201705432,0.0,0.1449
2928,201705433,0.0,0.1449
2929,201705436,0.0476,0.1449
2930,201705437,0.0,0.1449
2931,201705438,0.0,0.1449
2932,201705439,0.0,0.1449
2933,201705440,0.0476,0.1449
2934,201705442,0.0476,0.1449
2935,201705443,0.0476,0.1449
2936,201705444,0.0476,0.1449
2937,201705445,0.0,0.1449
2938,201705446,0.0,0.1449
2939,201705447,0.0,0.1449
2940,201705449,0.0,0.1449
2941,201705450,0.0476,0.1449
2942,201705451,0.0,0.1449
2943,201705453,0.0897,0.1449
2944,201705454,0.0476,0.1449
2945,201705455,0.0,0.1449
2946,201705456,0.0,0.1449
2947,201705457,0.0476,0.1449
2948,201705458,0.0476,0.1449
2949,201705459,0.0,0.1449
2950,201705460,0.0,0.1449
2951,201705461,0.0476,0.1449
2952,201705462,0.0708,0.1564
2953,201705463,0.0476,0.1449
2954,201705464,0.0,0.1449
2955,201705465,0.0476,0.1449
2956,201705466,0.0,0.1449
2957,201705467,0.0,0.1449
2958,201705468,0.0,0.1449
2959,201705469,0.0,0.1449
2960,201705471,0.0708,0.1449
2961,201705472,0.0,0.1449
2962,201705473,0.0,0.1449
2963,201705474,0.0,0.1449
2964,201705475,0.0,0.1449
2965,201705476,0.0476,0.1449
2966,201705477,0.0476,0.1449
2967,201705478,0.0476,0.1449
2968,201705480,0.0,0.1449
2969,201705481,0.0,0.1449
2970,201705482,0.0708,0.1449
2971,201705483,0.0476,0.1449
2972,201705484,0.0,0.1449
2973,201705486,0.0476,0.1449
2974,201705487,0.0,0.1449
2975,201705488,0.0476,0.1449
2976,201705490,0.0476,0.1449
2977,201705491,0.0,0.1449
2978,201705492,0.0,0.1449
2979,201705493,0.0476,0.1449
2980,201705494,0.0476,0.1449
2981,201705495,0.0,0.1449
2982,201705497,0.0476,0.1449
2983,201705498,0.0,0.1449
2984,201705499,0.0,0.1449
2985,201705500,0.0,0.1449
2986,201705502,0.0,0.1449
2987,201705503,0.0,0.1449
2988,201705504,0.0476,0.1449
2989,201705505,0.0476,0.1449
2990,201705506,0.0,0.1449
2991,201705507,0.0476,0.1449
2992,201705508,0.0476,0.1449
2993,201705510,0.0,0.1449
2994,201705511,0.0,0.1449
2995,201705512,0.0,0.1449
2996,201705513,0.0476,0.1449
2997,201705514,0.0,0.1449
2998,201705515,0.0,0.1449
2999,201705516,0.0,0.1449
3000,201705517,0.0,0.1564
3001,201705518,0.0897,0.1449
3002,201705520,0.0,0.1449
3003,201705521,0.0,0.1564
3004,201705522,0.0,0.1564
3005,201705523,0.0,0.1564
3006,201705524,0.0476,0.1449
3007,201705525,0.0,0.1449
3008,201705526,0.0,0.1449
3009,201705527,0.0,0.1564
3010,201705528,0.0,0.1449
3011,201705529,0.0476,0.1449
3012,201705530,0.0476,0.1449
3013,201705531,0.0708,0.1564
3014,201705533,0.0,0.1449
3015,201705534,0.0476,0.1449
3016,201705535,0.0,0.1449
3017,201705536,0.0476,0.1449
3018,201705537,0.0476,0.1449
3019,201705538,0.0,0.1564
3020,201705539,0.0476,0.1449
3021,201705540,0.0,0.1449
3022,201705541,0.0,0.1449
3023,201705542,0.0,0.1449
3024,201705543,0.0708,0.1449
3025,201705544,0.0,0.1449
3026,201705545,0.0,0.1449
3027,201705546,0.0,0.1449
3028,201705547,0.0476,0.1449
3029,201705548,0.0897,0.1564
3030,201705549,0.0,0.1449
3031,201705550,0.0708,0.1449
3032,201705551,0.0,0.1449
3033,201705552,0.0476,0.1449
3034,201705553,0.0476,0.1449
3035,201705554,0.0,0.1449
3036,201705555,0.0,0.1449
3037,201705556,0.0,0.1449
3038,201705557,0.0,0.1449
3039,201705558,0.0476,0.1449
3040,201705560,0.0,0.1449
3041,201705561,0.0,0.1449
3042,201705562,0.0708,0.1449
3043,201705563,0.0476,0.1449
3044,201705564,0.0,0.1449
3045,201705565,0.0897,0.1564
3046,201705566,0.0,0.1449
3047,201705567,0.0476,0.1449
3048,201705568,0.0,0.1449
3049,201705570,0.0,0.1449
3050,201705571,0.0476,0.1449
3051,201705572,0.0,0.1449
3052,201705573,0.0708,0.1449
3053,201705574,0.0708,0.1449
3054,201705575,0.0,0.1449
3055,201705576,0.0,0.1449
3056,201705577,0.0,0.1449
3057,201705579,0.0708,0.1449
3058,201705580,0.0,0.1449
3059,201705581,0.0,0.1449
3060,201705582,0.0476,0.1449
3061,201705583,0.0,0.1449
3062,201705585,0.0476,0.1449
3063,201705586,0.0476,0.1449
3064,201705587,0.0476,0.1449
3065,201705588,0.0476,0.1449
3066,201705589,0.0476,0.1449
3067,201705591,0.0,0.1449
3068,201705592,0.0476,0.1449
3069,201705593,0.0,0.1449
3070,201705594,0.0476,0.1449
3071,201705595,0.0,0.1449
3072,201705596,0.0476,0.1449
3073,201705597,0.0,0.1564
3074,201705598,0.0,0.1449
3075,201705599,0.0708,0.1449
3076,201705600,0.0476,0.1449
3077,201705601,0.0476,0.1449
3078,201705602,0.0,0.1449
3079,201705603,0.0,0.1449
3080,201705605,0.0,0.1449
3081,201705606,0.0,0.1449
3082,201705607,0.0,0.1449
3083,201705608,0.0,0.1564
3084,201705609,0.0,0.1449
3085,201705610,0.0,0.1449
3086,201705611,0.0,0.1449
3087,201705612,0.0476,0.1449
3088,201705613,0.0,0.1449
3089,201705614,0.0,0.1449
3090,201705615,0.0,0.1449
3091,201705616,0.0,0.1449
3092,201705617,0.0476,0.1449
3093,201705618,0.0,0.1449
3094,201705619,0.0,0.1449
3095,201705621,0.0476,0.1449
3096,201705622,0.0,0.1449
3097,201705623,0.0,0.1449
3098,201705625,0.0476,0.1449
3099,201705626,0.0476,0.1449
3100,201705627,0.0708,0.1449
3101,201705628,0.0476,0.1449
3102,201705629,0.0,0.1449
3103,201705631,0.0,0.1564
3104,201705632,0.0,0.1449
3105,201705633,0.0476,0.1449
3106,201705634,0.0,0.1449
3107,201705635,0.0,0.1449
3108,201705636,0.0476,0.1449
3109,201705637,0.0,0.1449
3110,201705639,0.0476,0.1449
3111,201705640,0.0476,0.1449
3112,201705641,0.0,0.1449
3113,201705642,0.0476,0.1449
3114,201705643,0.0476,0.1449
3115,201705644,0.0,0.1449
3116,201705645,0.0,0.1449
3117,201705647,0.0476,0.1449
3118,201705648,0.0,0.1449
3119,201705649,0.0,0.1449
3120,201705650,0.0,0.1564
3121,201705651,0.0,0.1449
3122,201705652,0.0476,0.1449
3123,201705653,0.0,0.1564
3124,201705654,0.0,0.1564
3125,201705655,0.0,0.1449
3126,201705656,0.0,0.1449
3127,201705657,0.0,0.1449
3128,201705658,0.0,0.1449
3129,201705659,0.0476,0.1449
3130,201705660,0.0476,0.1564
3131,201705661,0.0476,0.1449
3132,201705662,0.0476,0.1449
3133,201705663,0.0,0.1449
3134,201705665,0.0476,0.1449
3135,201705666,0.0,0.1449
3136,201705667,0.0,0.1449
3137,201705668,0.0476,0.1449
3138,201705669,0.0,0.1564
3139,201705671,0.0,0.1449
3140,201705672,0.0476,0.1449
3141,201705673,0.0,0.1449
3142,201705674,0.0,0.1449
3143,201705675,0.0476,0.1449
3144,201705676,0.0,0.1449
3145,201705677,0.0476,0.1449
3146,201705678,0.0476,0.1449
3147,201705679,0.0,0.1449
3148,201705680,0.0476,0.1449
3149,201705682,0.0476,0.1449
3150,201705683,0.0,0.1449
3151,201705684,0.0476,0.1449
3152,201705686,0.0,0.1449
3153,201705687,0.0,0.1449
3154,201705688,0.0476,0.1449
3155,201705689,0.0,0.1449
3156,201705690,0.0,0.1449
3157,201705691,0.0,0.1449
3158,201705692,0.0,0.1449
3159,201705693,0.0476,0.1449
3160,201705694,0.0476,0.1449
3161,201705695,0.0476,0.1449
3162,201705696,0.0476,0.1449
3163,201705697,0.0,0.1449
3164,201705698,0.0476,0.1449
3165,201705700,0.0,0.1449
3166,201705701,0.0476,0.1449
3167,201705702,0.0476,0.1449
3168,201705703,0.0,0.1449
3169,201705704,0.0476,0.1449
3170,201705705,0.0476,0.1449
3171,201705707,0.0,0.1449
3172,201705708,0.0,0.1449
3173,201705709,0.0,0.1449
3174,201705711,0.0,0.1449
3175,201705712,0.0476,0.1449
3176,201705713,0.0,0.1449
3177,201705714,0.0,0.1449
3178,201705715,0.0476,0.1449
3179,201705716,0.0,0.1449
3180,201705717,0.0,0.1449
3181,201705718,0.0,0.1449
3182,201705719,0.0,0.1449
3183,201705720,0.0,0.1564
3184,201705721,0.0,0.1449
3185,201705722,0.0476,0.1449
3186,201705723,0.0,0.1449
3187,201705724,0.0,0.1449
3188,201705725,0.0,0.1449
3189,201705726,0.0,0.1449
3190,201705727,0.0,0.1449
3191,201705728,0.0,0.1449
3192,201705730,0.0,0.1449
3193,201705731,0.0,0.1449
3194,201705732,0.0,0.1449
3195,201705733,0.0476,0.1449
3196,201705734,0.0,0.1449
3197,201705735,0.0,0.1449
3198,201705738,0.0,0.1449
3199,201705739,0.0,0.1564
3200,201705740,0.0,0.1449
3201,201705741,0.0,0.1449
3202,201705742,0.0,0.1449
3203,201705743,0.0476,0.1449
3204,201705744,0.0476,0.1449
3205,201705745,0.0,0.1449
3206,201705746,0.0,0.1449
3207,201705747,0.0,0.1449
3208,201705748,0.0708,0.1449
3209,201705749,0.0,0.1449
3210,201705750,0.0,0.1449
3211,201705751,0.0476,0.1449
3212,201705752,0.0,0.1449
3213,201705753,0.0476,0.1449
3214,201705755,0.0,0.1449
3215,201705756,0.0,0.1449
3216,201705757,0.0,0.1449
3217,201705759,0.0,0.1449
3218,201705760,0.0476,0.1449
3219,201705761,0.0476,0.1449
3220,201705762,0.0476,0.1449
3221,201705763,0.0,0.1449
3222,201705764,0.0476,0.1449
3223,201705765,0.0476,0.1449
3224,201705766,0.0476,0.1449
3225,201705768,0.0,0.1449
3226,201705769,0.0476,0.1449
3227,201705771,0.0,0.1449
3228,201705772,0.0,0.1449
3229,201705773,0.0476,0.1449
3230,201705774,0.0,0.1449
3231,201705775,0.0,0.1449
3232,201705776,0.0,0.1449
3233,201705777,0.0708,0.1564
3234,201705779,0.0476,0.1449
3235,201705780,0.0,0.1449
3236,201705781,0.0476,0.1449
3237,201705782,0.0,0.1449
3238,201705783,0.0,0.1564
3239,201705784,0.0,0.1449
3240,201705785,0.0476,0.1449
3241,201705786,0.0708,0.1564
3242,201705788,0.0,0.1449
3243,201705789,0.0476,0.1564
3244,201705790,0.0,0.1564
3245,201705791,0.0476,0.1449
3246,201705792,0.0,0.1449
3247,201705793,0.0,0.1449
3248,201705794,0.0897,0.1564
3249,201705795,0.0476,0.1449
3250,201705796,0.0,0.1449
3251,201705798,0.0476,0.1449
3252,201705799,0.0,0.1449
3253,201705800,0.0708,0.1449
3254,201705801,0.0,0.1449
3255,201705802,0.0476,0.1449
3256,201705803,0.0476,0.1449
3257,201705804,0.0,0.1449
3258,201705806,0.0476,0.1449
3259,201705807,0.0,0.1449
3260,201705808,0.0476,0.1449
3261,201705809,0.0476,0.1449
3262,201705810,0.0,0.1449
3263,201705811,0.0,0.1449
3264,201705812,0.0,0.1449
3265,201705813,0.0,0.1449
3266,201705814,0.0,0.1449
3267,201705815,0.0,0.1449
3268,201705816,0.0,0.1449
3269,201705818,0.0,0.1449
3270,201705819,0.0476,0.1449
3271,201705820,0.0476,0.1449
3272,201705821,0.0,0.1449
3273,201705822,0.0476,0.1449
3274,201705823,0.0897,0.1564
3275,201705824,0.0476,0.1449
3276,201705825,0.0,0.1449
3277,201705826,0.0,0.1449
3278,201705828,0.0476,0.1449
3279,201705829,0.0,0.1449
3280,201705830,0.0476,0.1449
3281,201705831,0.0,0.1449
3282,201705832,0.0708,0.1449
3283,201705833,0.0476,0.1449
3284,201705834,0.0476,0.1449
3285,201705835,0.0,0.1449
3286,201705837,0.0,0.1449
3287,201705838,0.0,0.1449
3288,201705839,0.0476,0.1449
3289,201705840,0.0,0.1449
3290,201705841,0.0476,0.1449
3291,201705842,0.0,0.1449
3292,201705843,0.0,0.1449
3293,201705844,0.0476,0.1449
3294,201705845,0.0,0.1449
3295,201705846,0.0476,0.1449
3296,201705847,0.0,0.1449
3297,201705848,0.0476,0.1449
3298,201705849,0.0,0.1449
3299,201705850,0.0476,0.1449
3300,201705852,0.0708,0.1564
3301,201705853,0.0708,0.1449
3302,201705854,0.0476,0.1449
3303,201705855,0.0476,0.1449
3304,201705856,0.0,0.1449
3305,201705857,0.0,0.1449
3306,201705858,0.0,0.1449
3307,201705859,0.0,0.1449
3308,201705860,0.0,0.1449
3309,201705861,0.0,0.1449
3310,201705862,0.0476,0.1449
3311,201705863,0.0,0.1449
3312,201705864,0.0,0.1449
3313,201705865,0.0708,0.1449
3314,201705866,0.0476,0.1449
3315,201705868,0.0476,0.1449
3316,201705869,0.0,0.1449
3317,201705870,0.0476,0.1449
3318,201705871,0.0,0.1564
3319,201705873,0.0476,0.1449
3320,201705874,0.0476,0.1449
3321,201705875,0.0476,0.1449
3322,201705876,0.0,0.1449
3323,201705877,0.0476,0.1449
3324,201705878,0.0476,0.1449
3325,201705879,0.0708,0.1449
3326,201705880,0.0,0.1449
3327,201705881,0.0476,0.1449
3328,201705882,0.0476,0.1449
3329,201705883,0.0,0.1449
3330,201705884,0.0,0.1449
3331,201705885,0.0476,0.1449
3332,201705886,0.0476,0.1449
3333,201705887,0.0,0.1449
3334,201705889,0.0476,0.1449
3335,201705890,0.0,0.1449
3336,201705891,0.0,0.1449
3337,201705892,0.0,0.1449
3338,201705893,0.0,0.1449
3339,201705894,0.0,0.1449
3340,201705896,0.0,0.1449
3341,201705897,0.0476,0.1449
3342,201705898,0.0476,0.1449
3343,201705899,0.0,0.1449
3344,201705900,0.0,0.1449
3345,201705901,0.0476,0.1449
3346,201705902,0.0,0.1449
3347,201705903,0.0476,0.1449
3348,201705904,0.0476,0.1449
3349,201705905,0.0,0.1449
3350,201705906,0.0,0.1449
3351,201705907,0.0476,0.1449
3352,201705908,0.0,0.1449
3353,201705909,0.0,0.1449
3354,201705910,0.0476,0.1449
3355,201705912,0.0,0.1449
3356,201705913,0.0,0.1449
3357,201705914,0.0,0.1449
3358,201705915,0.0476,0.1449
3359,201705916,0.0,0.1449
3360,201705918,0.0476,0.1449
3361,201705919,0.0,0.1449
3362,201705920,0.0,0.1449
3363,201705921,0.0,0.1449
3364,201705922,0.0,0.1449
3365,201705923,0.0,0.1449
3366,201705924,0.0,0.1449
3367,201705925,0.0,0.1449
3368,201705926,0.0,0.1449
3369,201705927,0.0,0.1449
3370,201705929,0.0,0.1449
3371,201705930,0.0,0.1449
3372,201705931,0.0,0.1449
3373,201705932,0.0,0.1449
3374,201705933,0.0,0.1449
3375,201705934,0.0708,0.1564
3376,201705935,0.0476,0.1449
3377,201705936,0.0708,0.1449
3378,201705937,0.0,0.1449
3379,201705938,0.0708,0.1449
3380,201705939,0.0,0.1449
3381,201705940,0.0476,0.1449
3382,201705941,0.0,0.1449
3383,201705942,0.0476,0.1449
3384,201705943,0.0,0.1449
3385,201705944,0.0,0.1449
3386,201705945,0.0476,0.1449
3387,201705946,0.0,0.1449
3388,201705947,0.0,0.1449
3389,201705949,0.0,0.1449
3390,201705950,0.0,0.1449
3391,201705951,0.0476,0.1449
3392,201705952,0.0708,0.1449
3393,201705953,0.0,0.1564
3394,201705954,0.0476,0.1449
3395,201705955,0.0476,0.1449
3396,201705956,0.0476,0.1449
3397,201705958,0.0476,0.1449
3398,201705959,0.0,0.1449
3399,201705960,0.0476,0.1449
3400,201705961,0.0,0.1449
3401,201705962,0.0,0.1449
3402,201705964,0.0,0.1449
3403,201705965,0.0,0.1449
3404,201705966,0.0,0.1449
3405,201705967,0.0476,0.1449
3406,201705968,0.0,0.1449
3407,201705970,0.0476,0.1449
3408,201705971,0.0,0.1449
3409,201705972,0.0,0.1449
3410,201705973,0.0,0.1564
3411,201705974,0.0476,0.1449
3412,201705975,0.0476,0.1449
3413,201705976,0.0476,0.1449
3414,201705977,0.0,0.1449
3415,201705978,0.0,0.1449
3416,201705979,0.0708,0.1449
3417,201705980,0.0,0.1449
3418,201705981,0.0,0.1449
3419,201705982,0.0,0.1449
3420,201705983,0.0476,0.1449
3421,201705984,0.0476,0.1449
3422,201705985,0.0476,0.1449
3423,201705986,0.0476,0.1449
3424,201705987,0.0476,0.1449
3425,201705988,0.0476,0.1449
3426,201705989,0.0476,0.1449
3427,201705990,0.0,0.1449
3428,201705991,0.0476,0.1449
3429,201705993,0.0,0.1449
3430,201705994,0.0,0.1449
3431,201705995,0.0,0.1449
3432,201705996,0.0476,0.1449
3433,201705997,0.0,0.1449
3434,201705998,0.0,0.1449
3435,201705999,0.0476,0.1449
3436,201706000,0.0,0.1449
3437,201706001,0.0476,0.1449
3438,201706002,0.0476,0.1449
3439,201706003,0.0,0.1449
3440,201706004,0.0476,0.1449
3441,201706006,0.0,0.1449
3442,201706007,0.0,0.1449
3443,201706008,0.0,0.1449
3444,201706009,0.0,0.1449
3445,201706011,0.0476,0.1449
3446,201706012,0.0476,0.1449
3447,201706013,0.0,0.1449
3448,201706014,0.0,0.1449
3449,201706015,0.0,0.1449
3450,201706016,0.0,0.1449
3451,201706017,0.0,0.1449
3452,201706018,0.0476,0.1449
3453,201706019,0.0708,0.1449
3454,201706020,0.0,0.1449
3455,201706021,0.0,0.1449
3456,201706022,0.0,0.1449
3457,201706023,0.0476,0.1449
3458,201706024,0.0476,0.1449
3459,201706026,0.0,0.1564
3460,201706027,0.0476,0.1449
3461,201706028,0.0,0.1449
3462,201706029,0.0,0.1449
3463,201706030,0.0476,0.1449
3464,201706032,0.0,0.1449
3465,201706033,0.0,0.1449
3466,201706034,0.0476,0.1449
3467,201706035,0.0,0.1449
3468,201706036,0.0,0.1449
3469,201706037,0.0476,0.1449
3470,201706038,0.0476,0.1449
3471,201706039,0.0,0.1449
3472,201706040,0.0,0.1449
3473,201706041,0.0,0.1449
3474,201706042,0.0,0.1449
3475,201706043,0.0,0.1449
3476,201706044,0.0476,0.1449
3477,201706045,0.0,0.1449
3478,201706046,0.0,0.1449
3479,201706047,0.0897,0.1564
3480,201706048,0.0476,0.1449
3481,201706049,0.0,0.1449
3482,201706051,0.0476,0.1449
3483,201706052,0.0,0.1449
3484,201706053,0.0,0.1449
3485,201706054,0.0,0.1449
3486,201706056,0.0,0.1449
3487,201706057,0.0476,0.1449
3488,201706058,0.0476,0.1449
3489,201706059,0.0,0.1564
3490,201706060,0.0,0.1449
3491,201706061,0.0,0.1449
3492,201706062,0.0476,0.1449
3493,201706063,0.0,0.1449
3494,201706064,0.0,0.1449
3495,201706065,0.0,0.1449
3496,201706066,0.0476,0.1449
3497,201706067,0.0,0.1449
3498,201706068,0.0708,0.1564
3499,201706070,0.0476,0.1449
3500,201706071,0.0,0.1449
3501,201706072,0.0,0.1449
3502,201706073,0.0,0.1449
3503,201706074,0.0,0.1449
3504,201706075,0.0476,0.1449
3505,201706077,0.0,0.1449
3506,201706078,0.0476,0.1449
3507,201706079,0.0708,0.1449
